#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         942     -4.000000e-02      7.855626e-03      6.027132e-03
         943     -4.000000e-02      7.804878e-03      6.020954e-03
         944     -8.000000e-02      7.711864e-03      6.015294e-03
         945      3.200000e-01      8.042328e-03      6.018000e-03
         946      2.000000e-01      8.245243e-03      6.015058e-03
         947      8.000000e-02      8.321014e-03      6.009184e-03
         948      1.600000e-01      8.481013e-03      6.004974e-03
         949      4.400000e-01      8.935722e-03      6.015838e-03
         950      6.800000e-01      9.642105e-03      6.050835e-03
         951      3.600000e-01      1.001052e-02      6.055678e-03
         952      1.200000e-01      1.012605e-02      6.050419e-03
         953      1.200000e-01      1.024134e-02      6.045168e-03
         954      2.400000e-01      1.048218e-02      6.043627e-03
         955      1.200000e-01      1.059686e-02      6.038387e-03
         956      8.000000e-02      1.066946e-02      6.032507e-03
         957      2.000000e-01      1.086729e-02      6.029446e-03
         958     -4.000000e-02      1.081420e-02      6.023386e-03
         959     -4.000000e-02      1.076121e-02      6.017339e-03
         960     -1.200000e-01      1.062500e-02      6.012612e-03
         961     -2.000000e-01      1.040583e-02      6.010349e-03
         962     -4.000000e-02      1.035343e-02      6.004329e-03
         963      1.600000e-01      1.050883e-02      6.000105e-03
         964     -1.600000e-01      1.033195e-02      5.996487e-03
         965     -4.000000e-02      1.027979e-02      5.990500e-03
         966      8.000000e-02      1.035197e-02      5.984733e-03
         967     -8.000000e-02      1.025853e-02      5.979274e-03
         968     -1.200000e-01      1.012397e-02      5.974611e-03
         969     -3.200000e-01      9.783282e-03      5.978151e-03
         970     -2.800000e-01      9.484536e-03      5.979447e-03
         971     -4.000000e-02      9.433574e-03      5.973507e-03
         972     -1.200000e-01      9.300412e-03      5.968845e-03
         973     -4.000000e-02      9.249743e-03      5.962926e-03
         974     -2.000000e-01      9.034908e-03      5.960672e-03
         975     -2.800000e-01      8.738462e-03      5.961926e-03
         976     -4.000000e-02      8.688525e-03      5.956027e-03
         977     -2.000000e-01      8.474923e-03      5.953759e-03
         978     -3.200000e-01      8.139059e-03      5.957137e-03
         979     -2.400000e-01      7.885598e-03      5.956442e-03
         980     -2.800000e-01      7.591837e-03      5.957604e-03
         981     -1.600000e-01      7.420999e-03      5.953980e-03
         982     -2.800000e-01      7.128310e-03      5.955106e-03
         983      4.000000e-02      7.161750e-03      5.949142e-03
         984      2.000000e-01      7.357724e-03      5.946323e-03
         985      1.600000e-01      7.512690e-03      5.942305e-03
         986     -8.000000e-02      7.423935e-03      5.936941e-03
         987      0.000000e+00      7.416413e-03      5.930931e-03
         988      1.200000e-01      7.530364e-03      5.926023e-03
         989      8.000000e-02      7.603640e-03      5.920484e-03
         990      1.200000e-01      7.717172e-03      5.915592e-03
         991      3.600000e-01      8.072654e-03      5.920294e-03
         992      2.800000e-01      8.346774e-03      5.920668e-03
         993      3.600000e-01      8.700906e-03      5.925287e-03
         994      4.800000e-01      9.175050e-03      5.938267e-03
         995      3.600000e-01      9.527638e-03      5.942757e-03
         996      5.200000e-01      1.004016e-02      5.958850e-03
         997      3.200000e-01      1.035105e-02      5.960978e-03
         998      4.800000e-01      1.082164e-02      5.973551e-03
         999      4.000000e-01      1.121121e-02      5.980261e-03
        1000      3.200000e-01      1.152000e-02      5.982248e-03
        1001      4.000000e-01      1.190809e-02      5.988847e-03
        1002      2.400000e-01      1.213573e-02      5.987195e-03
        1003     -8.000000e-02      1.204387e-02      5.981930e-03
        1004     -1.600000e-01      1.187251e-02      5.978426e-03
        1005      1.200000e-01      1.198010e-02      5.973445e-03
        1006      4.000000e-02      1.200795e-02      5.967572e-03
        1007     -8.000000e-02      1.191658e-02      5.962346e-03
        1008     -8.000000e-02      1.182540e-02      5.957128e-03
        1009      0.000000e+00      1.181368e-02      5.951235e-03
        1010      1.200000e-01      1.192079e-02      5.946307e-03
        1011      1.600000e-01      1.206726e-02      5.942229e-03
        1012      1.200000e-01      1.217391e-02      5.937314e-03
        1013      3.600000e-01      1.251728e-02      5.941373e-03
        1014      2.000000e-01      1.270217e-02      5.938390e-03
        1015      1.200000e-01      1.280788e-02      5.933480e-03
        1016     -4.000000e-02      1.275591e-02      5.927868e-03
        1017     -1.200000e-01      1.262537e-02      5.923476e-03
        1018     -8.000000e-02      1.253438e-02      5.918356e-03
        1019     -8.000000e-02      1.244357e-02      5.913245e-03
        1020      1.200000e-01      1.254902e-02      5.908388e-03
        1021      2.800000e-01      1.281097e-02      5.908405e-03
        1022      8.000000e-02      1.287671e-02      5.902989e-03
        1023     -1.200000e-01      1.274682e-02      5.898648e-03
        1024     -1.600000e-01      1.257813e-02      5.895300e-03
        1025     -3.200000e-01      1.225366e-02      5.898470e-03
        1026     -8.000000e-02      1.216374e-02      5.893407e-03
        1027     -1.600000e-01      1.199611e-02      5.890052e-03
        1028      0.000000e+00      1.198444e-02      5.884334e-03
        1029     -2.000000e-01      1.177843e-02      5.882220e-03
        1030     -1.200000e-01      1.165049e-02      5.877901e-03
        1031     -2.400000e-01      1.140640e-02      5.877265e-03
        1032     -4.000000e-02      1.135659e-02      5.871781e-03
        1033      4.000000e-02      1.138432e-02      5.866163e-03
        1034      1.200000e-01      1.148936e-02      5.861430e-03
        1035      2.800000e-01      1.174879e-02      5.861505e-03
        1036      4.400000e-01      1.216216e-02      5.870405e-03
        1037      1.600000e-01      1.230473e-02      5.866475e-03
        1038      3.600000e-01      1.263969e-02      5.870378e-03
        1039      2.000000e-01      1.282002e-02      5.867497e-03
        1040      3.600000e-01      1.315385e-02      5.871344e-03
        1041      3.600000e-01      1.348703e-02      5.875150e-03
        1042      4.000000e-01      1.385797e-02      5.881210e-03
        1043      3.200000e-01      1.415149e-02      5.882891e-03
        1044      2.800000e-01      1.440613e-02      5.882765e-03
        1045      2.800000e-01      1.466029e-02      5.882623e-03
        1046      3.200000e-01      1.495220e-02      5.884238e-03
        1047      3.200000e-01      1.524355e-02      5.885826e-03
        1048      2.400000e-01      1.545802e-02      5.884116e-03
        1049      0.000000e+00      1.544328e-02      5.878525e-03
        1050      1.200000e-01      1.554286e-02      5.873770e-03
        1051      1.200000e-01      1.564225e-02      5.869022e-03
        1052      1.600000e-01      1.577947e-02      5.865047e-03
        1053      1.200000e-01      1.587844e-02      5.860312e-03
        1054      2.400000e-01      1.609108e-02      5.858608e-03
        1055      3.600000e-01      1.641706e-02      5.862117e-03
        1056      4.800000e-01      1.685606e-02      5.872981e-03
        1057      4.800000e-01      1.729423e-02      5.883747e-03
        1058      8.000000e-02      1.735350e-02      5.878484e-03
        1059      2.000000e-01      1.752597e-02      5.875463e-03
        1060      2.400000e-01      1.773585e-02      5.873667e-03
        1061      2.000000e-01      1.790763e-02      5.870643e-03
        1062      8.000000e-02      1.796610e-02      5.865406e-03
        1063     -1.200000e-01      1.783631e-02      5.861324e-03
        1064      2.400000e-01      1.804511e-02      5.859533e-03
        1065      2.800000e-01      1.829108e-02      5.859192e-03
        1066      2.800000e-01      1.853659e-02      5.858837e-03
        1067     -8.000000e-02      1.844424e-02      5.854073e-03
        1068     -8.000000e-02      1.835206e-02      5.849318e-03
        1069      0.000000e+00      1.833489e-02      5.843871e-03
        1070      2.000000e-01      1.850467e-02      5.840875e-03
        1071      1.600000e-01      1.863679e-02      5.836916e-03
        1072      4.000000e-02      1.865672e-02      5.831505e-03
        1073      8.000000e-02      1.871389e-02      5.826350e-03
        1074     -1.600000e-01      1.854749e-02      5.823301e-03
        1075     -4.000000e-02      1.849302e-02      5.818139e-03
        1076      4.000000e-02      1.851301e-02      5.812766e-03
        1077     -8.000000e-02      1.842154e-02      5.808088e-03
        1078     -8.000000e-02      1.833024e-02      5.803418e-03
        1079      0.000000e+00      1.831325e-02      5.798064e-03
        1080     -1.600000e-01      1.814815e-02      5.795046e-03
        1081     -8.000000e-02      1.805735e-02      5.790396e-03
        1082      0.000000e+00      1.804067e-02      5.785069e-03
        1083     -2.400000e-01      1.780240e-02      5.784632e-03
        1084     -8.000000e-02      1.771218e-02      5.779999e-03
        1085     -8.000000e-02      1.762212e-02      5.775373e-03
        1086     -1.200000e-01      1.749540e-02      5.771445e-03
        1087      4.000000e-02      1.751610e-02      5.766173e-03
        1088     -4.000000e-02      1.746324e-02      5.761116e-03
        1089     -1.600000e-01      1.730028e-02      5.758130e-03
        1090      8.000000e-02      1.735780e-02      5.753134e-03
        1091      4.000000e-02      1.737855e-02      5.747898e-03
        1092      4.000000e-02      1.739927e-02      5.742672e-03
        1093      0.000000e+00      1.738335e-02      5.737440e-03
        1094     -2.400000e-01      1.714808e-02      5.737017e-03
        1095     -2.000000e-01      1.694977e-02      5.735204e-03
        1096     -2.000000e-01      1.675182e-02      5.733386e-03
        1097     -1.600000e-01      1.659070e-02      5.730424e-03
        1098     -2.000000e-01      1.639344e-02      5.728599e-03
        1099     -2.800000e-01      1.612375e-02      5.729731e-03
        1100      0.000000e+00      1.610909e-02      5.724541e-03
        1101     -1.200000e-01      1.598547e-02      5.720676e-03
        1102     -2.000000e-01      1.578947e-02      5.718842e-03
        1103     -1.200000e-01      1.566636e-02      5.714982e-03
        1104     -1.200000e-01      1.554348e-02      5.711126e-03
        1105     -1.200000e-01      1.542081e-02      5.707275e-03
        1106     -1.200000e-01      1.529837e-02      5.703428e-03
        1107     -1.200000e-01      1.517615e-02      5.699585e-03
        1108     -2.400000e-01      1.494585e-02      5.699092e-03
        1109      0.000000e+00      1.493237e-02      5.693969e-03
        1110      2.000000e-01      1.509910e-02      5.691280e-03
        1111      4.000000e-02      1.512151e-02      5.686201e-03
        1112     -8.000000e-02      1.503597e-02      5.681731e-03
        1113     -8.000000e-02      1.495058e-02      5.677268e-03
        1114     -2.800000e-01      1.468582e-02      5.678342e-03
        1115     -5.600000e-01      1.417040e-02      5.696593e-03
        1116     -3.600000e-01      1.383513e-02      5.701347e-03
        1117     -2.400000e-01      1.360788e-02      5.700769e-03
        1118     -1.600000e-01      1.345259e-02      5.697785e-03
        1119      2.000000e-01      1.361930e-02      5.695131e-03
        1120      1.600000e-01      1.375000e-02      5.691546e-03
        1121      1.200000e-01      1.384478e-02      5.687258e-03
        1122      4.000000e-02      1.386809e-02      5.682237e-03
        1123     -2.000000e-01      1.367765e-02      5.680367e-03
        1124     -3.600000e-01      1.334520e-02      5.685034e-03
        1125     -1.600000e-01      1.319111e-02      5.682068e-03
        1126     -1.600000e-01      1.303730e-02      5.679104e-03
        1127     -4.000000e-01      1.267081e-02      5.685878e-03
        1128     -1.600000e-01      1.251773e-02      5.682897e-03
        1129     -2.000000e-01      1.232950e-02      5.680980e-03
        1130     -8.000000e-02      1.224779e-02      5.676540e-03
        1131     -8.000000e-02      1.216622e-02      5.672107e-03
        1132      8.000000e-02      1.222615e-02      5.667413e-03
        1133     -8.000000e-02      1.214475e-02      5.662996e-03
        1134     -4.000000e-02      1.209877e-02      5.658188e-03
        1135     -2.000000e-01      1.191189e-02      5.656288e-03
        1136     -1.200000e-01      1.179577e-02      5.652501e-03
        1137     -1.200000e-01      1.167986e-02      5.648718e-03
        1138     -2.000000e-01      1.149385e-02      5.646816e-03
        1139     -3.200000e-01      1.120281e-02      5.649353e-03
        1140     -4.400000e-01      1.080702e-02      5.658245e-03
        1141     -5.200000e-01      1.034181e-02      5.672379e-03
        1142     -3.200000e-01      1.005254e-02      5.674782e-03
        1143     -1.200000e-01      9.938758e-03      5.670958e-03
        1144     -1.600000e-01      9.790210e-03      5.667946e-03
        1145     -2.800000e-01      9.537118e-03      5.668644e-03
        1146      1.200000e-01      9.633508e-03      5.664517e-03
        1147      8.000000e-02      9.694856e-03      5.659911e-03
        1148      8.000000e-02      9.756098e-03      5.655312e-03
        1149     -8.000000e-02      9.677981e-03      5.650929e-03
        1150     -1.200000e-01      9.565217e-03      5.647140e-03
        1151      0.000000e+00      9.556907e-03      5.642240e-03
        1152      2.400000e-01      9.756944e-03      5.640887e-03
        1153      2.000000e-01      9.921943e-03      5.638408e-03
        1154     -4.000000e-02      9.878683e-03      5.633688e-03
        1155      4.000000e-02      9.904762e-03      5.628870e-03
        1156     -1.200000e-01      9.792388e-03      5.625123e-03
        1157     -1.200000e-01      9.680207e-03      5.621379e-03
        1158     -2.800000e-01      9.430052e-03      5.622088e-03
        1159     -4.000000e-02      9.387403e-03      5.617399e-03
        1160      4.000000e-02      9.413793e-03      5.612619e-03
        1161     -2.000000e-01      9.233419e-03      5.610682e-03
        1162     -8.000000e-02      9.156627e-03      5.606379e-03
        1163     -2.000000e-01      8.976784e-03      5.604442e-03
        1164     -8.000000e-02      8.900344e-03      5.600149e-03
        1165     -1.200000e-01      8.789700e-03      5.596434e-03
        1166      0.000000e+00      8.782161e-03      5.591640e-03
        1167     -1.200000e-01      8.671808e-03      5.587937e-03
        1168     -4.000000e-02      8.630137e-03      5.583308e-03
        1169      4.000000e-02      8.656972e-03      5.578597e-03
        1170      1.200000e-01      8.752137e-03      5.574640e-03
        1171      1.600000e-01      8.881298e-03      5.571376e-03
        1172     -8.000000e-02      8.805461e-03      5.567138e-03
        1173     -1.200000e-01      8.695652e-03      5.563475e-03
        1174     -8.000000e-02      8.620102e-03      5.559249e-03
        1175     -2.000000e-01      8.442553e-03      5.557352e-03
        1176     -2.800000e-01      8.197279e-03      5.558037e-03
        1177     -1.200000e-01      8.088360e-03      5.554382e-03
        1178     -4.000000e-02      8.047538e-03      5.549816e-03
        1179      1.200000e-01      8.142494e-03      5.545922e-03
        1180      4.000000e-01      8.474576e-03      5.551155e-03
        1181      3.600000e-01      8.772227e-03      5.554429e-03
        1182      1.200000e-01      8.866328e-03      5.550527e-03
        1183      4.000000e-02      8.892646e-03      5.545897e-03
        1184      5.200000e-01      9.324324e-03      5.557988e-03
        1185      6.000000e-01      9.822785e-03      5.575605e-03
        1186      2.400000e-01      1.001686e-02      5.574281e-03
        1187      2.000000e-01      1.017692e-02      5.571882e-03
        1188      0.000000e+00      1.016835e-02      5.567198e-03
        1189     -1.200000e-01      1.005887e-02      5.563592e-03
        1190      8.000000e-02      1.011765e-02      5.559227e-03
        1191      0.000000e+00      1.010915e-02      5.554566e-03
        1192     -8.000000e-02      1.003356e-02      5.550421e-03
        1193     -2.800000e-01      9.790444e-03      5.551090e-03
        1194      4.000000e-02      9.815745e-03      5.546498e-03
        1195     -8.000000e-02      9.740586e-03      5.542366e-03
        1196     -1.200000e-01      9.632107e-03      5.538794e-03
        1197      4.000000e-02      9.657477e-03      5.534225e-03
        1198     -1.200000e-01      9.549249e-03      5.530663e-03
        1199     -4.000000e-02      9.507923e-03      5.526205e-03
        1200      8.000000e-02      9.566667e-03      5.521912e-03
        1201     -2.400000e-01      9.358868e-03      5.521223e-03
        1202     -2.800000e-01      9.118136e-03      5.521875e-03
        1203     -1.600000e-01      8.977556e-03      5.519074e-03
        1204     -8.000000e-02      8.903654e-03      5.514985e-03
        1205     -1.200000e-01      8.796680e-03      5.511445e-03
        1206     -1.200000e-01      8.689884e-03      5.507910e-03
        1207     -2.000000e-01      8.516984e-03      5.506060e-03
        1208     -2.400000e-01      8.311258e-03      5.505344e-03
        1209     -2.000000e-01      8.138958e-03      5.503486e-03
        1210     -2.400000e-01      7.933884e-03      5.502757e-03
        1211      0.000000e+00      7.927333e-03      5.498217e-03
        1212     -2.400000e-01      7.722772e-03      5.497484e-03
        1213      1.600000e-01      7.848310e-03      5.494385e-03
        1214     -8.000000e-02      7.775947e-03      5.490336e-03
        1215      1.200000e-01      7.868313e-03      5.486594e-03
        1216     -4.000000e-02      7.828947e-03      5.482223e-03
        1217      1.600000e-01      7.953985e-03      5.479144e-03
        1218      8.000000e-02      8.013136e-03      5.474965e-03
        1219      8.000000e-02      8.072190e-03      5.470792e-03
        1220     -1.600000e-01      7.934426e-03      5.468042e-03
        1221      8.000000e-02      7.993448e-03      5.463882e-03
        1222      0.000000e+00      7.986907e-03      5.459415e-03
        1223      0.000000e+00      7.980376e-03      5.454955e-03
        1224      1.600000e-01      8.104575e-03      5.451912e-03
        1225      1.600000e-01      8.228571e-03      5.448871e-03
        1226      8.000000e-02      8.287113e-03      5.444741e-03
        1227      2.800000e-01      8.508557e-03      5.444805e-03
        1228     -1.600000e-01      8.371336e-03      5.442100e-03
        1229     -1.200000e-01      8.266884e-03      5.438675e-03
        1230     -4.000000e-02      8.227642e-03      5.434394e-03
        1231      8.000000e-02      8.285946e-03      5.430293e-03
        1232      4.400000e-01      8.636364e-03      5.437179e-03
        1233      8.000000e-02      8.694242e-03      5.433078e-03
        1234     -1.600000e-01      8.557536e-03      5.430394e-03
        1235     -2.400000e-01      8.356275e-03      5.429726e-03
        1236     -4.000000e-02      8.317152e-03      5.425474e-03
        1237      0.000000e+00      8.310428e-03      5.421092e-03
        1238      8.000000e-02      8.368336e-03      5.417022e-03
        1239      4.000000e-02      8.393866e-03      5.412710e-03
        1240      8.000000e-02      8.451613e-03      5.408653e-03
        1241     -8.000000e-02      8.380338e-03      5.404765e-03
        1242     -1.200000e-01      8.276973e-03      5.401401e-03
        1243     -8.000000e-02      8.205953e-03      5.397523e-03
        1244      1.200000e-01      8.295820e-03      5.393932e-03
        1245      4.000000e-02      8.321285e-03      5.389659e-03
        1246      4.000000e-02      8.346709e-03      5.385394e-03
        1247     -1.200000e-01      8.243785e-03      5.382059e-03
        1248     -8.000000e-02      8.173077e-03      5.378211e-03
        1249     -2.400000e-01      7.974380e-03      5.377574e-03
        1250     -1.200000e-01      7.872000e-03      5.374246e-03
        1251     -1.600000e-01      7.737810e-03      5.371625e-03
        1252     -2.400000e-01      7.539936e-03      5.370978e-03
        1253     -1.600000e-01      7.406225e-03      5.368356e-03
        1254     -4.000000e-02      7.368421e-03      5.364208e-03
        1255      1.600000e-01      7.490040e-03      5.361312e-03
        1256      2.800000e-01      7.707006e-03      5.361432e-03
        1257      2.400000e-01      7.891806e-03      5.360351e-03
        1258     -4.000000e-02      7.853736e-03      5.356225e-03
        1259      1.200000e-01      7.942812e-03      5.352711e-03
        1260      2.800000e-01      8.158730e-03      5.352816e-03
        1261      2.000000e-01      8.310864e-03      5.350732e-03
        1262      2.800000e-01      8.526149e-03      5.350822e-03
        1263      1.200000e-01      8.614410e-03      5.347313e-03
        1264      1.600000e-01      8.734177e-03      5.344424e-03
        1265     -8.000000e-02      8.664032e-03      5.340659e-03
        1266      4.000000e-02      8.688784e-03      5.336498e-03
        1267     -3.200000e-01      8.429361e-03      5.338588e-03
        1268     -2.000000e-01      8.264984e-03      5.336908e-03
        1269     -2.400000e-01      8.069346e-03      5.336287e-03
        1270     -8.000000e-02      8.000000e-03      5.332536e-03
        1271     -4.000000e-02      7.962234e-03      5.328474e-03
        1272     -2.000000e-01      7.798742e-03      5.326792e-03
        1273     -4.000000e-02      7.761194e-03      5.322740e-03
        1274     -8.000000e-02      7.692308e-03      5.319008e-03
        1275     -2.000000e-01      7.529412e-03      5.317330e-03
        1276     -2.400000e-01      7.335423e-03      5.316700e-03
        1277     -4.000000e-02      7.298356e-03      5.312666e-03
        1278     -8.000000e-02      7.230047e-03      5.308948e-03
        1279      1.600000e-01      7.349492e-03      5.306141e-03
        1280      8.000000e-02      7.406250e-03      5.302299e-03
        1281     -2.000000e-01      7.244340e-03      5.300631e-03
        1282     -3.600000e-01      6.957878e-03      5.304231e-03
        1283     -3.600000e-01      6.671863e-03      5.307803e-03
        1284     -2.800000e-01      6.448598e-03      5.308363e-03
        1285     -4.000000e-02      6.412451e-03      5.304355e-03
        1286     -1.600000e-01      6.283048e-03      5.301808e-03
        1287     -4.000000e-02      6.247086e-03      5.297811e-03
        1288      0.000000e+00      6.242236e-03      5.293700e-03
        1289      4.000000e-02      6.268425e-03      5.289658e-03
        1290     -4.000000e-02      6.232558e-03      5.285679e-03
        1291     -4.000000e-02      6.196747e-03      5.281706e-03
        1292     -8.000000e-02      6.130031e-03      5.278039e-03
        1293      1.200000e-01      6.218097e-03      5.274692e-03
        1294      1.200000e-01      6.306028e-03      5.271348e-03
        1295      0.000000e+00      6.301158e-03      5.267280e-03
        1296     -1.200000e-01      6.203704e-03      5.264117e-03
        1297     -1.200000e-01      6.106399e-03      5.260958e-03
        1298      0.000000e+00      6.101695e-03      5.256907e-03
        1299     -2.800000e-01      5.881447e-03      5.257472e-03
        1300     -2.400000e-01      5.692308e-03      5.256829e-03
        1301     -3.600000e-01      5.411222e-03      5.260298e-03
        1302     -3.600000e-01      5.130568e-03      5.263739e-03
        1303     -2.800000e-01      4.911742e-03      5.264246e-03
        1304     -3.200000e-01      4.662577e-03      5.266102e-03
        1305     -8.000000e-02      4.597701e-03      5.262466e-03
        1306     -2.000000e-01      4.441041e-03      5.260768e-03
        1307     -8.000000e-02      4.376435e-03      5.257140e-03
        1308      0.000000e+00      4.373089e-03      5.253122e-03
        1309     -4.000000e-02      4.339190e-03      5.249218e-03
        1310      4.000000e-02      4.366412e-03      5.245282e-03
        1311      2.800000e-01      4.576659e-03      5.245493e-03
        1312      2.800000e-01      4.786585e-03      5.245694e-03
        1313      2.000000e-01      4.935263e-03      5.243805e-03
        1314      1.600000e-01      5.053272e-03      5.241142e-03
        1315     -4.000000e-02      5.019011e-03      5.237268e-03
        1316     -2.400000e-01      4.832827e-03      5.236597e-03
        1317     -2.400000e-01      4.646925e-03      5.235919e-03
        1318     -1.200000e-01      4.552352e-03      5.232801e-03
        1319     -1.200000e-01      4.457923e-03      5.229686e-03
        1320      8.000000e-02      4.515152e-03      5.226037e-03
        1321     -4.000000e-02      4.481453e-03      5.222189e-03
        1322     -4.000000e-02      4.447806e-03      5.218348e-03
        1323      0.000000e+00      4.444444e-03      5.214404e-03
        1324      0.000000e+00      4.441088e-03      5.210467e-03
        1325     -8.000000e-02      4.377358e-03      5.206924e-03
        1326      8.000000e-02      4.434389e-03      5.203310e-03
        1327     -1.200000e-01      4.340618e-03      5.200234e-03
        1328      8.000000e-02      4.397590e-03      5.196630e-03
        1329      3.600000e-01      4.665162e-03      5.199604e-03
        1330      2.000000e-01      4.812030e-03      5.197768e-03
        1331      1.200000e-01      4.898573e-03      5.194583e-03
        1332     -8.000000e-02      4.834835e-03      5.191074e-03
        1333      1.200000e-01      4.921230e-03      5.187899e-03
        1334      4.000000e-02      4.947526e-03      5.184077e-03
        1335     -4.000000e-02      4.913858e-03      5.180303e-03
        1336     -8.000000e-02      4.850299e-03      5.176815e-03
        1337      0.000000e+00      4.846672e-03      5.172945e-03
        1338      0.000000e+00      4.843049e-03      5.169080e-03
        1339      3.600000e-01      5.108290e-03      5.172020e-03
        1340      2.800000e-01      5.313433e-03      5.172227e-03
        1341      4.800000e-01      5.667412e-03      5.180469e-03
        1342      1.200000e-01      5.752608e-03      5.177309e-03
        1343      3.600000e-01      6.016381e-03      5.180169e-03
        1344      3.200000e-01      6.250000e-03      5.181580e-03
        1345     -3.200000e-01      6.007435e-03      5.183402e-03
        1346     -4.400000e-01      5.676077e-03      5.190131e-03
        1347     -4.000000e-01      5.374907e-03      5.195009e-03
        1348     -2.800000e-01      5.163205e-03      5.195467e-03
        1349     -2.800000e-01      4.951816e-03      5.195914e-03
        1350     -2.000000e-01      4.800000e-03      5.194283e-03
        1351      0.000000e+00      4.796447e-03      5.190439e-03
        1352     -4.000000e-02      4.763314e-03      5.186706e-03
        1353     -8.000000e-02      4.700665e-03      5.183251e-03
        1354      0.000000e+00      4.697194e-03      5.179424e-03
        1355      0.000000e+00      4.693727e-03      5.175603e-03
        1356     -1.200000e-01      4.601770e-03      5.172603e-03
        1357      2.000000e-01      4.745763e-03      5.170795e-03
        1358      1.600000e-01      4.860088e-03      5.168251e-03
        1359      2.400000e-01      5.033113e-03      5.167343e-03
        1360     -8.000000e-02      4.970588e-03      5.163922e-03
        1361     -2.800000e-01      4.761205e-03      5.164371e-03
        1362     -1.600000e-01      4.640235e-03      5.161996e-03
        1363     -2.000000e-01      4.490095e-03      5.160392e-03
        1364     -4.000000e-02      4.457478e-03      5.156711e-03
        1365      4.000000e-02      4.483516e-03      5.152999e-03
        1366      4.000000e-02      4.509517e-03      5.149293e-03
        1367     -4.000000e-02      4.476957e-03      5.145629e-03
        1368      2.800000e-01      4.678363e-03      5.145807e-03
        1369      1.200000e-01      4.762600e-03      5.142738e-03
        1370     -4.000000e-02      4.729927e-03      5.139088e-03
        1371     -8.000000e-02      4.668125e-03      5.135711e-03
        1372     -2.400000e-01      4.489796e-03      5.135063e-03
        1373     -8.000000e-02      4.428259e-03      5.131692e-03
        1374     -4.000000e-02      4.395924e-03      5.128059e-03
        1375      1.200000e-01      4.480000e-03      5.125018e-03
        1376      0.000000e+00      4.476744e-03      5.121295e-03
        1377     -4.000000e-02      4.444444e-03      5.117678e-03
        1378      4.000000e-02      4.470247e-03      5.114029e-03
        1379      4.000000e-01      4.757070e-03      5.118357e-03
        1380      1.600000e-01      4.869565e-03      5.115884e-03
        1381     -2.000000e-01      4.721217e-03      5.114330e-03
        1382     -4.000000e-02      4.688857e-03      5.110732e-03
        1383      2.000000e-01      4.830080e-03      5.108987e-03
        1384      2.400000e-01      5.000000e-03      5.108121e-03
        1385      2.800000e-01      5.198556e-03      5.108290e-03
        1386      4.000000e-01      5.483405e-03      5.112540e-03
        1387      5.200000e-01      5.854362e-03      5.122295e-03
        1388      1.200000e-01      5.936599e-03      5.119264e-03
        1389     -4.000000e-02      5.903528e-03      5.115686e-03
        1390      8.000000e-02      5.956835e-03      5.112283e-03
        1391      4.000000e-02      5.981308e-03      5.108666e-03
        1392      1.600000e-01      6.091954e-03      5.106194e-03
        1393     -4.000000e-02      6.058866e-03      5.102636e-03
        1394      4.000000e-02      6.083214e-03      5.099034e-03
        1395      2.800000e-01      6.279570e-03      5.099158e-03
        1396      2.400000e-01      6.446991e-03      5.098253e-03
        1397      1.200000e-01      6.528275e-03      5.095251e-03
        1398      3.200000e-01      6.752504e-03      5.096538e-03
        1399      1.600000e-01      6.862044e-03      5.094072e-03
        1400      1.200000e-01      6.942857e-03      5.091074e-03
        1401      2.400000e-01      7.109208e-03      5.090158e-03
        1402     -1.200000e-01      7.018545e-03      5.087334e-03
        1403     -1.200000e-01      6.928011e-03      5.084514e-03
        1404     -4.000000e-02      6.894587e-03      5.081002e-03
        1405     -1.600000e-01      6.775801e-03      5.078774e-03
        1406      0.000000e+00      6.770982e-03      5.075164e-03
        1407      8.000000e-02      6.823028e-03      5.071824e-03
        1408     -4.000000e-02      6.789773e-03      5.068331e-03
        1409     -2.800000e-01      6.586231e-03      5.068819e-03
        1410     -8.000000e-02      6.524823e-03      5.065596e-03
        1411     -4.000000e-02      6.491850e-03      5.062113e-03
        1412      8.000000e-02      6.543909e-03      5.058796e-03
        1413     -8.000000e-02      6.482661e-03      5.055587e-03
        1414     -2.400000e-01      6.308345e-03      5.055016e-03
        1415     -2.000000e-01      6.162544e-03      5.053545e-03
        1416     -1.200000e-01      6.073446e-03      5.050762e-03
        1417     -2.800000e-01      5.871560e-03      5.051231e-03
        1418     -8.000000e-02      5.811001e-03      5.048031e-03
        1419     -1.200000e-01      5.722340e-03      5.045252e-03
        1420      0.000000e+00      5.718310e-03      5.041701e-03
        1421      0.000000e+00      5.714286e-03      5.038155e-03
        1422      1.600000e-01      5.822785e-03      5.035780e-03
        1423      2.000000e-01      5.959241e-03      5.034089e-03
        1424      1.600000e-01      6.067416e-03      5.031716e-03
        1425      1.600000e-01      6.175439e-03      5.029345e-03
        1426      8.000000e-02      6.227209e-03      5.026084e-03
        1427     -8.000000e-02      6.166783e-03      5.022925e-03
        1428     -2.400000e-01      5.994398e-03      5.022365e-03
        1429     -3.600000e-01      5.738279e-03      5.025377e-03
        1430     -3.200000e-01      5.510490e-03      5.027023e-03
        1431     -1.600000e-01      5.394829e-03      5.024840e-03
        1432     -1.200000e-01      5.307263e-03      5.022094e-03
