#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
        4213     -8.000000e-02      1.732732e-02      3.071390e-03
        4214      8.000000e-02      1.734219e-02      3.070697e-03
        4215      0.000000e+00      1.733808e-02      3.069971e-03
        4216     -1.200000e-01      1.730550e-02      3.069416e-03
        4217     -1.200000e-01      1.727294e-02      3.068861e-03
        4218     -2.000000e-01      1.722143e-02      3.068565e-03
        4219      1.600000e-01      1.725527e-02      3.068025e-03
        4220     -2.400000e-01      1.719431e-02      3.067903e-03
        4221     -2.400000e-01      1.713338e-02      3.067781e-03
        4222     -8.000000e-02      1.711037e-02      3.067141e-03
        4223     -3.200000e-01      1.703055e-02      3.067453e-03
        4224     -2.800000e-01      1.696023e-02      3.067533e-03
        4225     -2.000000e-01      1.690888e-02      3.067237e-03
        4226     -2.400000e-01      1.684808e-02      3.067113e-03
        4227     -2.800000e-01      1.677786e-02      3.067192e-03
        4228     -2.800000e-01      1.670766e-02      3.067269e-03
        4229      8.000000e-02      1.672263e-02      3.066580e-03
        4230     -8.000000e-02      1.669976e-02      3.065941e-03
        4231     -4.000000e-02      1.668636e-02      3.065245e-03
        4232     -2.400000e-01      1.662571e-02      3.065121e-03
        4233     -4.000000e-02      1.661233e-02      3.064426e-03
        4234     -3.200000e-01      1.653283e-02      3.064734e-03
        4235     -1.200000e-01      1.650059e-02      3.064179e-03
        4236     -3.600000e-01      1.641171e-02      3.064745e-03
        4237     -2.400000e-01      1.635119e-02      3.064619e-03
        4238     -1.600000e-01      1.630958e-02      3.064178e-03
        4239     -2.000000e-01      1.625855e-02      3.063880e-03
        4240     -4.400000e-01      1.615094e-02      3.065047e-03
        4241     -2.000000e-01      1.609998e-02      3.064748e-03
        4242     -4.000000e-02      1.608675e-02      3.064054e-03
        4243      8.000000e-02      1.610181e-02      3.063369e-03
        4244     -3.600000e-01      1.601320e-02      3.063929e-03
        4245      1.200000e-01      1.603769e-02      3.063305e-03
        4246      1.600000e-01      1.607160e-02      3.062771e-03
        4247      1.600000e-01      1.610549e-02      3.062237e-03
        4248      2.800000e-01      1.616761e-02      3.062146e-03
        4249      2.800000e-01      1.622970e-02      3.062055e-03
        4250     -4.000000e-02      1.621647e-02      3.061363e-03
        4251      4.000000e-02      1.622207e-02      3.060648e-03
        4252     -1.600000e-01      1.618062e-02      3.060209e-03
        4253     -1.200000e-01      1.614860e-02      3.059657e-03
        4254     -8.000000e-02      1.612600e-02      3.059021e-03
        4255      1.600000e-01      1.615981e-02      3.058489e-03
        4256      4.000000e-01      1.625000e-02      3.059100e-03
        4257      2.000000e-01      1.629316e-02      3.058686e-03
        4258      0.000000e+00      1.628934e-02      3.057970e-03
        4259      0.000000e+00      1.628551e-02      3.057254e-03
        4260     -1.200000e-01      1.625352e-02      3.056704e-03
        4261      4.000000e-02      1.625909e-02      3.055992e-03
        4262     -2.800000e-01      1.618958e-02      3.056065e-03
        4263     -2.000000e-01      1.613887e-02      3.055769e-03
        4264      4.000000e-02      1.614447e-02      3.055058e-03
        4265      1.200000e-01      1.616882e-02      3.054438e-03
        4266      3.200000e-01      1.624004e-02      3.054553e-03
        4267      4.000000e-01      1.632997e-02      3.055160e-03
        4268      8.000000e-02      1.634489e-02      3.054481e-03
        4269     -4.000000e-02      1.633169e-02      3.053794e-03
        4270     -8.000000e-02      1.630913e-02      3.053162e-03
        4271     -2.800000e-01      1.623976e-02      3.053235e-03
        4272     -2.800000e-01      1.617041e-02      3.053308e-03
        4273     -8.000000e-02      1.614791e-02      3.052676e-03
        4274     -3.200000e-01      1.606926e-02      3.052975e-03
        4275     -2.800000e-01      1.600000e-02      3.053047e-03
        4276     -1.600000e-01      1.595884e-02      3.052610e-03
        4277     -3.600000e-01      1.587094e-02      3.053162e-03
        4278     -2.400000e-01      1.581113e-02      3.053034e-03
        4279     -1.200000e-01      1.577939e-02      3.052485e-03
        4280      2.400000e-01      1.583178e-02      3.052221e-03
        4281      2.400000e-01      1.588414e-02      3.051958e-03
        4282     -2.800000e-01      1.581504e-02      3.052027e-03
        4283     -4.000000e-02      1.580201e-02      3.051342e-03
        4284      4.000000e-02      1.580766e-02      3.050635e-03
        4285      1.200000e-01      1.583197e-02      3.050020e-03
        4286      1.600000e-01      1.586561e-02      3.049494e-03
        4287      1.200000e-01      1.588990e-02      3.048879e-03
        4288      0.000000e+00      1.588619e-02      3.048171e-03
        4289      2.400000e-01      1.593845e-02      3.047908e-03
        4290      2.800000e-01      1.600000e-02      3.047819e-03
        4291      2.400000e-01      1.605220e-02      3.047556e-03
        4292      1.600000e-01      1.608574e-02      3.047030e-03
        4293      3.600000e-01      1.616585e-02      3.047373e-03
        4294      1.200000e-01      1.619003e-02      3.046759e-03
        4295      2.000000e-01      1.623283e-02      3.046351e-03
        4296      1.200000e-01      1.625698e-02      3.045737e-03
        4297     -1.200000e-01      1.622527e-02      3.045194e-03
        4298      4.000000e-02      1.623081e-02      3.044490e-03
        4299      4.000000e-02      1.623633e-02      3.043787e-03
        4300      4.000000e-02      1.624186e-02      3.043084e-03
        4301     -8.000000e-02      1.621948e-02      3.042459e-03
        4302      1.600000e-01      1.625291e-02      3.041935e-03
        4303      8.000000e-02      1.626772e-02      3.041264e-03
        4304      3.200000e-01      1.633829e-02      3.041376e-03
        4305      4.000000e-02      1.634379e-02      3.040675e-03
        4306     -1.200000e-01      1.631212e-02      3.040134e-03
        4307     -1.600000e-01      1.627119e-02      3.039703e-03
        4308     -4.000000e-02      1.625812e-02      3.039026e-03
        4309     -2.800000e-01      1.618937e-02      3.039098e-03
        4310      3.600000e-01      1.626914e-02      3.039440e-03
        4311      4.000000e-02      1.627465e-02      3.038740e-03
        4312      0.000000e+00      1.627087e-02      3.038037e-03
        4313      8.000000e-02      1.628565e-02      3.037369e-03
        4314      3.200000e-01      1.635605e-02      3.037481e-03
        4315      1.600000e-01      1.638934e-02      3.036959e-03
        4316      2.400000e-01      1.644115e-02      3.036697e-03
        4317      4.000000e-01      1.653000e-02      3.037293e-03
        4318      1.600000e-01      1.656322e-02      3.036772e-03
        4319     -1.200000e-01      1.653160e-02      3.036233e-03
        4320      0.000000e+00      1.652778e-02      3.035533e-03
        4321     -2.000000e-01      1.647767e-02      3.035244e-03
        4322     -2.000000e-01      1.642758e-02      3.034955e-03
        4323     -8.000000e-02      1.640527e-02      3.034335e-03
        4324     -1.200000e-01      1.637373e-02      3.033797e-03
        4325     -4.000000e-02      1.636069e-02      3.033123e-03
        4326      4.000000e-02      1.636616e-02      3.032427e-03
        4327      3.200000e-01      1.643633e-02      3.032538e-03
        4328      1.200000e-01      1.646026e-02      3.031932e-03
        4329     -4.000000e-02      1.644722e-02      3.031260e-03
        4330      1.200000e-01      1.647113e-02      3.030654e-03
        4331      2.000000e-01      1.651351e-02      3.030250e-03
        4332     -1.200000e-01      1.648199e-02      3.029715e-03
        4333      2.400000e-01      1.653358e-02      3.029455e-03
        4334      0.000000e+00      1.652976e-02      3.028758e-03
        4335      2.800000e-01      1.659054e-02      3.028669e-03
        4336      2.400000e-01      1.664207e-02      3.028409e-03
        4337      1.600000e-01      1.667512e-02      3.027891e-03
        4338      6.000000e-01      1.680959e-02      3.030177e-03
        4339      4.800000e-01      1.691634e-02      3.031359e-03
        4340      3.200000e-01      1.698618e-02      3.031465e-03
        4341      3.600000e-01      1.706519e-02      3.031796e-03
        4342      1.200000e-01      1.708890e-02      3.031190e-03
        4343      3.600000e-01      1.716786e-02      3.031521e-03
        4344      4.000000e-01      1.725599e-02      3.032103e-03
        4345      3.200000e-01      1.732566e-02      3.032206e-03
        4346      1.600000e-01      1.735849e-02      3.031686e-03
        4347      1.200000e-01      1.738210e-02      3.031081e-03
        4348     -4.000000e-02      1.736891e-02      3.030412e-03
        4349     -8.000000e-02      1.734652e-02      3.029798e-03
        4350      1.200000e-01      1.737011e-02      3.029194e-03
        4351      3.600000e-01      1.744886e-02      3.029521e-03
        4352      1.200000e-01      1.747243e-02      3.028916e-03
        4353     -1.600000e-01      1.743166e-02      3.028495e-03
        4354     -1.600000e-01      1.739090e-02      3.028073e-03
        4355      0.000000e+00      1.738691e-02      3.027381e-03
        4356      3.200000e-01      1.745638e-02      3.027483e-03
        4357      1.200000e-01      1.747992e-02      3.026879e-03
        4358      2.800000e-01      1.754016e-02      3.026784e-03
        4359      2.000000e-01      1.758201e-02      3.026379e-03
        4360      3.200000e-01      1.765138e-02      3.026480e-03
        4361      2.800000e-01      1.771153e-02      3.026384e-03
        4362      2.800000e-01      1.777166e-02      3.026287e-03
        4363      3.200000e-01      1.784094e-02      3.026386e-03
        4364      2.400000e-01      1.789184e-02      3.026121e-03
        4365      3.600000e-01      1.797022e-02      3.026442e-03
        4366      2.800000e-01      1.803023e-02      3.026344e-03
        4367      8.000000e-02      1.804442e-02      3.025684e-03
        4368      1.200000e-01      1.806777e-02      3.025082e-03
        4369     -4.000000e-02      1.805447e-02      3.024419e-03
        4370     -1.200000e-01      1.802288e-02      3.023891e-03
        4371      0.000000e+00      1.801876e-02      3.023202e-03
        4372     -4.000000e-02      1.800549e-02      3.022540e-03
        4373     -4.000000e-02      1.799223e-02      3.021878e-03
        4374     -2.000000e-01      1.794239e-02      3.021598e-03
        4375     -2.400000e-01      1.788343e-02      3.021483e-03
        4376     -4.000000e-01      1.778793e-02      3.022301e-03
        4377     -8.000000e-02      1.776559e-02      3.021693e-03
        4378     -4.000000e-02      1.775240e-02      3.021031e-03
        4379     -8.000000e-02      1.773008e-02      3.020424e-03
        4380     -2.000000e-01      1.768037e-02      3.020144e-03
        4381      0.000000e+00      1.767633e-02      3.019457e-03
        4382      8.000000e-02      1.769055e-02      3.018801e-03
        4383      2.000000e-01      1.773215e-02      3.018399e-03
        4384      2.000000e-01      1.777372e-02      3.017997e-03
        4385     -4.000000e-02      1.776055e-02      3.017337e-03
        4386     -1.600000e-01      1.772002e-02      3.016922e-03
        4387      1.200000e-01      1.774333e-02      3.016324e-03
        4388      8.000000e-02      1.775752e-02      3.015670e-03
        4389      1.200000e-01      1.778082e-02      3.015073e-03
        4390     -8.000000e-02      1.775854e-02      3.014468e-03
        4391      2.800000e-01      1.781826e-02      3.014373e-03
        4392      0.000000e+00      1.781421e-02      3.013690e-03
        4393     -1.600000e-01      1.777373e-02      3.013276e-03
        4394     -8.000000e-02      1.775148e-02      3.012672e-03
        4395     -4.800000e-01      1.763823e-02      3.014114e-03
        4396     -4.000000e-01      1.754322e-02      3.014926e-03
        4397     -1.200000e-01      1.751194e-02      3.014402e-03
        4398     -1.200000e-01      1.748067e-02      3.013879e-03
        4399      4.000000e-02      1.748579e-02      3.013198e-03
        4400     -2.400000e-01      1.742727e-02      3.013082e-03
        4401      0.000000e+00      1.742331e-02      3.012400e-03
        4402      3.200000e-01      1.749205e-02      3.012499e-03
        4403      1.200000e-01      1.751533e-02      3.011905e-03
        4404     -2.800000e-01      1.744777e-02      3.011979e-03
        4405      2.400000e-01      1.749830e-02      3.011719e-03
        4406      2.000000e-01      1.753972e-02      3.011320e-03
        4407      1.200000e-01      1.756297e-02      3.010726e-03
        4408     -1.200000e-01      1.753176e-02      3.010205e-03
        4409     -2.400000e-01      1.747335e-02      3.010089e-03
        4410     -2.400000e-01      1.741497e-02      3.009973e-03
        4411     -8.000000e-02      1.739288e-02      3.009371e-03
        4412      0.000000e+00      1.738894e-02      3.008692e-03
        4413      0.000000e+00      1.738500e-02      3.008013e-03
        4414      0.000000e+00      1.738106e-02      3.007334e-03
        4415     -2.400000e-01      1.732276e-02      3.007218e-03
        4416     -2.400000e-01      1.726449e-02      3.007101e-03
        4417     -1.200000e-01      1.723342e-02      3.006581e-03
        4418      4.000000e-01      1.732005e-02      3.007148e-03
        4419      2.800000e-01      1.737950e-02      3.007055e-03
        4420      2.800000e-01      1.743891e-02      3.006962e-03
        4421      0.000000e+00      1.743497e-02      3.006284e-03
        4422      4.000000e-02      1.744007e-02      3.005609e-03
        4423     -4.000000e-02      1.742709e-02      3.004957e-03
        4424      2.000000e-01      1.746835e-02      3.004561e-03
        4425      4.000000e-02      1.747345e-02      3.003887e-03
        4426      2.800000e-01      1.753276e-02      3.003794e-03
        4427      4.000000e-02      1.753784e-02      3.003119e-03
        4428      0.000000e+00      1.753388e-02      3.002444e-03
        4429     -2.000000e-01      1.748476e-02      3.002168e-03
        4430      2.000000e-01      1.752596e-02      3.001773e-03
        4431      4.800000e-01      1.763033e-02      3.002909e-03
        4432      2.000000e-01      1.767148e-02      3.002513e-03
        4433      1.200000e-01      1.769456e-02      3.001925e-03
        4434     -1.600000e-01      1.765449e-02      3.001515e-03
        4435      4.000000e-02      1.765953e-02      3.000843e-03
        4436      2.800000e-01      1.771867e-02      3.000749e-03
        4437      3.600000e-01      1.779581e-02      3.001064e-03
        4438      2.800000e-01      1.785489e-02      3.000969e-03
        4439      3.200000e-01      1.792296e-02      3.001065e-03
        4440      3.200000e-01      1.799099e-02      3.001160e-03
        4441      2.400000e-01      1.804098e-02      3.000901e-03
        4442      3.600000e-01      1.811796e-02      3.001213e-03
        4443      4.000000e-01      1.820392e-02      3.001768e-03
        4444      4.000000e-02      1.820882e-02      3.001096e-03
        4445      2.400000e-01      1.825872e-02      3.000836e-03
        4446      5.200000e-01      1.837157e-02      3.002282e-03
        4447      2.400000e-01      1.842141e-02      3.002021e-03
        4448      2.000000e-01      1.846223e-02      3.001623e-03
        4449      1.600000e-01      1.849404e-02      3.001117e-03
        4450      4.000000e-02      1.849888e-02      3.000447e-03
        4451      0.000000e+00      1.849472e-02      2.999775e-03
        4452     -2.000000e-01      1.844564e-02      2.999503e-03
        4453     -2.000000e-01      1.839659e-02      2.999231e-03
        4454     -1.200000e-01      1.836551e-02      2.998718e-03
        4455     -2.800000e-01      1.829854e-02      2.998793e-03
        4456     -4.000000e-02      1.828546e-02      2.998148e-03
        4457     -4.000000e-02      1.827238e-02      2.997504e-03
        4458      8.000000e-02      1.828623e-02      2.996864e-03
        4459      1.600000e-01      1.831801e-02      2.996360e-03
        4460      4.000000e-02      1.832287e-02      2.995692e-03
        4461      0.000000e+00      1.831876e-02      2.995024e-03
        4462      8.000000e-02      1.833259e-02      2.994384e-03
        4463      4.000000e-02      1.833744e-02      2.993717e-03
        4464      8.000000e-02      1.835125e-02      2.993079e-03
        4465      1.200000e-01      1.837402e-02      2.992495e-03
        4466      3.600000e-01      1.845052e-02      2.992802e-03
        4467      3.200000e-01      1.851802e-02      2.992894e-03
        4468     -2.400000e-01      1.846016e-02      2.992783e-03
        4469     -4.000000e-01      1.836652e-02      2.993578e-03
        4470     -3.200000e-01      1.829083e-02      2.993865e-03
        4471     -2.000000e-01      1.824200e-02      2.993593e-03
        4472     -1.600000e-01      1.820215e-02      2.993189e-03
        4473      2.000000e-01      1.824279e-02      2.992796e-03
        4474     -4.000000e-02      1.822977e-02      2.992155e-03
        4475      1.600000e-01      1.826145e-02      2.991654e-03
        4476      2.000000e-01      1.830206e-02      2.991262e-03
        4477      4.000000e-02      1.830690e-02      2.990597e-03
        4478      8.000000e-02      1.832068e-02      2.989961e-03
        4479      3.200000e-01      1.838803e-02      2.990052e-03
        4480      3.200000e-01      1.845536e-02      2.990143e-03
        4481      4.400000e-01      1.854943e-02      2.990955e-03
        4482      4.400000e-01      1.864346e-02      2.991765e-03
        4483      1.600000e-01      1.867499e-02      2.991264e-03
        4484     -4.000000e-02      1.866191e-02      2.990626e-03
        4485      2.400000e-01      1.871126e-02      2.990366e-03
        4486     -4.000000e-02      1.869817e-02      2.989728e-03
        4487     -4.000000e-02      1.868509e-02      2.989090e-03
        4488     -4.000000e-02      1.867201e-02      2.988453e-03
        4489      4.000000e-02      1.867677e-02      2.987791e-03
        4490      8.000000e-02      1.869042e-02      2.987157e-03
        4491      1.600000e-01      1.872189e-02      2.986657e-03
        4492      4.400000e-01      1.881567e-02      2.987465e-03
        4493      2.400000e-01      1.886490e-02      2.987205e-03
        4494      2.000000e-01      1.890521e-02      2.986812e-03
        4495      2.000000e-01      1.894549e-02      2.986420e-03
        4496      1.200000e-01      1.896797e-02      2.985840e-03
        4497      4.000000e-01      1.905270e-02      2.986378e-03
        4498      8.000000e-02      1.906625e-02      2.985745e-03
        4499      2.000000e-01      1.910647e-02      2.985352e-03
        4500     -2.000000e-01      1.905778e-02      2.985086e-03
        4501     -2.400000e-01      1.900022e-02      2.984977e-03
        4502     -2.400000e-01      1.894269e-02      2.984869e-03
        4503      2.400000e-01      1.899178e-02      2.984609e-03
        4504      1.200000e-01      1.901421e-02      2.984031e-03
        4505     -2.000000e-01      1.896559e-02      2.983765e-03
        4506     -2.400000e-01      1.890812e-02      2.983656e-03
        4507     -2.000000e-01      1.885955e-02      2.983389e-03
        4508     -4.000000e-02      1.884650e-02      2.982756e-03
        4509      4.000000e-01      1.893103e-02      2.983292e-03
        4510     -2.000000e-01      1.888248e-02      2.983025e-03
        4511     -1.200000e-01      1.885170e-02      2.982523e-03
        4512      8.000000e-02      1.886525e-02      2.981893e-03
        4513     -1.600000e-01      1.882561e-02      2.981495e-03
        4514      1.200000e-01      1.884803e-02      2.980919e-03
        4515      4.000000e-02      1.885271e-02      2.980263e-03
        4516      2.000000e-01      1.889283e-02      2.979873e-03
        4517      8.000000e-02      1.890635e-02      2.979244e-03
        4518     -1.600000e-01      1.886676e-02      2.978847e-03
        4519     -8.000000e-02      1.884488e-02      2.978268e-03
        4520     -2.800000e-01      1.877876e-02      2.978343e-03
        4521     -1.600000e-01      1.873922e-02      2.977947e-03
        4522      1.200000e-01      1.876161e-02      2.977373e-03
        4523      4.000000e-01      1.884590e-02      2.977907e-03
        4524     -4.000000e-02      1.883289e-02      2.977277e-03
        4525      8.000000e-02      1.884641e-02      2.976650e-03
        4526     -2.800000e-01      1.878038e-02      2.976725e-03
        4527     -3.600000e-01      1.869671e-02      2.977243e-03
        4528     -4.400000e-01      1.859541e-02      2.978308e-03
        4529     -2.800000e-01      1.852948e-02      2.978380e-03
        4530     -3.200000e-01      1.845475e-02      2.978660e-03
        4531     -2.800000e-01      1.838888e-02      2.978731e-03
        4532     -8.000000e-02      1.836717e-02      2.978153e-03
        4533     -8.000000e-02      1.834547e-02      2.977575e-03
        4534      1.600000e-01      1.837671e-02      2.977082e-03
        4535     -4.000000e-02      1.836384e-02      2.976454e-03
        4536      2.800000e-01      1.842152e-02      2.976356e-03
        4537      2.400000e-01      1.847035e-02      2.976101e-03
        4538     -1.200000e-01      1.843984e-02      2.975601e-03
        4539      1.200000e-01      1.846222e-02      2.975030e-03
        4540     -8.000000e-02      1.844053e-02      2.974454e-03
        4541      0.000000e+00      1.843647e-02      2.973802e-03
        4542     -4.000000e-02      1.842360e-02      2.973175e-03
        4543      8.000000e-02      1.843716e-02      2.972551e-03
        4544      2.400000e-01      1.848592e-02      2.972297e-03
        4545      1.600000e-01      1.851705e-02      2.971806e-03
        4546     -1.200000e-01      1.848658e-02      2.971308e-03
        4547     -4.000000e-02      1.847372e-02      2.970683e-03
        4548     -2.400000e-01      1.841689e-02      2.970573e-03
        4549      2.800000e-01      1.847439e-02      2.970477e-03
        4550      1.600000e-01      1.850549e-02      2.969987e-03
        4551     -8.000000e-02      1.848385e-02      2.969413e-03
        4552     -1.600000e-01      1.844464e-02      2.969019e-03
        4553      2.000000e-01      1.848452e-02      2.968635e-03
        4554     -8.000000e-02      1.846289e-02      2.968062e-03
        4555      8.000000e-02      1.847640e-02      2.967441e-03
        4556     -1.600000e-01      1.843723e-02      2.967048e-03
        4557     -1.200000e-01      1.840685e-02      2.966553e-03
        4558     -2.000000e-01      1.835893e-02      2.966289e-03
        4559      4.000000e-02      1.836368e-02      2.965642e-03
        4560      8.000000e-02      1.837719e-02      2.965023e-03
        4561      1.200000e-01      1.839947e-02      2.964456e-03
        4562     -1.600000e-01      1.836037e-02      2.964064e-03
        4563     -2.000000e-01      1.831251e-02      2.963801e-03
        4564     -4.000000e-02      1.829974e-02      2.963179e-03
        4565      2.000000e-01      1.833954e-02      2.962797e-03
        4566      2.800000e-01      1.839685e-02      2.962703e-03
        4567      2.400000e-01      1.844537e-02      2.962451e-03
        4568      8.000000e-02      1.845884e-02      2.961833e-03
        4569     -1.600000e-01      1.841979e-02      2.961443e-03
        4570      4.000000e-02      1.842451e-02      2.960798e-03
        4571      4.000000e-02      1.842923e-02      2.960154e-03
        4572      1.600000e-01      1.846019e-02      2.959669e-03
        4573      8.000000e-02      1.847365e-02      2.959052e-03
        4574      2.400000e-01      1.852208e-02      2.958802e-03
        4575      1.200000e-01      1.854426e-02      2.958238e-03
        4576      2.800000e-01      1.860140e-02      2.958143e-03
        4577      3.600000e-01      1.867599e-02      2.958437e-03
        4578      5.200000e-01      1.878550e-02      2.959817e-03
        4579      3.600000e-01      1.886001e-02      2.960109e-03
        4580      1.200000e-01      1.888210e-02      2.959545e-03
        4581      8.000000e-02      1.889544e-02      2.958929e-03
        4582      2.400000e-01      1.894369e-02      2.958676e-03
        4583     -1.600000e-01      1.890465e-02      2.958288e-03
        4584     -3.200000e-01      1.883072e-02      2.958567e-03
        4585     -2.800000e-01      1.876554e-02      2.958639e-03
        4586      1.200000e-01      1.878761e-02      2.958076e-03
        4587      1.600000e-01      1.881840e-02      2.957592e-03
        4588      4.000000e-02      1.882302e-02      2.956951e-03
        4589      4.000000e-02      1.882763e-02      2.956310e-03
        4590      8.000000e-02      1.884096e-02      2.955696e-03
        4591      2.800000e-01      1.889784e-02      2.955599e-03
        4592      3.200000e-01      1.896341e-02      2.955683e-03
        4593      1.600000e-01      1.899412e-02      2.955199e-03
        4594      4.000000e-02      1.899869e-02      2.954559e-03
        4595      1.600000e-01      1.902938e-02      2.954076e-03
        4596      8.000000e-02      1.904265e-02      2.953463e-03
        4597      3.600000e-01      1.911682e-02      2.953751e-03
        4598     -8.000000e-02      1.909526e-02      2.953188e-03
        4599     -1.200000e-01      1.906501e-02      2.952700e-03
        4600      4.000000e-02      1.906957e-02      2.952062e-03
        4601     -4.000000e-02      1.905673e-02      2.951448e-03
        4602     -1.200000e-01      1.902651e-02      2.950962e-03
        4603     -1.200000e-01      1.899631e-02      2.950475e-03
        4604      3.200000e-01      1.906169e-02      2.950559e-03
        4605      1.200000e-01      1.908360e-02      2.949999e-03
        4606     -4.000000e-02      1.907078e-02      2.949387e-03
        4607     -4.000000e-02      1.905796e-02      2.948774e-03
        4608     -1.600000e-01      1.901910e-02      2.948390e-03
        4609      0.000000e+00      1.901497e-02      2.947754e-03
        4610     -8.000000e-02      1.899349e-02      2.947192e-03
        4611     -4.000000e-02      1.898070e-02      2.946581e-03
        4612      0.000000e+00      1.897658e-02      2.945945e-03
        4613      4.000000e-02      1.898114e-02      2.945310e-03
        4614      0.000000e+00      1.897703e-02      2.944674e-03
        4615      0.000000e+00      1.897291e-02      2.944039e-03
        4616      8.000000e-02      1.898614e-02      2.943431e-03
        4617     -1.600000e-01      1.894737e-02      2.943049e-03
        4618     -1.200000e-01      1.891728e-02      2.942565e-03
        4619     -3.200000e-01      1.884391e-02      2.942843e-03
        4620     -3.200000e-01      1.877056e-02      2.943120e-03
        4621     -1.200000e-01      1.874053e-02      2.942636e-03
        4622     -8.000000e-02      1.871917e-02      2.942077e-03
        4623     -2.400000e-01      1.866321e-02      2.941973e-03
        4624      2.400000e-01      1.871107e-02      2.941726e-03
        4625      2.800000e-01      1.876757e-02      2.941632e-03
        4626      2.000000e-01      1.880674e-02      2.941257e-03
        4627      3.600000e-01      1.888048e-02      2.941546e-03
        4628     -8.000000e-02      1.885912e-02      2.940988e-03
        4629     -2.000000e-01      1.881184e-02      2.940733e-03
        4630      0.000000e+00      1.880778e-02      2.940100e-03
        4631      2.400000e-01      1.885554e-02      2.939853e-03
        4632      1.600000e-01      1.888601e-02      2.939377e-03
        4633      2.800000e-01      1.894237e-02      2.939282e-03
        4634      0.000000e+00      1.893828e-02      2.938651e-03
        4635      1.600000e-01      1.896872e-02      2.938174e-03
        4636      3.200000e-01      1.903365e-02      2.938258e-03
        4637      8.000000e-02      1.904680e-02      2.937654e-03
        4638      0.000000e+00      1.904269e-02      2.937023e-03
        4639      2.400000e-01      1.909032e-02      2.936776e-03
        4640      1.600000e-01      1.912069e-02      2.936301e-03
        4641      4.000000e-01      1.920276e-02      2.936814e-03
        4642      1.200000e-01      1.922447e-02      2.936262e-03
        4643      2.000000e-01      1.926341e-02      2.935888e-03
        4644     -4.000000e-02      1.925065e-02      2.935283e-03
        4645     -4.000000e-02      1.923789e-02      2.934679e-03
        4646     -1.600000e-01      1.919931e-02      2.934301e-03
        4647     -4.400000e-01      1.910049e-02      2.935333e-03
        4648     -4.000000e-01      1.901033e-02      2.936086e-03
        4649     -3.600000e-01      1.892880e-02      2.936586e-03
        4650     -4.000000e-01      1.883871e-02      2.937336e-03
        4651      0.000000e+00      1.883466e-02      2.936708e-03
        4652      2.000000e-01      1.887360e-02      2.936334e-03
        4653      1.600000e-01      1.890393e-02      2.935860e-03
        4654      1.600000e-01      1.893425e-02      2.935386e-03
        4655      4.000000e-01      1.901611e-02      2.935896e-03
        4656      4.000000e-02      1.902062e-02      2.935269e-03
        4657     -8.000000e-02      1.899936e-02      2.934716e-03
        4658     -2.800000e-01      1.893517e-02      2.934788e-03
        4659     -8.000000e-02      1.891393e-02      2.934235e-03
        4660      1.200000e-01      1.893562e-02      2.933685e-03
        4661      1.600000e-01      1.896589e-02      2.933212e-03
        4662      1.600000e-01      1.899614e-02      2.932739e-03
        4663      2.000000e-01      1.903496e-02      2.932367e-03
        4664     -2.800000e-01      1.897084e-02      2.932439e-03
        4665     -4.400000e-01      1.887245e-02      2.933460e-03
        4666     -3.600000e-01      1.879126e-02      2.933955e-03
        4667     -4.000000e-02      1.877866e-02      2.933354e-03
        4668      1.200000e-01      1.880034e-02      2.932805e-03
        4669     -1.600000e-01      1.876205e-02      2.932427e-03
        4670      2.000000e-01      1.880086e-02      2.932056e-03
        4671      0.000000e+00      1.879683e-02      2.931431e-03
        4672      8.000000e-02      1.880993e-02      2.930833e-03
        4673      2.400000e-01      1.885727e-02      2.930588e-03
        4674     -4.000000e-02      1.884467e-02      2.929988e-03
        4675     -8.000000e-02      1.882353e-02      2.929438e-03
        4676     -4.000000e-02      1.881095e-02      2.928838e-03
        4677      1.200000e-01      1.883258e-02      2.928292e-03
        4678      2.000000e-01      1.887131e-02      2.927922e-03
        4679      0.000000e+00      1.886728e-02      2.927299e-03
        4680      2.000000e-01      1.890598e-02      2.926929e-03
        4681      0.000000e+00      1.890194e-02      2.926307e-03
        4682     -1.200000e-01      1.887228e-02      2.925832e-03
        4683      0.000000e+00      1.886825e-02      2.925210e-03
        4684      3.600000e-01      1.894108e-02      2.925492e-03
        4685      3.200000e-01      1.900534e-02      2.925573e-03
        4686      1.200000e-01      1.902689e-02      2.925028e-03
        4687     -4.000000e-02      1.901429e-02      2.924431e-03
        4688     -8.000000e-02      1.899317e-02      2.923884e-03
        4689     -1.200000e-01      1.896353e-02      2.923411e-03
        4690     -2.800000e-01      1.889979e-02      2.923482e-03
        4691     -1.200000e-01      1.887018e-02      2.923009e-03
        4692     -8.000000e-02      1.884910e-02      2.922462e-03
        4693      2.000000e-01      1.888771e-02      2.922094e-03
        4694      2.000000e-01      1.892629e-02      2.921726e-03
        4695      2.800000e-01      1.898190e-02      2.921633e-03
        4696      3.600000e-01      1.905451e-02      2.921913e-03
        4697      1.200000e-01      1.907601e-02      2.921370e-03
        4698     -1.600000e-01      1.903789e-02      2.920997e-03
        4699     -1.600000e-01      1.899979e-02      2.920624e-03
        4700     -2.000000e-01      1.895319e-02      2.920374e-03
        4701     -2.000000e-01      1.890662e-02      2.920124e-03
        4702     -2.800000e-01      1.884305e-02      2.920195e-03
        4703     -2.000000e-01      1.879651e-02      2.919945e-03
