#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       21648      8.301491e-01      7.992567e-01      3.752442e-04
       21649      8.300943e-01      7.992581e-01      3.752296e-04
       21650      8.300782e-01      7.992596e-01      3.752150e-04
       21651      8.298961e-01      7.992610e-01      3.752003e-04
       21652      8.296980e-01      7.992624e-01      3.751856e-04
       21653      8.295296e-01      7.992638e-01      3.751709e-04
       21654      8.293906e-01      7.992652e-01      3.751561e-04
       21655      8.292824e-01      7.992665e-01      3.751414e-04
       21656      8.289357e-01      7.992679e-01      3.751266e-04
       21657      8.285664e-01      7.992693e-01      3.751117e-04
       21658      8.282201e-01      7.992706e-01      3.750967e-04
       21659      8.279004e-01      7.992719e-01      3.750817e-04
       21660      8.272328e-01      7.992732e-01      3.750667e-04
       21661      8.263599e-01      7.992745e-01      3.750514e-04
       21662      8.254981e-01      7.992757e-01      3.750361e-04
       21663      8.245060e-01      7.992768e-01      3.750206e-04
       21664      8.231088e-01      7.992779e-01      3.750049e-04
       21665      8.217229e-01      7.992790e-01      3.749890e-04
       21666      8.203474e-01      7.992800e-01      3.749729e-04
       21667      8.189866e-01      7.992809e-01      3.749567e-04
       21668      8.170743e-01      7.992817e-01      3.749403e-04
       21669      8.151483e-01      7.992824e-01      3.749237e-04
       21670      8.132580e-01      7.992831e-01      3.749070e-04
       21671      8.114052e-01      7.992836e-01      3.748901e-04
       21672      8.095898e-01      7.992841e-01      3.748731e-04
       21673      8.078154e-01      7.992845e-01      3.748560e-04
       21674      8.060843e-01      7.992848e-01      3.748389e-04
       21675      8.043975e-01      7.992850e-01      3.748216e-04
       21676      8.027590e-01      7.992852e-01      3.748044e-04
       21677      8.001671e-01      7.992852e-01      3.747871e-04
       21678      7.975267e-01      7.992852e-01      3.747698e-04
       21679      7.949273e-01      7.992850e-01      3.747526e-04
       21680      7.923714e-01      7.992846e-01      3.747354e-04
       21681      7.898620e-01      7.992842e-01      3.747184e-04
       21682      7.874044e-01      7.992837e-01      3.747015e-04
       21683      7.849992e-01      7.992830e-01      3.746848e-04
       21684      7.825373e-01      7.992822e-01      3.746683e-04
       21685      7.796706e-01      7.992813e-01      3.746521e-04
       21686      7.768115e-01      7.992803e-01      3.746363e-04
       21687      7.740057e-01      7.992791e-01      3.746208e-04
       21688      7.712579e-01      7.992778e-01      3.746058e-04
       21689      7.685675e-01      7.992764e-01      3.745912e-04
       21690      7.659375e-01      7.992749e-01      3.745771e-04
       21691      7.633726e-01      7.992732e-01      3.745635e-04
       21692      7.608759e-01      7.992715e-01      3.745504e-04
       21693      7.584482e-01      7.992696e-01      3.745378e-04
       21694      7.560947e-01      7.992676e-01      3.745259e-04
       21695      7.538182e-01      7.992655e-01      3.745145e-04
       21696      7.516223e-01      7.992633e-01      3.745036e-04
       21697      7.495063e-01      7.992610e-01      3.744934e-04
       21698      7.474736e-01      7.992586e-01      3.744837e-04
       21699      7.455279e-01      7.992561e-01      3.744747e-04
       21700      7.436701e-01      7.992536e-01      3.744662e-04
       21701      7.419033e-01      7.992509e-01      3.744582e-04
       21702      7.402297e-01      7.992482e-01      3.744509e-04
       21703      7.386511e-01      7.992454e-01      3.744440e-04
       21704      7.371721e-01      7.992426e-01      3.744377e-04
       21705      7.357942e-01      7.992396e-01      3.744319e-04
       21706      7.345168e-01      7.992367e-01      3.744265e-04
       21707      7.333407e-01      7.992336e-01      3.744215e-04
       21708      7.322690e-01      7.992305e-01      3.744170e-04
       21709      7.313029e-01      7.992274e-01      3.744128e-04
       21710      7.304438e-01      7.992242e-01      3.744090e-04
       21711      7.296919e-01      7.992210e-01      3.744054e-04
       21712      7.289640e-01      7.992178e-01      3.744022e-04
       21713      7.280929e-01      7.992145e-01      3.743993e-04
       21714      7.269436e-01      7.992112e-01      3.743968e-04
       21715      7.256679e-01      7.992078e-01      3.743949e-04
       21716      7.245036e-01      7.992044e-01      3.743934e-04
       21717      7.234521e-01      7.992009e-01      3.743925e-04
       21718      7.225130e-01      7.991973e-01      3.743919e-04
       21719      7.216864e-01      7.991938e-01      3.743916e-04
       21720      7.209726e-01      7.991902e-01      3.743917e-04
       21721      7.203704e-01      7.991865e-01      3.743921e-04
       21722      7.198796e-01      7.991829e-01      3.743926e-04
       21723      7.195004e-01      7.991792e-01      3.743934e-04
       21724      7.192319e-01      7.991755e-01      3.743942e-04
       21725      7.190736e-01      7.991719e-01      3.743951e-04
       21726      7.190231e-01      7.991682e-01      3.743961e-04
       21727      7.190797e-01      7.991645e-01      3.743970e-04
       21728      7.192437e-01      7.991608e-01      3.743978e-04
       21729      7.195112e-01      7.991571e-01      3.743986e-04
       21730      7.198839e-01      7.991535e-01      3.743991e-04
       21731      7.203586e-01      7.991499e-01      3.743994e-04
       21732      7.209326e-01      7.991463e-01      3.743995e-04
       21733      7.216027e-01      7.991427e-01      3.743993e-04
       21734      7.223691e-01      7.991392e-01      3.743987e-04
       21735      7.232280e-01      7.991357e-01      3.743978e-04
       21736      7.241766e-01      7.991322e-01      3.743964e-04
       21737      7.252135e-01      7.991288e-01      3.743946e-04
       21738      7.263345e-01      7.991255e-01      3.743924e-04
       21739      7.275365e-01      7.991222e-01      3.743897e-04
       21740      7.288170e-01      7.991190e-01      3.743864e-04
       21741      7.301730e-01      7.991158e-01      3.743826e-04
       21742      7.316018e-01      7.991127e-01      3.743783e-04
       21743      7.330631e-01      7.991096e-01      3.743734e-04
       21744      7.340292e-01      7.991066e-01      3.743681e-04
       21745      7.350449e-01      7.991037e-01      3.743625e-04
       21746      7.361066e-01      7.991008e-01      3.743565e-04
       21747      7.372134e-01      7.990980e-01      3.743501e-04
       21748      7.383595e-01      7.990952e-01      3.743433e-04
       21749      7.395438e-01      7.990924e-01      3.743361e-04
       21750      7.407639e-01      7.990897e-01      3.743285e-04
       21751      7.420142e-01      7.990871e-01      3.743205e-04
       21752      7.431279e-01      7.990845e-01      3.743121e-04
       21753      7.440235e-01      7.990820e-01      3.743035e-04
       21754      7.449379e-01      7.990795e-01      3.742945e-04
       21755      7.458688e-01      7.990771e-01      3.742853e-04
       21756      7.468125e-01      7.990747e-01      3.742758e-04
       21757      7.477658e-01      7.990723e-01      3.742661e-04
       21758      7.487268e-01      7.990700e-01      3.742560e-04
       21759      7.496942e-01      7.990677e-01      3.742457e-04
       21760      7.506648e-01      7.990655e-01      3.742351e-04
       21761      7.516364e-01      7.990633e-01      3.742243e-04
       21762      7.526083e-01      7.990612e-01      3.742131e-04
       21763      7.535786e-01      7.990591e-01      3.742018e-04
       21764      7.545452e-01      7.990571e-01      3.741902e-04
       21765      7.555063e-01      7.990551e-01      3.741783e-04
       21766      7.564607e-01      7.990531e-01      3.741663e-04
       21767      7.574087e-01      7.990512e-01      3.741540e-04
       21768      7.583508e-01      7.990493e-01      3.741414e-04
       21769      7.592826e-01      7.990475e-01      3.741287e-04
       21770      7.602046e-01      7.990457e-01      3.741158e-04
       21771      7.611166e-01      7.990440e-01      3.741027e-04
       21772      7.620184e-01      7.990423e-01      3.740893e-04
       21773      7.629082e-01      7.990406e-01      3.740758e-04
       21774      7.637865e-01      7.990390e-01      3.740622e-04
       21775      7.646543e-01      7.990374e-01      3.740483e-04
       21776      7.655129e-01      7.990359e-01      3.740343e-04
       21777      7.663594e-01      7.990344e-01      3.740201e-04
       21778      7.671955e-01      7.990329e-01      3.740058e-04
       21779      7.680216e-01      7.990315e-01      3.739914e-04
       21780      7.688398e-01      7.990301e-01      3.739768e-04
       21781      7.696486e-01      7.990287e-01      3.739620e-04
       21782      7.704514e-01      7.990274e-01      3.739472e-04
       21783      7.712470e-01      7.990262e-01      3.739322e-04
       21784      7.720363e-01      7.990249e-01      3.739171e-04
       21785      7.728192e-01      7.990237e-01      3.739018e-04
       21786      7.735985e-01      7.990226e-01      3.738865e-04
       21787      7.743745e-01      7.990214e-01      3.738710e-04
       21788      7.751474e-01      7.990203e-01      3.738555e-04
       21789      7.759208e-01      7.990193e-01      3.738398e-04
       21790      7.766938e-01      7.990182e-01      3.738241e-04
       21791      7.774665e-01      7.990173e-01      3.738082e-04
       21792      7.782404e-01      7.990163e-01      3.737923e-04
       21793      7.790188e-01      7.990154e-01      3.737763e-04
       21794      7.798031e-01      7.990145e-01      3.737602e-04
       21795      7.805906e-01      7.990137e-01      3.737440e-04
       21796      7.813848e-01      7.990128e-01      3.737277e-04
       21797      7.821879e-01      7.990121e-01      3.737113e-04
       21798      7.829983e-01      7.990113e-01      3.736949e-04
       21799      7.838180e-01      7.990106e-01      3.736784e-04
       21800      7.846474e-01      7.990100e-01      3.736619e-04
       21801      7.854890e-01      7.990094e-01      3.736452e-04
       21802      7.862372e-01      7.990088e-01      3.736286e-04
       21803      7.869527e-01      7.990082e-01      3.736118e-04
       21804      7.876923e-01      7.990077e-01      3.735951e-04
       21805      7.884566e-01      7.990072e-01      3.735782e-04
       21806      7.892485e-01      7.990068e-01      3.735614e-04
       21807      7.900672e-01      7.990064e-01      3.735445e-04
       21808      7.909142e-01      7.990060e-01      3.735275e-04
       21809      7.917902e-01      7.990057e-01      3.735105e-04
       21810      7.926928e-01      7.990054e-01      3.734935e-04
       21811      7.936267e-01      7.990051e-01      3.734765e-04
       21812      7.945932e-01      7.990049e-01      3.734594e-04
       21813      7.955917e-01      7.990048e-01      3.734423e-04
       21814      7.966234e-01      7.990047e-01      3.734252e-04
       21815      7.976891e-01      7.990046e-01      3.734081e-04
       21816      7.987904e-01      7.990046e-01      3.733910e-04
       21817      7.999253e-01      7.990046e-01      3.733739e-04
       21818      8.010947e-01      7.990047e-01      3.733568e-04
       21819      8.023002e-01      7.990049e-01      3.733397e-04
       21820      8.035417e-01      7.990051e-01      3.733227e-04
       21821      8.047874e-01      7.990053e-01      3.733056e-04
       21822      8.060649e-01      7.990057e-01      3.732887e-04
       21823      8.073911e-01      7.990061e-01      3.732718e-04
       21824      8.087670e-01      7.990065e-01      3.732549e-04
       21825      8.097031e-01      7.990070e-01      3.732382e-04
       21826      8.105397e-01      7.990075e-01      3.732214e-04
       21827      8.114183e-01      7.990081e-01      3.732048e-04
       21828      8.123398e-01      7.990087e-01      3.731882e-04
       21829      8.131181e-01      7.990093e-01      3.731716e-04
       21830      8.136733e-01      7.990100e-01      3.731551e-04
       21831      8.142147e-01      7.990107e-01      3.731387e-04
       21832      8.147736e-01      7.990114e-01      3.731223e-04
       21833      8.153576e-01      7.990122e-01      3.731060e-04
       21834      8.159669e-01      7.990130e-01      3.730897e-04
       21835      8.163844e-01      7.990138e-01      3.730734e-04
       21836      8.162331e-01      7.990145e-01      3.730572e-04
       21837      8.161298e-01      7.990153e-01      3.730409e-04
       21838      8.160358e-01      7.990161e-01      3.730247e-04
       21839      8.155866e-01      7.990169e-01      3.730084e-04
       21840      8.152064e-01      7.990176e-01      3.729920e-04
       21841      8.148963e-01      7.990183e-01      3.729756e-04
       21842      8.146556e-01      7.990191e-01      3.729593e-04
       21843      8.144823e-01      7.990198e-01      3.729428e-04
       21844      8.143742e-01      7.990205e-01      3.729264e-04
       21845      8.143315e-01      7.990212e-01      3.729100e-04
       21846      8.143537e-01      7.990219e-01      3.728936e-04
       21847      8.144389e-01      7.990226e-01      3.728772e-04
       21848      8.145826e-01      7.990233e-01      3.728608e-04
       21849      8.147845e-01      7.990240e-01      3.728445e-04
       21850      8.150417e-01      7.990247e-01      3.728281e-04
       21851      8.153539e-01      7.990255e-01      3.728118e-04
       21852      8.157177e-01      7.990263e-01      3.727955e-04
       21853      8.161306e-01      7.990270e-01      3.727793e-04
       21854      8.165906e-01      7.990278e-01      3.727631e-04
       21855      8.170943e-01      7.990287e-01      3.727470e-04
       21856      8.175646e-01      7.990295e-01      3.727309e-04
       21857      8.180419e-01      7.990304e-01      3.727148e-04
       21858      8.185459e-01      7.990313e-01      3.726988e-04
       21859      8.190726e-01      7.990322e-01      3.726829e-04
       21860      8.192857e-01      7.990331e-01      3.726670e-04
       21861      8.194818e-01      7.990341e-01      3.726512e-04
       21862      8.197015e-01      7.990350e-01      3.726353e-04
       21863      8.199418e-01      7.990360e-01      3.726195e-04
       21864      8.202008e-01      7.990369e-01      3.726037e-04
       21865      8.204741e-01      7.990379e-01      3.725880e-04
       21866      8.207604e-01      7.990389e-01      3.725722e-04
       21867      8.210564e-01      7.990399e-01      3.725566e-04
       21868      8.213598e-01      7.990409e-01      3.725409e-04
       21869      8.216730e-01      7.990420e-01      3.725253e-04
       21870      8.219898e-01      7.990430e-01      3.725098e-04
       21871      8.223064e-01      7.990441e-01      3.724943e-04
       21872      8.226222e-01      7.990451e-01      3.724788e-04
       21873      8.229345e-01      7.990462e-01      3.724634e-04
       21874      8.232423e-01      7.990473e-01      3.724480e-04
       21875      8.235414e-01      7.990485e-01      3.724326e-04
       21876      8.235767e-01      7.990496e-01      3.724173e-04
       21877      8.233460e-01      7.990507e-01      3.724019e-04
       21878      8.231128e-01      7.990518e-01      3.723865e-04
       21879      8.228820e-01      7.990529e-01      3.723711e-04
       21880      8.226482e-01      7.990540e-01      3.723556e-04
       21881      8.224095e-01      7.990550e-01      3.723402e-04
       21882      8.221654e-01      7.990561e-01      3.723246e-04
       21883      8.219153e-01      7.990571e-01      3.723091e-04
       21884      8.216587e-01      7.990582e-01      3.722935e-04
       21885      8.213943e-01      7.990592e-01      3.722779e-04
       21886      8.211229e-01      7.990602e-01      3.722623e-04
       21887      8.208437e-01      7.990612e-01      3.722466e-04
       21888      8.205561e-01      7.990622e-01      3.722309e-04
       21889      8.202589e-01      7.990631e-01      3.722151e-04
       21890      8.199524e-01      7.990641e-01      3.721993e-04
       21891      8.196379e-01      7.990650e-01      3.721835e-04
       21892      8.193145e-01      7.990660e-01      3.721677e-04
       21893      8.189835e-01      7.990669e-01      3.721518e-04
       21894      8.186443e-01      7.990678e-01      3.721359e-04
       21895      8.182982e-01      7.990686e-01      3.721199e-04
       21896      8.179449e-01      7.990695e-01      3.721039e-04
       21897      8.175869e-01      7.990704e-01      3.720879e-04
       21898      8.171506e-01      7.990712e-01      3.720718e-04
       21899      8.165233e-01      7.990720e-01      3.720557e-04
       21900      8.158878e-01      7.990727e-01      3.720395e-04
       21901      8.152451e-01      7.990735e-01      3.720232e-04
       21902      8.145950e-01      7.990742e-01      3.720069e-04
       21903      8.139403e-01      7.990749e-01      3.719905e-04
       21904      8.132822e-01      7.990755e-01      3.719741e-04
       21905      8.125840e-01      7.990761e-01      3.719576e-04
       21906      8.118596e-01      7.990767e-01      3.719411e-04
       21907      8.111514e-01      7.990773e-01      3.719246e-04
       21908      8.104618e-01      7.990778e-01      3.719079e-04
       21909      8.097953e-01      7.990783e-01      3.718913e-04
       21910      8.091494e-01      7.990787e-01      3.718746e-04
       21911      8.085268e-01      7.990792e-01      3.718579e-04
       21912      8.079300e-01      7.990796e-01      3.718411e-04
       21913      8.073606e-01      7.990799e-01      3.718243e-04
       21914      8.067993e-01      7.990803e-01      3.718075e-04
       21915      8.058987e-01      7.990806e-01      3.717907e-04
       21916      8.049925e-01      7.990809e-01      3.717738e-04
       21917      8.040962e-01      7.990811e-01      3.717569e-04
       21918      8.032121e-01      7.990813e-01      3.717400e-04
       21919      8.023436e-01      7.990814e-01      3.717231e-04
       21920      8.014915e-01      7.990816e-01      3.717062e-04
       21921      8.006603e-01      7.990816e-01      3.716892e-04
       21922      7.998493e-01      7.990817e-01      3.716723e-04
       21923      7.990620e-01      7.990817e-01      3.716553e-04
       21924      7.983004e-01      7.990816e-01      3.716384e-04
       21925      7.975661e-01      7.990816e-01      3.716214e-04
       21926      7.968619e-01      7.990815e-01      3.716045e-04
       21927      7.961889e-01      7.990813e-01      3.715876e-04
       21928      7.955531e-01      7.990812e-01      3.715706e-04
       21929      7.948320e-01      7.990810e-01      3.715537e-04
       21930      7.935904e-01      7.990807e-01      3.715369e-04
       21931      7.923771e-01      7.990804e-01      3.715201e-04
       21932      7.911943e-01      7.990801e-01      3.715033e-04
       21933      7.900439e-01      7.990796e-01      3.714866e-04
       21934      7.889286e-01      7.990792e-01      3.714700e-04
       21935      7.878514e-01      7.990787e-01      3.714534e-04
       21936      7.868142e-01      7.990781e-01      3.714369e-04
       21937      7.858184e-01      7.990775e-01      3.714204e-04
       21938      7.848146e-01      7.990769e-01      3.714041e-04
       21939      7.838483e-01      7.990762e-01      3.713878e-04
       21940      7.829405e-01      7.990754e-01      3.713716e-04
       21941      7.820943e-01      7.990747e-01      3.713555e-04
       21942      7.813130e-01      7.990738e-01      3.713394e-04
       21943      7.805960e-01      7.990730e-01      3.713234e-04
       21944      7.799475e-01      7.990721e-01      3.713075e-04
       21945      7.793676e-01      7.990712e-01      3.712917e-04
       21946      7.788578e-01      7.990703e-01      3.712759e-04
       21947      7.784208e-01      7.990694e-01      3.712602e-04
       21948      7.780570e-01      7.990684e-01      3.712445e-04
       21949      7.777704e-01      7.990674e-01      3.712289e-04
       21950      7.775610e-01      7.990665e-01      3.712133e-04
       21951      7.773577e-01      7.990655e-01      3.711977e-04
       21952      7.772162e-01      7.990645e-01      3.711821e-04
       21953      7.771441e-01      7.990635e-01      3.711665e-04
       21954      7.771404e-01      7.990625e-01      3.711510e-04
       21955      7.772076e-01      7.990615e-01      3.711354e-04
       21956      7.773479e-01      7.990605e-01      3.711198e-04
       21957      7.775605e-01      7.990595e-01      3.711042e-04
       21958      7.778490e-01      7.990586e-01      3.710886e-04
       21959      7.777386e-01      7.990576e-01      3.710729e-04
       21960      7.776382e-01      7.990566e-01      3.710573e-04
       21961      7.776017e-01      7.990556e-01      3.710417e-04
       21962      7.776308e-01      7.990547e-01      3.710261e-04
       21963      7.777273e-01      7.990537e-01      3.710105e-04
       21964      7.778888e-01      7.990527e-01      3.709948e-04
       21965      7.781184e-01      7.990518e-01      3.709792e-04
       21966      7.784126e-01      7.990508e-01      3.709635e-04
       21967      7.787740e-01      7.990499e-01      3.709477e-04
       21968      7.792017e-01      7.990490e-01      3.709319e-04
       21969      7.796940e-01      7.990481e-01      3.709161e-04
       21970      7.802518e-01      7.990473e-01      3.709002e-04
       21971      7.808745e-01      7.990464e-01      3.708842e-04
       21972      7.815611e-01      7.990456e-01      3.708682e-04
       21973      7.823110e-01      7.990449e-01      3.708521e-04
       21974      7.831247e-01      7.990442e-01      3.708360e-04
       21975      7.840001e-01      7.990435e-01      3.708197e-04
       21976      7.849358e-01      7.990428e-01      3.708034e-04
       21977      7.859331e-01      7.990422e-01      3.707870e-04
       21978      7.869893e-01      7.990417e-01      3.707705e-04
       21979      7.875455e-01      7.990412e-01      3.707540e-04
       21980      7.878346e-01      7.990406e-01      3.707375e-04
       21981      7.881474e-01      7.990402e-01      3.707210e-04
       21982      7.878802e-01      7.990396e-01      3.707045e-04
       21983      7.876864e-01      7.990391e-01      3.706880e-04
       21984      7.875633e-01      7.990386e-01      3.706715e-04
       21985      7.875122e-01      7.990381e-01      3.706550e-04
       21986      7.875294e-01      7.990376e-01      3.706385e-04
       21987      7.876155e-01      7.990370e-01      3.706220e-04
       21988      7.877683e-01      7.990365e-01      3.706055e-04
       21989      7.879873e-01      7.990360e-01      3.705890e-04
       21990      7.882722e-01      7.990355e-01      3.705725e-04
       21991      7.886217e-01      7.990351e-01      3.705559e-04
       21992      7.890327e-01      7.990346e-01      3.705393e-04
       21993      7.895037e-01      7.990342e-01      3.705227e-04
       21994      7.900359e-01      7.990338e-01      3.705061e-04
       21995      7.906251e-01      7.990334e-01      3.704895e-04
       21996      7.912733e-01      7.990330e-01      3.704728e-04
       21997      7.919793e-01      7.990327e-01      3.704561e-04
       21998      7.927386e-01      7.990324e-01      3.704394e-04
       21999      7.935516e-01      7.990322e-01      3.704226e-04
       22000      7.944164e-01      7.990320e-01      3.704058e-04
       22001      7.953334e-01      7.990318e-01      3.703890e-04
       22002      7.963002e-01      7.990317e-01      3.703722e-04
       22003      7.972720e-01      7.990316e-01      3.703554e-04
       22004      7.982328e-01      7.990316e-01      3.703386e-04
       22005      7.992457e-01      7.990316e-01      3.703217e-04
       22006      8.003093e-01      7.990316e-01      3.703049e-04
       22007      8.014244e-01      7.990317e-01      3.702881e-04
       22008      8.025911e-01      7.990319e-01      3.702713e-04
       22009      8.038037e-01      7.990321e-01      3.702545e-04
       22010      8.050650e-01      7.990324e-01      3.702378e-04
       22011      8.063720e-01      7.990327e-01      3.702212e-04
       22012      8.077242e-01      7.990331e-01      3.702045e-04
       22013      8.091209e-01      7.990336e-01      3.701880e-04
       22014      8.105626e-01      7.990341e-01      3.701716e-04
       22015      8.120463e-01      7.990347e-01      3.701552e-04
       22016      8.135718e-01      7.990353e-01      3.701390e-04
       22017      8.151394e-01      7.990361e-01      3.701229e-04
       22018      8.165750e-01      7.990369e-01      3.701070e-04
       22019      8.177362e-01      7.990377e-01      3.700911e-04
       22020      8.185713e-01      7.990386e-01      3.700754e-04
       22021      8.194351e-01      7.990395e-01      3.700597e-04
       22022      8.203313e-01      7.990405e-01      3.700442e-04
       22023      8.212615e-01      7.990415e-01      3.700288e-04
       22024      8.222226e-01      7.990426e-01      3.700135e-04
       22025      8.232129e-01      7.990437e-01      3.699983e-04
       22026      8.242336e-01      7.990448e-01      3.699833e-04
       22027      8.252826e-01      7.990460e-01      3.699684e-04
       22028      8.263590e-01      7.990472e-01      3.699537e-04
       22029      8.274622e-01      7.990485e-01      3.699391e-04
       22030      8.285903e-01      7.990499e-01      3.699248e-04
       22031      8.297433e-01      7.990513e-01      3.699106e-04
       22032      8.309209e-01      7.990527e-01      3.698966e-04
       22033      8.321210e-01      7.990542e-01      3.698829e-04
       22034      8.333420e-01      7.990558e-01      3.698694e-04
       22035      8.345841e-01      7.990574e-01      3.698561e-04
       22036      8.358464e-01      7.990590e-01      3.698431e-04
       22037      8.371274e-01      7.990608e-01      3.698303e-04
       22038      8.384274e-01      7.990626e-01      3.698179e-04
       22039      8.397446e-01      7.990644e-01      3.698057e-04
       22040      8.410750e-01      7.990663e-01      3.697938e-04
       22041      8.424184e-01      7.990683e-01      3.697823e-04
       22042      8.437764e-01      7.990703e-01      3.697711e-04
       22043      8.451463e-01      7.990724e-01      3.697602e-04
       22044      8.465259e-01      7.990746e-01      3.697497e-04
       22045      8.479154e-01      7.990768e-01      3.697396e-04
       22046      8.493121e-01      7.990790e-01      3.697298e-04
       22047      8.506527e-01      7.990814e-01      3.697204e-04
       22048      8.519486e-01      7.990838e-01      3.697114e-04
       22049      8.532451e-01      7.990862e-01      3.697028e-04
       22050      8.545373e-01      7.990888e-01      3.696946e-04
       22051      8.558274e-01      7.990913e-01      3.696868e-04
       22052      8.571139e-01      7.990940e-01      3.696794e-04
       22053      8.583932e-01      7.990966e-01      3.696724e-04
       22054      8.596646e-01      7.990994e-01      3.696659e-04
       22055      8.609279e-01      7.991022e-01      3.696597e-04
       22056      8.621801e-01      7.991051e-01      3.696540e-04
       22057      8.634230e-01      7.991080e-01      3.696488e-04
       22058      8.646537e-01      7.991109e-01      3.696440e-04
       22059      8.658714e-01      7.991140e-01      3.696396e-04
       22060      8.670752e-01      7.991171e-01      3.696357e-04
       22061      8.682635e-01      7.991202e-01      3.696322e-04
       22062      8.694380e-01      7.991234e-01      3.696292e-04
       22063      8.705973e-01      7.991266e-01      3.696266e-04
       22064      8.717372e-01      7.991299e-01      3.696245e-04
       22065      8.728583e-01      7.991332e-01      3.696229e-04
       22066      8.739587e-01      7.991366e-01      3.696217e-04
       22067      8.750390e-01      7.991401e-01      3.696209e-04
       22068      8.760968e-01      7.991436e-01      3.696206e-04
       22069      8.771326e-01      7.991471e-01      3.696208e-04
       22070      8.781447e-01      7.991507e-01      3.696214e-04
       22071      8.791341e-01      7.991543e-01      3.696224e-04
       22072      8.801003e-01      7.991580e-01      3.696238e-04
       22073      8.810394e-01      7.991617e-01      3.696257e-04
       22074      8.816739e-01      7.991654e-01      3.696279e-04
       22075      8.817216e-01      7.991692e-01      3.696300e-04
       22076      8.817590e-01      7.991729e-01      3.696322e-04
       22077      8.817851e-01      7.991766e-01      3.696344e-04
       22078      8.818018e-01      7.991804e-01      3.696366e-04
       22079      8.818085e-01      7.991841e-01      3.696388e-04
       22080      8.818041e-01      7.991879e-01      3.696410e-04
       22081      8.817892e-01      7.991916e-01      3.696432e-04
       22082      8.817627e-01      7.991953e-01      3.696454e-04
       22083      8.817258e-01      7.991991e-01      3.696475e-04
       22084      8.816781e-01      7.992028e-01      3.696497e-04
       22085      8.816203e-01      7.992065e-01      3.696518e-04
       22086      8.815514e-01      7.992103e-01      3.696538e-04
       22087      8.814727e-01      7.992140e-01      3.696559e-04
       22088      8.813832e-01      7.992177e-01      3.696578e-04
       22089      8.812846e-01      7.992214e-01      3.696598e-04
       22090      8.811770e-01      7.992251e-01      3.696617e-04
       22091      8.810591e-01      7.992289e-01      3.696635e-04
       22092      8.809324e-01      7.992325e-01      3.696653e-04
       22093      8.807980e-01      7.992362e-01      3.696670e-04
       22094      8.806566e-01      7.992399e-01      3.696686e-04
       22095      8.805075e-01      7.992436e-01      3.696702e-04
       22096      8.803547e-01      7.992473e-01      3.696717e-04
       22097      8.801956e-01      7.992509e-01      3.696731e-04
       22098      8.800341e-01      7.992546e-01      3.696744e-04
       22099      8.798691e-01      7.992582e-01      3.696757e-04
       22100      8.796992e-01      7.992619e-01      3.696769e-04
       22101      8.789523e-01      7.992655e-01      3.696777e-04
       22102      8.782006e-01      7.992691e-01      3.696783e-04
       22103      8.774381e-01      7.992726e-01      3.696785e-04
       22104      8.764993e-01      7.992761e-01      3.696782e-04
       22105      8.755462e-01      7.992795e-01      3.696776e-04
       22106      8.740864e-01      7.992829e-01      3.696764e-04
       22107      8.718433e-01      7.992862e-01      3.696742e-04
       22108      8.695714e-01      7.992894e-01      3.696712e-04
       22109      8.672723e-01      7.992925e-01      3.696673e-04
       22110      8.647962e-01      7.992954e-01      3.696624e-04
       22111      8.622180e-01      7.992983e-01      3.696566e-04
       22112      8.596330e-01      7.993010e-01      3.696500e-04
       22113      8.570445e-01      7.993036e-01      3.696425e-04
       22114      8.544576e-01      7.993061e-01      3.696342e-04
       22115      8.518728e-01      7.993085e-01      3.696251e-04
       22116      8.492959e-01      7.993107e-01      3.696153e-04
       22117      8.467299e-01      7.993129e-01      3.696048e-04
       22118      8.438142e-01      7.993149e-01      3.695936e-04
       22119      8.405637e-01      7.993168e-01      3.695816e-04
       22120      8.373232e-01      7.993185e-01      3.695689e-04
       22121      8.340980e-01      7.993201e-01      3.695555e-04
       22122      8.308593e-01      7.993215e-01      3.695416e-04
       22123      8.275664e-01      7.993228e-01      3.695271e-04
       22124      8.243005e-01      7.993239e-01      3.695121e-04
       22125      8.210121e-01      7.993249e-01      3.694967e-04
       22126      8.174884e-01      7.993257e-01      3.694809e-04
       22127      8.140143e-01      7.993263e-01      3.694648e-04
       22128      8.105960e-01      7.993269e-01      3.694485e-04
       22129      8.072382e-01      7.993272e-01      3.694319e-04
       22130      8.039447e-01      7.993274e-01      3.694153e-04
       22131      8.006877e-01      7.993275e-01      3.693986e-04
       22132      7.973766e-01      7.993274e-01      3.693819e-04
       22133      7.941473e-01      7.993272e-01      3.693653e-04
       22134      7.910028e-01      7.993268e-01      3.693488e-04
       22135      7.879475e-01      7.993263e-01      3.693325e-04
       22136      7.849856e-01      7.993256e-01      3.693164e-04
       22137      7.821209e-01      7.993248e-01      3.693005e-04
       22138      7.793564e-01      7.993239e-01      3.692849e-04
       22139      7.766961e-01      7.993229e-01      3.692697e-04
       22140      7.741420e-01      7.993218e-01      3.692547e-04
       22141      7.716965e-01      7.993205e-01      3.692402e-04
       22142      7.693633e-01      7.993192e-01      3.692260e-04
       22143      7.671306e-01      7.993177e-01      3.692122e-04
       22144      7.649208e-01      7.993162e-01      3.691987e-04
       22145      7.628241e-01      7.993145e-01      3.691858e-04
