#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         330     -5.407244e+00     -5.469452e+00      7.991058e-03
         331     -5.408254e+00     -5.469267e+00      7.969054e-03
         332     -5.408564e+00     -5.469084e+00      7.947148e-03
         333     -5.409468e+00     -5.468905e+00      7.925299e-03
         334     -5.409193e+00     -5.468727e+00      7.903587e-03
         335     -5.410604e+00     -5.468553e+00      7.881898e-03
         336     -5.411302e+00     -5.468383e+00      7.860282e-03
         337     -5.411287e+00     -5.468213e+00      7.838783e-03
         338     -5.412499e+00     -5.468049e+00      7.817324e-03
         339     -5.413323e+00     -5.467887e+00      7.795931e-03
         340     -5.414083e+00     -5.467729e+00      7.774608e-03
         341     -5.413809e+00     -5.467571e+00      7.753416e-03
         342     -5.414201e+00     -5.467415e+00      7.732316e-03
         343     -5.414675e+00     -5.467261e+00      7.711301e-03
         344     -5.415099e+00     -5.467109e+00      7.690375e-03
         345     -5.415798e+00     -5.466961e+00      7.669522e-03
         346     -5.416770e+00     -5.466815e+00      7.648728e-03
         347     -5.417369e+00     -5.466673e+00      7.628013e-03
         348     -5.417475e+00     -5.466532e+00      7.607403e-03
         349     -5.418262e+00     -5.466393e+00      7.586862e-03
         350     -5.418669e+00     -5.466257e+00      7.566411e-03
         351     -5.419989e+00     -5.466125e+00      7.546002e-03
         352     -5.420601e+00     -5.465996e+00      7.525673e-03
         353     -5.420846e+00     -5.465868e+00      7.505441e-03
         354     -5.421309e+00     -5.465742e+00      7.485294e-03
         355     -5.423026e+00     -5.465622e+00      7.465176e-03
         356     -5.424700e+00     -5.465507e+00      7.445091e-03
         357     -5.425683e+00     -5.465395e+00      7.425072e-03
         358     -5.425977e+00     -5.465285e+00      7.405148e-03
         359     -5.426552e+00     -5.465177e+00      7.385307e-03
         360     -5.427084e+00     -5.465071e+00      7.365550e-03
         361     -5.427576e+00     -5.464968e+00      7.345880e-03
         362     -5.427701e+00     -5.464865e+00      7.326308e-03
         363     -5.428108e+00     -5.464763e+00      7.306825e-03
         364     -5.429124e+00     -5.464665e+00      7.287408e-03
         365     -5.429450e+00     -5.464569e+00      7.268081e-03
         366     -5.429412e+00     -5.464473e+00      7.248857e-03
         367     -5.429657e+00     -5.464378e+00      7.229726e-03
         368     -5.430837e+00     -5.464287e+00      7.210655e-03
         369     -5.431005e+00     -5.464197e+00      7.191678e-03
         370     -5.430811e+00     -5.464106e+00      7.172807e-03
         371     -5.430580e+00     -5.464016e+00      7.154043e-03
         372     -5.430311e+00     -5.463925e+00      7.135385e-03
         373     -5.430327e+00     -5.463835e+00      7.116824e-03
         374     -5.430304e+00     -5.463746e+00      7.098360e-03
         375     -5.430565e+00     -5.463657e+00      7.079982e-03
         376     -5.430143e+00     -5.463568e+00      7.061713e-03
         377     -5.429681e+00     -5.463478e+00      7.043554e-03
         378     -5.429885e+00     -5.463389e+00      7.025481e-03
         379     -5.429953e+00     -5.463301e+00      7.007498e-03
         380     -5.431049e+00     -5.463216e+00      6.989571e-03
         381     -5.431853e+00     -5.463134e+00      6.971711e-03
         382     -5.432620e+00     -5.463054e+00      6.953918e-03
         383     -5.432377e+00     -5.462974e+00      6.936222e-03
         384     -5.432741e+00     -5.462895e+00      6.918606e-03
         385     -5.432744e+00     -5.462817e+00      6.901079e-03
         386     -5.434002e+00     -5.462742e+00      6.883604e-03
         387     -5.434574e+00     -5.462669e+00      6.866202e-03
         388     -5.434785e+00     -5.462598e+00      6.848882e-03
         389     -5.434631e+00     -5.462526e+00      6.831653e-03
         390     -5.434439e+00     -5.462454e+00      6.814515e-03
         391     -5.434531e+00     -5.462382e+00      6.797461e-03
         392     -5.434583e+00     -5.462311e+00      6.780490e-03
         393     -5.435244e+00     -5.462242e+00      6.763587e-03
