#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
        2963      2.000000e-01      1.138441e-01      7.402264e-03
        2964      3.200000e-01      1.139136e-01      7.400094e-03
        2965      2.800000e-01      1.139696e-01      7.397810e-03
        2966      2.400000e-01      1.140121e-01      7.395438e-03
        2967      0.000000e+00      1.139737e-01      7.393045e-03
        2968     -4.000000e-02      1.139218e-01      7.390736e-03
        2969      0.000000e+00      1.138835e-01      7.388346e-03
        2970      8.000000e-02      1.138721e-01      7.385868e-03
        2971      1.600000e-01      1.138876e-01      7.383398e-03
        2972      0.000000e+00      1.138493e-01      7.381013e-03
        2973      1.200000e-01      1.138513e-01      7.378531e-03
        2974      2.400000e-01      1.138937e-01      7.376172e-03
        2975      2.000000e-01      1.139227e-01      7.373749e-03
        2976      8.000000e-02      1.139113e-01      7.371280e-03
        2977      1.200000e-01      1.139133e-01      7.368804e-03
        2978      1.600000e-01      1.139288e-01      7.366346e-03
        2979      8.000000e-02      1.139174e-01      7.363882e-03
        2980     -4.000000e-02      1.138658e-01      7.361592e-03
        2981      1.600000e-01      1.138812e-01      7.359139e-03
        2982      1.200000e-01      1.138833e-01      7.356671e-03
        2983      8.000000e-02      1.138719e-01      7.354214e-03
        2984      4.000000e-02      1.138472e-01      7.351791e-03
        2985     -4.000000e-02      1.137956e-01      7.349509e-03
        2986      4.000000e-02      1.137709e-01      7.347089e-03
        2987      3.600000e-01      1.138534e-01      7.345092e-03
        2988      1.200000e-01      1.138554e-01      7.342634e-03
        2989      0.000000e+00      1.138173e-01      7.340276e-03
        2990      4.000000e-02      1.137926e-01      7.337863e-03
        2991      0.000000e+00      1.137546e-01      7.335508e-03
        2992     -8.000000e-02      1.136898e-01      7.333342e-03
        2993      4.000000e-02      1.136652e-01      7.330933e-03
        2994      2.000000e-01      1.136941e-01      7.328541e-03
        2995      2.000000e-01      1.137229e-01      7.326151e-03
        2996     -4.000000e-02      1.136716e-01      7.323886e-03
        2997     -8.000000e-02      1.136069e-01      7.321727e-03
        2998     -4.000000e-02      1.135557e-01      7.319464e-03
        2999      4.000000e-02      1.135312e-01      7.317064e-03
        3000     -2.000000e-01      1.134267e-01      7.315372e-03
        3001     -1.200000e-01      1.133489e-01      7.313348e-03
        3002      0.000000e+00      1.133111e-01      7.311009e-03
        3003      4.000000e-02      1.132867e-01      7.308615e-03
        3004      1.600000e-01      1.133023e-01      7.306199e-03
        3005      0.000000e+00      1.132646e-01      7.303865e-03
        3006     -8.000000e-02      1.132003e-01      7.301718e-03
        3007     -8.000000e-02      1.131360e-01      7.299572e-03
        3008     -2.000000e-01      1.130319e-01      7.297888e-03
        3009     -1.600000e-01      1.129412e-01      7.296027e-03
        3010     -2.000000e-01      1.128372e-01      7.294343e-03
        3011      0.000000e+00      1.127997e-01      7.292017e-03
        3012     -4.000000e-02      1.127490e-01      7.289773e-03
        3013      4.000000e-02      1.127249e-01      7.287393e-03
        3014     -4.000000e-02      1.126742e-01      7.285151e-03
        3015      2.000000e-01      1.127032e-01      7.282793e-03
        3016      2.800000e-01      1.127586e-01      7.280589e-03
        3017      3.600000e-01      1.128406e-01      7.278637e-03
        3018      3.200000e-01      1.129092e-01      7.276549e-03
        3019      4.800000e-01      1.130308e-01      7.275155e-03
        3020      4.800000e-01      1.131523e-01      7.273760e-03
        3021      4.800000e-01      1.132738e-01      7.272366e-03
        3022      4.400000e-01      1.133819e-01      7.270763e-03
        3023      5.200000e-01      1.135164e-01      7.269602e-03
        3024      5.200000e-01      1.136508e-01      7.268441e-03
        3025      3.600000e-01      1.137322e-01      7.266494e-03
        3026      5.200000e-01      1.138665e-01      7.265333e-03
        3027      3.600000e-01      1.139478e-01      7.263388e-03
        3028      4.400000e-01      1.140555e-01      7.261787e-03
        3029      2.400000e-01      1.140971e-01      7.259509e-03
        3030      8.000000e-02      1.140858e-01      7.257122e-03
        3031     -1.600000e-01      1.139954e-01      7.255291e-03
        3032     -2.400000e-01      1.138786e-01      7.253837e-03
        3033     -3.200000e-01      1.137356e-01      7.252856e-03
        3034     -2.000000e-01      1.136322e-01      7.251203e-03
        3035     -3.600000e-01      1.134761e-01      7.250493e-03
        3036     -1.600000e-01      1.133860e-01      7.248664e-03
        3037     -5.200000e-01      1.131775e-01      7.249277e-03
        3038     -5.200000e-01      1.129691e-01      7.249886e-03
        3039     -5.600000e-01      1.127476e-01      7.250882e-03
        3040     -5.600000e-01      1.125263e-01      7.251873e-03
        3041     -4.000000e-01      1.123578e-01      7.251446e-03
        3042     -4.800000e-01      1.121631e-01      7.251677e-03
        3043     -2.800000e-01      1.120342e-01      7.250439e-03
        3044     -4.000000e-01      1.118660e-01      7.250008e-03
        3045     -1.600000e-01      1.117767e-01      7.248177e-03
        3046     -2.000000e-01      1.116743e-01      7.246520e-03
        3047      4.000000e-02      1.116508e-01      7.244180e-03
        3048      0.000000e+00      1.116142e-01      7.241895e-03
        3049      4.400000e-01      1.117219e-01      7.240321e-03
        3050      3.200000e-01      1.117902e-01      7.238269e-03
        3051      2.000000e-01      1.118191e-01      7.235955e-03
        3052      1.600000e-01      1.118349e-01      7.233601e-03
        3053      0.000000e+00      1.117982e-01      7.231324e-03
        3054      8.000000e-02      1.117878e-01      7.228964e-03
        3055      0.000000e+00      1.117512e-01      7.226690e-03
        3056      4.000000e-02      1.117277e-01      7.224364e-03
        3057      8.000000e-02      1.117174e-01      7.222008e-03
        3058      8.000000e-02      1.117070e-01      7.219654e-03
        3059      2.800000e-01      1.117620e-01      7.217503e-03
        3060      2.800000e-01      1.118170e-01      7.215354e-03
        3061      2.800000e-01      1.118719e-01      7.213206e-03
        3062      1.600000e-01      1.118877e-01      7.210867e-03
        3063     -1.600000e-01      1.117989e-01      7.209060e-03
        3064     -1.200000e-01      1.117232e-01      7.207104e-03
        3065     -2.000000e-01      1.116215e-01      7.205470e-03
        3066     -3.200000e-01      1.114808e-01      7.204495e-03
        3067     -3.200000e-01      1.113401e-01      7.203519e-03
        3068     -4.800000e-01      1.111473e-01      7.203749e-03
        3069     -4.400000e-01      1.109677e-01      7.203640e-03
        3070     -2.400000e-01      1.108534e-01      7.202201e-03
        3071      0.000000e+00      1.108173e-01      7.199946e-03
        3072     -2.800000e-01      1.106901e-01      7.198726e-03
        3073     -1.600000e-01      1.106020e-01      7.196923e-03
        3074     -8.000000e-02      1.105400e-01      7.194848e-03
        3075     -8.000000e-02      1.104780e-01      7.192775e-03
        3076     -1.600000e-01      1.103901e-01      7.190975e-03
        3077     -2.400000e-01      1.102762e-01      7.189539e-03
        3078     -2.400000e-01      1.101624e-01      7.188104e-03
        3079     -2.000000e-01      1.100617e-01      7.186475e-03
        3080     -1.200000e-01      1.099870e-01      7.184530e-03
        3081      8.000000e-02      1.099773e-01      7.182205e-03
        3082     -8.000000e-02      1.099156e-01      7.180139e-03
        3083     -8.000000e-02      1.098540e-01      7.178074e-03
        3084     -2.400000e-01      1.097406e-01      7.176643e-03
        3085     -2.000000e-01      1.096402e-01      7.175019e-03
        3086     -8.000000e-02      1.095787e-01      7.172957e-03
        3087      4.000000e-02      1.095562e-01      7.170669e-03
        3088     -1.200000e-01      1.094819e-01      7.168732e-03
        3089     -4.400000e-01      1.093040e-01      7.168618e-03
        3090     -5.200000e-01      1.091003e-01      7.169191e-03
        3091     -7.200000e-01      1.088321e-01      7.171887e-03
        3092     -6.800000e-01      1.085770e-01      7.174104e-03
        3093     -7.600000e-01      1.082962e-01      7.177279e-03
        3094     -6.400000e-01      1.080543e-01      7.179033e-03
        3095     -6.000000e-01      1.078255e-01      7.180357e-03
        3096     -3.600000e-01      1.076744e-01      7.179628e-03
        3097     -2.400000e-01      1.075622e-01      7.178187e-03
        3098     -3.600000e-01      1.074112e-01      7.177457e-03
        3099     -4.800000e-01      1.072217e-01      7.177643e-03
        3100     -4.800000e-01      1.070323e-01      7.177827e-03
        3101     -4.400000e-01      1.068559e-01      7.177679e-03
        3102     -5.200000e-01      1.066538e-01      7.178210e-03
        3103     -6.400000e-01      1.064131e-01      7.179928e-03
        3104     -6.000000e-01      1.061856e-01      7.181221e-03
        3105     -4.800000e-01      1.059968e-01      7.181389e-03
        3106     -6.400000e-01      1.057566e-01      7.183092e-03
        3107     -4.000000e-01      1.055938e-01      7.182625e-03
        3108     -5.200000e-01      1.053925e-01      7.183134e-03
        3109     -4.400000e-01      1.052171e-01      7.182965e-03
        3110     -3.200000e-01      1.050804e-01      7.181956e-03
        3111     -3.200000e-01      1.049437e-01      7.180947e-03
        3112     -3.200000e-01      1.048072e-01      7.179938e-03
        3113     -5.200000e-01      1.046065e-01      7.180436e-03
        3114     -6.400000e-01      1.043674e-01      7.182111e-03
        3115     -8.000000e-01      1.040770e-01      7.185671e-03
        3116     -7.600000e-01      1.037997e-01      7.188714e-03
        3117     -5.200000e-01      1.035996e-01      7.189192e-03
        3118     -4.000000e-01      1.034381e-01      7.188701e-03
        3119     -4.400000e-01      1.032639e-01      7.188507e-03
        3120     -3.600000e-01      1.031154e-01      7.187736e-03
        3121     -3.200000e-01      1.029798e-01      7.186712e-03
        3122     -2.800000e-01      1.028571e-01      7.185457e-03
        3123     -2.400000e-01      1.027474e-01      7.183995e-03
        3124     -1.600000e-01      1.026633e-01      7.182187e-03
        3125     -2.400000e-01      1.025536e-01      7.180726e-03
        3126     -2.000000e-01      1.024568e-01      7.179081e-03
        3127     -2.400000e-01      1.023473e-01      7.177621e-03
        3128     -4.800000e-01      1.021611e-01      7.177740e-03
        3129     -5.200000e-01      1.019623e-01      7.178200e-03
        3130     -3.200000e-01      1.018275e-01      7.177172e-03
        3131     -3.600000e-01      1.016800e-01      7.176395e-03
        3132     -4.000000e-01      1.015198e-01      7.175891e-03
        3133     -4.000000e-01      1.013597e-01      7.175386e-03
        3134     -3.200000e-01      1.012253e-01      7.174356e-03
        3135     -3.200000e-01      1.010909e-01      7.173326e-03
        3136     -4.000000e-01      1.009311e-01      7.172818e-03
        3137     -4.000000e-01      1.007714e-01      7.172309e-03
        3138     -3.200000e-01      1.006373e-01      7.171276e-03
        3139     -2.000000e-01      1.005416e-01      7.169631e-03
        3140     -2.000000e-01      1.004459e-01      7.167987e-03
        3141     -1.600000e-01      1.003629e-01      7.166184e-03
        3142     -8.000000e-02      1.003055e-01      7.164133e-03
        3143     -4.000000e-02      1.002609e-01      7.161993e-03
        3144     -2.400000e-01      1.001527e-01      7.160533e-03
        3145     -2.400000e-01      1.000445e-01      7.159073e-03
        3146     -3.200000e-01      9.991100e-02      7.158042e-03
        3147     -2.800000e-01      9.979028e-02      7.156785e-03
        3148     -2.800000e-01      9.966963e-02      7.155529e-03
        3149     -2.400000e-01      9.956177e-02      7.154069e-03
        3150     -1.200000e-01      9.949206e-02      7.152138e-03
        3151      1.600000e-01      9.951127e-02      7.149894e-03
        3152      2.800000e-01      9.956853e-02      7.147855e-03
        3153      1.200000e-01      9.957501e-02      7.145591e-03
        3154      0.000000e+00      9.954344e-02      7.143395e-03
        3155     -4.000000e-02      9.949921e-02      7.141268e-03
        3156      1.200000e-01      9.950570e-02      7.139008e-03
        3157      3.600000e-01      9.958822e-02      7.137223e-03
        3158      1.600000e-01      9.960735e-02      7.134989e-03
        3159      0.000000e+00      9.957582e-02      7.132800e-03
        3160      8.000000e-02      9.956962e-02      7.130545e-03
        3161      2.400000e-01      9.961405e-02      7.128428e-03
        3162      2.400000e-01      9.965844e-02      7.126312e-03
        3163      3.600000e-01      9.974075e-02      7.124534e-03
        3164      5.200000e-01      9.987358e-02      7.123520e-03
        3165      5.200000e-01      1.000063e-01      7.122506e-03
        3166      2.400000e-01      1.000505e-01      7.120394e-03
        3167      4.000000e-01      1.001452e-01      7.118776e-03
        3168      2.000000e-01      1.001768e-01      7.116598e-03
        3169      1.200000e-01      1.001830e-01      7.114355e-03
        3170      4.000000e-02      1.001640e-01      7.112136e-03
        3171      4.000000e-02      1.001451e-01      7.109919e-03
        3172      0.000000e+00      1.001135e-01      7.107747e-03
        3173     -4.000000e-02      1.000693e-01      7.105644e-03
        3174     -8.000000e-02      1.000126e-01      7.103632e-03
        3175      8.000000e-02      1.000063e-01      7.101398e-03
        3176      1.200000e-01      1.000126e-01      7.099165e-03
        3177      1.600000e-01      1.000315e-01      7.096955e-03
        3178      1.200000e-01      1.000378e-01      7.094725e-03
        3179      1.600000e-01      1.000566e-01      7.092518e-03
        3180      1.600000e-01      1.000755e-01      7.090313e-03
        3181      3.200000e-01      1.001446e-01      7.088421e-03
        3182      8.000000e-02      1.001383e-01      7.086196e-03
        3183      4.000000e-02      1.001194e-01      7.083995e-03
        3184      0.000000e+00      1.000879e-01      7.081840e-03
        3185      2.000000e-01      1.001193e-01      7.079686e-03
        3186      2.400000e-01      1.001632e-01      7.077600e-03
        3187      2.800000e-01      1.002196e-01      7.075604e-03
        3188      3.200000e-01      1.002886e-01      7.073720e-03
        3189      2.400000e-01      1.003324e-01      7.071638e-03
        3190      2.800000e-01      1.003887e-01      7.069645e-03
        3191      4.400000e-01      1.004951e-01      7.068231e-03
        3192      3.600000e-01      1.005764e-01      7.066484e-03
        3193      3.200000e-01      1.006452e-01      7.064605e-03
        3194      4.400000e-01      1.007514e-01      7.063192e-03
        3195      4.000000e-01      1.008451e-01      7.061602e-03
        3196      3.600000e-01      1.009262e-01      7.059859e-03
        3197      4.400000e-01      1.010322e-01      7.058447e-03
        3198      2.800000e-01      1.010882e-01      7.056462e-03
        3199      2.400000e-01      1.011316e-01      7.054389e-03
        3200      1.200000e-01      1.011375e-01      7.052187e-03
        3201      4.000000e-02      1.011184e-01      7.050010e-03
        3202      4.000000e-02      1.010993e-01      7.047834e-03
        3203      0.000000e+00      1.010677e-01      7.045704e-03
        3204      2.400000e-01      1.011111e-01      7.043639e-03
        3205      2.400000e-01      1.011544e-01      7.041574e-03
        3206      3.200000e-01      1.012227e-01      7.039709e-03
        3207      3.600000e-01      1.013034e-01      7.037976e-03
        3208      5.200000e-01      1.014339e-01      7.036992e-03
        3209      5.600000e-01      1.015768e-01      7.036250e-03
        3210      6.400000e-01      1.017445e-01      7.036057e-03
        3211      6.400000e-01      1.019122e-01      7.035863e-03
        3212      4.800000e-01      1.020299e-01      7.034657e-03
        3213      3.600000e-01      1.021102e-01      7.032925e-03
        3214      3.600000e-01      1.021904e-01      7.031195e-03
        3215      3.600000e-01      1.022706e-01      7.029465e-03
        3216      4.000000e-01      1.023632e-01      7.027889e-03
        3217      5.200000e-01      1.024930e-01      7.026903e-03
        3218      4.000000e-01      1.025855e-01      7.025328e-03
        3219      5.600000e-01      1.027276e-01      7.024582e-03
        3220      6.000000e-01      1.028820e-01      7.024098e-03
        3221      5.600000e-01      1.030239e-01      7.023351e-03
        3222      4.800000e-01      1.031409e-01      7.022146e-03
        3223      2.400000e-01      1.031834e-01      7.020095e-03
        3224      3.600000e-01      1.032630e-01      7.018370e-03
        3225      5.200000e-01      1.033922e-01      7.017383e-03
        3226      4.000000e-01      1.034842e-01      7.015810e-03
        3227      2.400000e-01      1.035265e-01      7.013764e-03
        3228      2.400000e-01      1.035688e-01      7.011718e-03
        3229      3.600000e-01      1.036482e-01      7.009996e-03
        3230      3.200000e-01      1.037152e-01      7.008146e-03
        3231      5.600000e-01      1.038564e-01      7.007400e-03
        3232      3.200000e-01      1.039233e-01      7.005551e-03
        3233      3.600000e-01      1.040025e-01      7.003832e-03
        3234      3.600000e-01      1.040816e-01      7.002113e-03
        3235      4.400000e-01      1.041855e-01      7.000719e-03
        3236      4.000000e-01      1.042769e-01      6.999152e-03
        3237      4.000000e-01      1.043682e-01      6.997586e-03
        3238      3.600000e-01      1.044472e-01      6.995870e-03
        3239      3.200000e-01      1.045137e-01      6.994027e-03
        3240      2.000000e-01      1.045432e-01      6.991930e-03
        3241      1.200000e-01      1.045480e-01      6.989775e-03
        3242      1.600000e-01      1.045651e-01      6.987640e-03
        3243      2.000000e-01      1.045945e-01      6.985547e-03
        3244      2.800000e-01      1.046486e-01      6.983603e-03
        3245      2.000000e-01      1.046780e-01      6.981512e-03
        3246      0.000000e+00      1.046457e-01      6.979436e-03
        3247      4.000000e-02      1.046258e-01      6.977315e-03
        3248     -1.200000e-01      1.045567e-01      6.975510e-03
        3249     -2.800000e-01      1.044383e-01      6.974367e-03
        3250     -2.800000e-01      1.043200e-01      6.973224e-03
        3251     -2.400000e-01      1.042141e-01      6.971883e-03
        3252     -2.000000e-01      1.041205e-01      6.970367e-03
        3253     -2.000000e-01      1.040271e-01      6.968851e-03
        3254     -1.200000e-01      1.039582e-01      6.967049e-03
        3255     -2.000000e-01      1.038648e-01      6.965535e-03
        3256     -1.600000e-01      1.037838e-01      6.963867e-03
        3257     -3.200000e-01      1.036537e-01      6.962944e-03
        3258     -4.000000e-01      1.034991e-01      6.962523e-03
        3259     -5.200000e-01      1.033078e-01      6.963015e-03
        3260     -5.200000e-01      1.031166e-01      6.963503e-03
        3261     -5.600000e-01      1.029132e-01      6.964336e-03
        3262     -5.600000e-01      1.027100e-01      6.965166e-03
        3263     -5.200000e-01      1.025192e-01      6.965645e-03
        3264     -6.400000e-01      1.022917e-01      6.967225e-03
        3265     -6.000000e-01      1.020766e-01      6.968410e-03
        3266     -6.400000e-01      1.018494e-01      6.969980e-03
        3267     -4.000000e-01      1.016957e-01      6.969539e-03
        3268     -5.200000e-01      1.015055e-01      6.970002e-03
        3269     -5.200000e-01      1.013154e-01      6.970463e-03
        3270     -6.400000e-01      1.010887e-01      6.972016e-03
        3271     -7.200000e-01      1.008377e-01      6.974402e-03
        3272     -4.800000e-01      1.006601e-01      6.974530e-03
        3273     -4.000000e-01      1.005072e-01      6.974076e-03
        3274     -2.400000e-01      1.004032e-01      6.972721e-03
        3275     -2.400000e-01      1.002992e-01      6.971367e-03
        3276     -2.400000e-01      1.001954e-01      6.970013e-03
        3277     -1.600000e-01      1.001160e-01      6.968338e-03
        3278      8.000000e-02      1.001098e-01      6.966215e-03
        3279      8.000000e-02      1.001037e-01      6.964093e-03
        3280      1.600000e-01      1.001220e-01      6.961994e-03
        3281      8.000000e-02      1.001158e-01      6.959875e-03
        3282     -8.000000e-02      1.000609e-01      6.957970e-03
        3283      0.000000e+00      1.000305e-01      6.955918e-03
        3284      1.200000e-01      1.000365e-01      6.953802e-03
        3285      8.000000e-02      1.000304e-01      6.951688e-03
        3286      4.000000e-02      1.000122e-01      6.949597e-03
        3287      8.000000e-02      1.000061e-01      6.947485e-03
        3288     -8.000000e-02      9.995134e-02      6.945588e-03
        3289     -8.000000e-02      9.989663e-02      6.943691e-03
        3290     -8.000000e-02      9.984195e-02      6.941796e-03
        3291     -1.200000e-01      9.977514e-02      6.940008e-03
        3292      8.000000e-02      9.976914e-02      6.937903e-03
        3293      8.000000e-02      9.976313e-02      6.935798e-03
        3294     -2.400000e-01      9.965999e-02      6.934460e-03
        3295     -4.400000e-01      9.949621e-02      6.934289e-03
        3296     -4.000000e-01      9.934466e-02      6.933841e-03
        3297     -4.400000e-01      9.918107e-02      6.933667e-03
        3298     -1.600000e-01      9.910249e-02      6.932010e-03
        3299     -2.000000e-01      9.901182e-02      6.930502e-03
        3300     -2.400000e-01      9.890909e-02      6.929163e-03
        3301      0.000000e+00      9.887913e-02      6.927129e-03
        3302      1.200000e-01      9.888552e-02      6.925034e-03
        3303      1.200000e-01      9.889192e-02      6.922940e-03
        3304      1.200000e-01      9.889831e-02      6.920848e-03
        3305      2.400000e-01      9.894100e-02      6.918886e-03
        3306      1.200000e-01      9.894737e-02      6.916796e-03
        3307      8.000000e-02      9.894164e-02      6.914707e-03
        3308     -8.000000e-02      9.888755e-02      6.912828e-03
        3309      2.800000e-01      9.894228e-02      6.910955e-03
        3310      4.800000e-01      9.905740e-02      6.909826e-03
        3311      4.800000e-01      9.917246e-02      6.908697e-03
        3312      4.800000e-01      9.928744e-02      6.907568e-03
        3313      8.000000e-02      9.928162e-02      6.905485e-03
        3314     -4.000000e-02      9.923959e-02      6.903530e-03
        3315     -8.000000e-02      9.918552e-02      6.901659e-03
        3316     -1.200000e-01      9.911942e-02      6.899894e-03
        3317     -2.000000e-01      9.902924e-02      6.898403e-03
        3318     -8.000000e-02      9.897529e-02      6.896535e-03
        3319      0.000000e+00      9.894547e-02      6.894522e-03
        3320     -8.000000e-02      9.889157e-02      6.892656e-03
        3321      2.400000e-01      9.893406e-02      6.890711e-03
        3322      2.400000e-01      9.897652e-02      6.888768e-03
        3323      3.200000e-01      9.904303e-02      6.887016e-03
        3324      4.000000e-01      9.913357e-02      6.885539e-03
        3325      4.800000e-01      9.924812e-02      6.884421e-03
        3326      5.200000e-01      9.937462e-02      6.883513e-03
        3327      6.000000e-01      9.952510e-02      6.883089e-03
        3328      5.600000e-01      9.966346e-02      6.882411e-03
        3329      5.600000e-01      9.980174e-02      6.881733e-03
        3330      4.400000e-01      9.990390e-02      6.880424e-03
        3331      5.200000e-01      1.000300e-01      6.879514e-03
        3332      6.800000e-01      1.002041e-01      6.879651e-03
        3333      4.000000e-01      1.002940e-01      6.878175e-03
        3334      2.800000e-01      1.003479e-01      6.876323e-03
        3335      2.000000e-01      1.003778e-01      6.874327e-03
        3336      2.400000e-01      1.004197e-01      6.872393e-03
        3337      2.800000e-01      1.004735e-01      6.870545e-03
        3338      4.000000e-01      1.005632e-01      6.869072e-03
        3339      3.600000e-01      1.006409e-01      6.867454e-03
        3340      3.600000e-01      1.007186e-01      6.865837e-03
        3341      3.600000e-01      1.007962e-01      6.864221e-03
        3342      5.200000e-01      1.009216e-01      6.863313e-03
        3343      4.400000e-01      1.010230e-01      6.862009e-03
        3344      2.400000e-01      1.010646e-01      6.860083e-03
        3345      2.400000e-01      1.011061e-01      6.858158e-03
        3346      4.000000e-01      1.011955e-01      6.856690e-03
        3347      4.800000e-01      1.013086e-01      6.855575e-03
        3348      4.000000e-01      1.013978e-01      6.854108e-03
        3349      4.400000e-01      1.014990e-01      6.852807e-03
        3350      4.800000e-01      1.016119e-01      6.851693e-03
        3351      3.600000e-01      1.016890e-01      6.850082e-03
        3352      2.800000e-01      1.017422e-01      6.848245e-03
        3353      2.400000e-01      1.017835e-01      6.846327e-03
        3354      2.800000e-01      1.018366e-01      6.844492e-03
        3355      4.800000e-01      1.019493e-01      6.843380e-03
        3356      3.600000e-01      1.020262e-01      6.841773e-03
        3357      4.000000e-01      1.021150e-01      6.840310e-03
        3358      4.400000e-01      1.022156e-01      6.839013e-03
        3359      4.000000e-01      1.023043e-01      6.837552e-03
        3360      2.400000e-01      1.023452e-01      6.835640e-03
        3361      2.000000e-01      1.023743e-01      6.833668e-03
        3362      2.800000e-01      1.024271e-01      6.831839e-03
        3363      1.200000e-01      1.024324e-01      6.829810e-03
        3364      1.200000e-01      1.024376e-01      6.827782e-03
        3365      1.600000e-01      1.024547e-01      6.825774e-03
        3366     -4.000000e-02      1.024124e-01      6.823877e-03
        3367      0.000000e+00      1.023819e-01      6.821918e-03
        3368     -1.200000e-01      1.023159e-01      6.820212e-03
        3369     -3.200000e-01      1.021906e-01      6.819340e-03
        3370      4.000000e-02      1.021721e-01      6.817341e-03
        3371      2.000000e-01      1.022011e-01      6.815381e-03
        3372      1.200000e-01      1.022064e-01      6.813362e-03
        3373     -4.000000e-02      1.021642e-01      6.811472e-03
        3374      2.000000e-01      1.021932e-01      6.809515e-03
        3375      2.800000e-01      1.022459e-01      6.807701e-03
        3376      3.600000e-01      1.023223e-01      6.806113e-03
        3377      3.200000e-01      1.023867e-01      6.804403e-03
        3378      1.200000e-01      1.023919e-01      6.802390e-03
        3379      4.000000e-02      1.023735e-01      6.800402e-03
        3380      3.200000e-01      1.024379e-01      6.798695e-03
        3381      2.000000e-01      1.024667e-01      6.796745e-03
        3382      1.200000e-01      1.024719e-01      6.794738e-03
        3383      4.000000e-01      1.025599e-01      6.793298e-03
        3384      4.800000e-01      1.026714e-01      6.792206e-03
        3385      3.600000e-01      1.027474e-01      6.790625e-03
        3386      3.200000e-01      1.028116e-01      6.788923e-03
        3387      2.800000e-01      1.028639e-01      6.787120e-03
        3388      3.200000e-01      1.029280e-01      6.785419e-03
        3389      4.400000e-01      1.030274e-01      6.784146e-03
        3390      3.200000e-01      1.030914e-01      6.782447e-03
        3391      4.400000e-01      1.031908e-01      6.781174e-03
        3392      5.200000e-01      1.033137e-01      6.780288e-03
        3393      5.600000e-01      1.034483e-01      6.779626e-03
        3394      5.600000e-01      1.035828e-01      6.778963e-03
        3395      7.200000e-01      1.037644e-01      6.779397e-03
        3396      8.000000e-01      1.039694e-01      6.780500e-03
        3397      8.400000e-01      1.041860e-01      6.781965e-03
        3398      8.000000e-01      1.043908e-01      6.783060e-03
        3399      8.000000e-01      1.045955e-01      6.784151e-03
        3400      8.400000e-01      1.048118e-01      6.785603e-03
        3401      7.600000e-01      1.050044e-01      6.786341e-03
        3402      6.800000e-01      1.051734e-01      6.786451e-03
        3403      6.800000e-01      1.053423e-01      6.786559e-03
        3404      8.400000e-01      1.055582e-01      6.787996e-03
        3405      7.200000e-01      1.057386e-01      6.788400e-03
        3406      7.200000e-01      1.059190e-01      6.788803e-03
        3407      8.000000e-01      1.061227e-01      6.789866e-03
        3408      7.200000e-01      1.063028e-01      6.790263e-03
        3409      6.000000e-01      1.064476e-01      6.789815e-03
        3410      7.200000e-01      1.066276e-01      6.790207e-03
        3411      6.400000e-01      1.067839e-01      6.790017e-03
        3412      4.000000e-01      1.068699e-01      6.788571e-03
        3413      4.800000e-01      1.069792e-01      6.787462e-03
        3414      5.200000e-01      1.071002e-01      6.786552e-03
        3415      4.000000e-01      1.071859e-01      6.785106e-03
        3416      2.000000e-01      1.072131e-01      6.783175e-03
        3417      4.400000e-01      1.073105e-01      6.781889e-03
        3418      6.400000e-01      1.074664e-01      6.781695e-03
        3419      6.400000e-01      1.076221e-01      6.781500e-03
        3420      7.600000e-01      1.078129e-01      6.782199e-03
        3421      8.400000e-01      1.080269e-01      6.783593e-03
        3422      8.000000e-01      1.082291e-01      6.784624e-03
        3423      8.000000e-01      1.084312e-01      6.785651e-03
        3424      7.200000e-01      1.086098e-01      6.786019e-03
        3425      7.200000e-01      1.087883e-01      6.786386e-03
        3426      4.800000e-01      1.088967e-01      6.785270e-03
        3427      6.800000e-01      1.090633e-01      6.785336e-03
        3428      9.200000e-01      1.092999e-01      6.787479e-03
        3429      9.600000e-01      1.095480e-01      6.790032e-03
        3430      6.000000e-01      1.096910e-01      6.789558e-03
        3431      4.800000e-01      1.097989e-01      6.788437e-03
        3432      4.400000e-01      1.098951e-01      6.787140e-03
        3433      5.600000e-01      1.100262e-01      6.786430e-03
        3434      3.200000e-01      1.100874e-01      6.784729e-03
        3435      4.000000e-01      1.101718e-01      6.783279e-03
        3436      2.400000e-01      1.102095e-01      6.781410e-03
        3437      2.400000e-01      1.102473e-01      6.779542e-03
        3438      2.800000e-01      1.102967e-01      6.777750e-03
        3439      3.200000e-01      1.103577e-01      6.776053e-03
        3440      2.000000e-01      1.103837e-01      6.774133e-03
        3441      2.400000e-01      1.104214e-01      6.772269e-03
        3442      2.800000e-01      1.104707e-01      6.770481e-03
        3443      2.400000e-01      1.105083e-01      6.768619e-03
        3444      3.200000e-01      1.105691e-01      6.766927e-03
        3445      4.400000e-01      1.106647e-01      6.765639e-03
        3446      2.800000e-01      1.107139e-01      6.763854e-03
        3447      4.000000e-01      1.107978e-01      6.762412e-03
        3448      2.000000e-01      1.108237e-01      6.760500e-03
        3449      2.400000e-01      1.108611e-01      6.758644e-03
        3450      2.400000e-01      1.108986e-01      6.756789e-03
        3451      8.000000e-02      1.108896e-01      6.754837e-03
        3452      1.600000e-01      1.109038e-01      6.752895e-03
        3453      4.800000e-01      1.110107e-01      6.751785e-03
        3454      4.400000e-01      1.111060e-01      6.750502e-03
