#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       20381     1.07864     1.11241 0.000562155
       20382     1.07681     1.11241  0.00056213
       20383     1.07498     1.11241 0.000562105
       20384     1.07312      1.1124 0.000562081
       20385     1.07126      1.1124 0.000562057
       20386     1.06939      1.1124 0.000562034
       20387     1.06752      1.1124  0.00056201
       20388     1.06564      1.1124 0.000561987
       20389     1.06376     1.11239 0.000561965
       20390     1.06188     1.11239 0.000561943
       20391     1.06001     1.11239 0.000561921
       20392     1.05814     1.11239   0.0005619
       20393     1.05629     1.11238 0.000561879
       20394     1.05445     1.11238 0.000561859
       20395     1.05263     1.11238 0.000561839
       20396     1.05082     1.11237 0.000561819
       20397     1.04904     1.11237   0.0005618
       20398     1.04728     1.11237 0.000561782
       20399     1.04555     1.11236 0.000561764
       20400     1.04385     1.11236 0.000561746
       20401     1.04219     1.11236 0.000561729
       20402     1.04056     1.11235 0.000561713
       20403     1.03897     1.11235 0.000561697
       20404     1.03741     1.11235 0.000561681
       20405      1.0359     1.11234 0.000561666
       20406     1.03444     1.11234 0.000561652
       20407     1.03302     1.11234 0.000561638
       20408     1.03165     1.11233 0.000561624
       20409     1.03032     1.11233 0.000561611
       20410     1.02905     1.11232 0.000561598
       20411     1.02783     1.11232 0.000561586
       20412     1.02667     1.11231 0.000561574
       20413     1.02555     1.11231 0.000561563
       20414      1.0245     1.11231 0.000561552
       20415      1.0235      1.1123 0.000561541
       20416     1.02255      1.1123 0.000561531
       20417     1.02166     1.11229 0.000561521
       20418     1.02083     1.11229 0.000561511
       20419     1.02006     1.11228 0.000561502
       20420     1.01934     1.11228 0.000561493
       20421     1.01867     1.11227 0.000561484
       20422     1.01806     1.11227 0.000561475
       20423     1.01751     1.11227 0.000561467
       20424       1.017     1.11226 0.000561459
       20425     1.01655     1.11226 0.000561451
       20426     1.01615     1.11225 0.000561443
       20427     1.01579     1.11225 0.000561436
       20428     1.01549     1.11224 0.000561428
       20429     1.01522     1.11224 0.000561421
       20430       1.015     1.11223 0.000561413
       20431     1.01482     1.11223 0.000561406
       20432     1.01468     1.11222 0.000561399
       20433     1.01458     1.11222 0.000561392
       20434     1.01451     1.11221 0.000561385
       20435     1.01447     1.11221 0.000561378
       20436     1.01447      1.1122 0.000561371
       20437     1.01449      1.1122 0.000561363
       20438     1.01453     1.11219 0.000561356
       20439      1.0146     1.11219 0.000561349
       20440     1.01469     1.11218 0.000561342
       20441      1.0148     1.11218 0.000561335
       20442     1.01492     1.11218 0.000561327
       20443     1.01506     1.11217  0.00056132
       20444     1.01521     1.11217 0.000561313
       20445     1.01537     1.11216 0.000561305
       20446     1.01553     1.11216 0.000561298
       20447      1.0157     1.11215  0.00056129
       20448     1.01588     1.11215 0.000561282
       20449     1.01605     1.11214 0.000561275
       20450     1.01623     1.11214 0.000561267
       20451      1.0164     1.11213 0.000561259
       20452     1.01657     1.11213 0.000561251
       20453     1.01673     1.11212 0.000561243
       20454     1.01689     1.11212 0.000561235
       20455     1.01704     1.11211 0.000561226
       20456     1.01718     1.11211 0.000561218
       20457     1.01731      1.1121  0.00056121
       20458     1.01744      1.1121 0.000561201
       20459     1.01755      1.1121 0.000561193
       20460     1.01765     1.11209 0.000561185
       20461     1.01774     1.11209 0.000561176
       20462     1.01782     1.11208 0.000561168
       20463     1.01788     1.11208 0.000561159
       20464     1.01793     1.11207 0.000561151
       20465     1.01797     1.11207 0.000561142
       20466       1.018     1.11206 0.000561133
       20467     1.01802     1.11206 0.000561125
       20468     1.01802     1.11205 0.000561116
       20469     1.01802     1.11205 0.000561108
       20470       1.018     1.11204 0.000561099
       20471     1.01798     1.11204  0.00056109
       20472     1.01795     1.11204 0.000561082
       20473      1.0179     1.11203 0.000561073
       20474     1.01786     1.11203 0.000561065
       20475      1.0178     1.11202 0.000561056
       20476     1.01774     1.11202 0.000561048
       20477     1.01767     1.11201 0.000561039
       20478      1.0176     1.11201 0.000561031
       20479     1.01752       1.112 0.000561022
       20480     1.01745       1.112 0.000561014
       20481     1.01736     1.11199 0.000561006
       20482     1.01728     1.11199 0.000560997
       20483      1.0172     1.11199 0.000560989
       20484     1.01712     1.11198 0.000560981
       20485     1.01704     1.11198 0.000560972
       20486     1.01696     1.11197 0.000560964
       20487     1.01688     1.11197 0.000560956
       20488      1.0168     1.11196 0.000560948
       20489     1.01673     1.11196  0.00056094
       20490     1.01666     1.11195 0.000560932
       20491     1.01659     1.11195 0.000560924
       20492     1.01652     1.11194 0.000560916
       20493     1.01646     1.11194 0.000560907
       20494     1.01639     1.11193 0.000560899
       20495     1.01634     1.11193 0.000560892
       20496     1.01628     1.11192 0.000560884
       20497     1.01622     1.11192 0.000560876
       20498     1.01617     1.11192 0.000560868
       20499     1.01611     1.11191  0.00056086
       20500     1.01606     1.11191 0.000560852
       20501     1.01601      1.1119 0.000560844
       20502     1.01595      1.1119 0.000560836
       20503     1.01589     1.11189 0.000560828
       20504     1.01583     1.11189 0.000560821
       20505     1.01577     1.11188 0.000560813
       20506      1.0157     1.11188 0.000560805
       20507     1.01563     1.11187 0.000560797
       20508     1.01556     1.11187  0.00056079
       20509     1.01548     1.11186 0.000560782
       20510      1.0154     1.11186 0.000560775
       20511     1.01531     1.11185 0.000560767
       20512     1.01521     1.11185 0.000560759
       20513     1.01511     1.11184 0.000560752
       20514       1.015     1.11184 0.000560744
       20515     1.01488     1.11184 0.000560737
       20516     1.01476     1.11183  0.00056073
       20517     1.01463     1.11183 0.000560722
       20518     1.01449     1.11182 0.000560715
       20519     1.01435     1.11182 0.000560708
       20520      1.0142     1.11181 0.000560701
       20521     1.01405     1.11181 0.000560694
       20522     1.01389      1.1118 0.000560687
       20523     1.01373      1.1118  0.00056068
       20524     1.01356     1.11179 0.000560673
       20525     1.01339     1.11179 0.000560666
       20526     1.01322     1.11178 0.000560659
       20527     1.01305     1.11178 0.000560653
       20528     1.01288     1.11177 0.000560646
       20529     1.01271     1.11177 0.000560639
       20530     1.01254     1.11176 0.000560633
       20531     1.01238     1.11176 0.000560626
       20532     1.01222     1.11175  0.00056062
       20533     1.01207     1.11175 0.000560614
       20534     1.01192     1.11174 0.000560608
       20535     1.01178     1.11174 0.000560601
       20536     1.01166     1.11173 0.000560595
       20537     1.01154     1.11173 0.000560589
       20538     1.01143     1.11172 0.000560583
       20539     1.01134     1.11172 0.000560577
       20540     1.01127     1.11172 0.000560571
       20541      1.0112     1.11171 0.000560565
       20542     1.01116     1.11171 0.000560559
       20543     1.01113      1.1117 0.000560554
       20544     1.01112      1.1117 0.000560548
       20545     1.01113     1.11169 0.000560542
       20546     1.01116     1.11169 0.000560536
       20547     1.01121     1.11168  0.00056053
       20548     1.01129     1.11168 0.000560524
       20549     1.01138     1.11167 0.000560518
       20550     1.01149     1.11167 0.000560512
       20551     1.01163     1.11166 0.000560506
       20552      1.0118     1.11166 0.000560499
       20553     1.01198     1.11165 0.000560493
       20554     1.01219     1.11165 0.000560487
       20555     1.01242     1.11164  0.00056048
       20556     1.01267     1.11164 0.000560474
       20557     1.01295     1.11163 0.000560467
       20558     1.01325     1.11163  0.00056046
       20559     1.01357     1.11162 0.000560453
       20560     1.01392     1.11162 0.000560446
       20561     1.01429     1.11161 0.000560439
       20562     1.01467     1.11161 0.000560431
       20563     1.01508      1.1116 0.000560424
       20564     1.01551      1.1116 0.000560416
       20565     1.01596     1.11159 0.000560408
       20566     1.01642     1.11159   0.0005604
       20567      1.0169     1.11159 0.000560392
       20568      1.0174     1.11158 0.000560383
       20569     1.01792     1.11158 0.000560374
       20570     1.01845     1.11157 0.000560365
       20571       1.019     1.11157 0.000560356
       20572     1.01956     1.11156 0.000560347
       20573     1.02014     1.11156 0.000560337
       20574     1.02073     1.11155 0.000560327
       20575     1.02132     1.11155 0.000560317
       20576     1.02193     1.11155 0.000560307
       20577     1.02255     1.11154 0.000560296
       20578     1.02318     1.11154 0.000560286
       20579     1.02381     1.11153 0.000560275
       20580     1.02445     1.11153 0.000560263
       20581      1.0251     1.11152 0.000560252
       20582     1.02575     1.11152  0.00056024
       20583     1.02641     1.11152 0.000560228
       20584     1.02707     1.11151 0.000560216
       20585     1.02773     1.11151 0.000560204
       20586     1.02839      1.1115 0.000560191
       20587     1.02905      1.1115 0.000560178
       20588     1.02971      1.1115 0.000560165
       20589     1.03038     1.11149 0.000560152
       20590     1.03104     1.11149 0.000560138
       20591     1.03169     1.11148 0.000560124
       20592     1.03235     1.11148  0.00056011
       20593       1.033     1.11148 0.000560096
       20594     1.03364     1.11147 0.000560081
       20595     1.03428     1.11147 0.000560067
       20596     1.03491     1.11146 0.000560052
       20597     1.03553     1.11146 0.000560037
       20598     1.03615     1.11146 0.000560022
       20599     1.03675     1.11145 0.000560006
       20600     1.03735     1.11145 0.000559991
       20601     1.03793     1.11145 0.000559975
       20602     1.03851     1.11144 0.000559959
       20603     1.03907     1.11144 0.000559943
       20604     1.03962     1.11144 0.000559926
       20605     1.04016     1.11143  0.00055991
       20606     1.04068     1.11143 0.000559893
       20607     1.04118     1.11143 0.000559876
       20608     1.04167     1.11142 0.000559859
       20609     1.04214     1.11142 0.000559842
       20610     1.04259     1.11142 0.000559825
       20611     1.04303     1.11141 0.000559808
       20612     1.04344     1.11141  0.00055979
       20613     1.04383     1.11141 0.000559773
       20614      1.0442      1.1114 0.000559755
       20615     1.04455      1.1114 0.000559737
       20616     1.04487      1.1114  0.00055972
       20617     1.04517     1.11139 0.000559702
       20618     1.04544     1.11139 0.000559684
       20619     1.04568     1.11139 0.000559666
       20620      1.0459     1.11138 0.000559647
       20621     1.04609     1.11138 0.000559629
       20622     1.04624     1.11138 0.000559611
       20623     1.04637     1.11137 0.000559593
       20624     1.04646     1.11137 0.000559574
       20625     1.04652     1.11137 0.000559556
       20626     1.04654     1.11136 0.000559538
       20627     1.04653     1.11136  0.00055952
       20628     1.04648     1.11136 0.000559501
       20629     1.04639     1.11135 0.000559483
       20630     1.04626     1.11135 0.000559465
       20631     1.04609     1.11135 0.000559447
       20632     1.04588     1.11135 0.000559429
       20633     1.04563     1.11134  0.00055941
       20634     1.04534     1.11134 0.000559392
       20635       1.045     1.11134 0.000559375
       20636     1.04462     1.11133 0.000559357
       20637     1.04419     1.11133 0.000559339
       20638     1.04372     1.11133 0.000559322
       20639      1.0432     1.11132 0.000559304
       20640     1.04264     1.11132 0.000559287
       20641     1.04202     1.11132  0.00055927
       20642     1.04137     1.11131 0.000559253
       20643     1.04066     1.11131 0.000559237
       20644      1.0399     1.11131  0.00055922
       20645      1.0391      1.1113 0.000559204
       20646     1.03825      1.1113 0.000559188
       20647     1.03735      1.1113 0.000559173
       20648     1.03641     1.11129 0.000559157
       20649     1.03542     1.11129 0.000559142
       20650     1.03438     1.11128 0.000559128
       20651     1.03329     1.11128 0.000559113
       20652     1.03216     1.11128 0.000559099
       20653     1.03099     1.11127 0.000559086
       20654     1.02977     1.11127 0.000559073
       20655     1.02851     1.11126  0.00055906
       20656     1.02721     1.11126 0.000559048
       20657     1.02587     1.11126 0.000559036
       20658     1.02448     1.11125 0.000559025
       20659     1.02306     1.11125 0.000559014
       20660      1.0216     1.11124 0.000559004
       20661     1.02011     1.11124 0.000558994
       20662     1.01858     1.11123 0.000558985
       20663     1.01703     1.11123 0.000558976
       20664     1.01544     1.11123 0.000558969
       20665     1.01382     1.11122 0.000558961
       20666     1.01218     1.11122 0.000558955
       20667     1.01051     1.11121 0.000558949
       20668     1.00882     1.11121 0.000558944
       20669     1.00711      1.1112  0.00055894
       20670     1.00538      1.1112 0.000558936
       20671     1.00363     1.11119 0.000558933
       20672     1.00187     1.11119 0.000558931
       20673      1.0001     1.11118  0.00055893
       20674     0.99832     1.11117  0.00055893
       20675     0.99653     1.11117  0.00055893
       20676    0.994734     1.11116 0.000558932
       20677    0.992935     1.11116 0.000558934
       20678    0.991136     1.11115 0.000558937
       20679    0.989338     1.11115 0.000558941
       20680    0.987545     1.11114 0.000558946
       20681    0.985757     1.11113 0.000558952
       20682    0.983978     1.11113 0.000558958
       20683     0.98221     1.11112 0.000558966
       20684    0.980455     1.11112 0.000558975
       20685    0.978717     1.11111 0.000558984
       20686    0.976996      1.1111 0.000558995
       20687    0.975296      1.1111 0.000559007
       20688    0.973619     1.11109 0.000559019
       20689    0.971967     1.11108 0.000559032
       20690    0.970342     1.11108 0.000559047
       20691    0.968746     1.11107 0.000559062
       20692    0.967182     1.11106 0.000559078
       20693    0.965652     1.11105 0.000559095
       20694    0.964159     1.11105 0.000559113
       20695    0.962705     1.11104 0.000559132
       20696    0.961292     1.11103 0.000559152
       20697    0.959923     1.11103 0.000559173
       20698      0.9586     1.11102 0.000559194
       20699    0.957324     1.11101 0.000559217
       20700    0.956099       1.111  0.00055924
       20701    0.954926       1.111 0.000559263
       20702    0.953807     1.11099 0.000559288
       20703    0.952744     1.11098 0.000559313
       20704    0.951741     1.11097 0.000559339
       20705    0.950798     1.11097 0.000559366
       20706    0.949917     1.11096 0.000559393
       20707    0.949101     1.11095  0.00055942
       20708    0.948351     1.11094 0.000559448
       20709    0.947668     1.11093 0.000559477
       20710    0.947056     1.11093 0.000559506
       20711    0.946514     1.11092 0.000559535
       20712    0.946046     1.11091 0.000559565
       20713    0.945651      1.1109 0.000559595
       20714    0.945331     1.11089 0.000559625
       20715    0.945089     1.11089 0.000559655
       20716    0.944923     1.11088 0.000559685
       20717    0.944835     1.11087 0.000559716
       20718    0.944826     1.11086 0.000559746
       20719    0.944898     1.11085 0.000559776
       20720    0.945049     1.11085 0.000559806
       20721    0.945282     1.11084 0.000559836
       20722    0.945595     1.11083 0.000559866
       20723    0.945989     1.11082 0.000559896
       20724    0.946465     1.11081 0.000559925
       20725    0.947021     1.11081 0.000559954
       20726    0.947659      1.1108 0.000559982
       20727    0.948378     1.11079  0.00056001
       20728    0.949177     1.11078 0.000560037
       20729    0.950056     1.11078 0.000560064
       20730    0.951013     1.11077  0.00056009
       20731    0.952048     1.11076 0.000560115
       20732     0.95316     1.11075 0.000560139
       20733    0.954349     1.11074 0.000560163
       20734    0.955612     1.11074 0.000560186
       20735    0.956948     1.11073 0.000560208
       20736    0.958357     1.11072 0.000560229
       20737    0.959836     1.11072  0.00056025
       20738    0.961383     1.11071 0.000560269
       20739    0.962998      1.1107 0.000560287
       20740    0.964679     1.11069 0.000560304
       20741    0.966423     1.11069 0.000560321
       20742    0.968229     1.11068 0.000560336
       20743    0.970094     1.11067  0.00056035
       20744    0.972017     1.11067 0.000560362
       20745    0.973995     1.11066 0.000560374
       20746    0.976026     1.11065 0.000560385
       20747    0.978108     1.11065 0.000560394
       20748    0.980239     1.11064 0.000560402
       20749    0.982416     1.11063 0.000560409
       20750    0.984636     1.11063 0.000560415
       20751    0.986898     1.11062  0.00056042
       20752    0.989197     1.11062 0.000560424
       20753    0.991532     1.11061 0.000560426
       20754      0.9939     1.11061 0.000560427
       20755    0.996299      1.1106 0.000560427
       20756    0.998726     1.11059 0.000560426
       20757     1.00118     1.11059 0.000560424
       20758     1.00365     1.11058 0.000560421
       20759     1.00614     1.11058 0.000560416
       20760     1.00865     1.11057 0.000560411
       20761     1.01118     1.11057 0.000560404
       20762     1.01371     1.11056 0.000560397
       20763     1.01626     1.11056 0.000560388
       20764     1.01881     1.11056 0.000560378
       20765     1.02136     1.11055 0.000560368
       20766     1.02391     1.11055 0.000560356
       20767     1.02646     1.11054 0.000560344
       20768     1.02901     1.11054 0.000560331
       20769     1.03155     1.11054 0.000560317
       20770     1.03407     1.11053 0.000560302
       20771     1.03659     1.11053 0.000560286
       20772     1.03909     1.11052  0.00056027
       20773     1.04157     1.11052 0.000560253
       20774     1.04403     1.11052 0.000560235
       20775     1.04647     1.11052 0.000560216
       20776     1.04888     1.11051 0.000560197
       20777     1.05127     1.11051 0.000560178
       20778     1.05363     1.11051 0.000560157
       20779     1.05595      1.1105 0.000560137
       20780     1.05825      1.1105 0.000560115
       20781     1.06051      1.1105 0.000560093
       20782     1.06273      1.1105 0.000560071
       20783     1.06491     1.11049 0.000560049
       20784     1.06706     1.11049 0.000560025
       20785     1.06916     1.11049 0.000560002
       20786     1.07123     1.11049 0.000559978
       20787     1.07325     1.11049 0.000559954
       20788     1.07522     1.11049  0.00055993
       20789     1.07715     1.11048 0.000559905
       20790     1.07903     1.11048  0.00055988
       20791     1.08086     1.11048 0.000559855
       20792     1.08265     1.11048  0.00055983
       20793     1.08439     1.11048 0.000559804
       20794     1.08608     1.11048 0.000559779
       20795     1.08771     1.11048 0.000559753
       20796      1.0893     1.11047 0.000559727
       20797     1.09084     1.11047 0.000559701
       20798     1.09233     1.11047 0.000559675
       20799     1.09377     1.11047 0.000559648
       20800     1.09516     1.11047 0.000559622
       20801     1.09649     1.11047 0.000559595
       20802     1.09778     1.11047 0.000559569
       20803     1.09902     1.11047 0.000559542
       20804     1.10021     1.11047 0.000559515
       20805     1.10135     1.11047 0.000559489
       20806     1.10245     1.11047 0.000559462
       20807     1.10349     1.11047 0.000559435
       20808     1.10449     1.11047 0.000559408
       20809     1.10545     1.11047 0.000559381
       20810     1.10636     1.11047 0.000559355
       20811     1.10722     1.11047 0.000559328
       20812     1.10804     1.11047 0.000559301
       20813     1.10882     1.11047 0.000559274
       20814     1.10956     1.11047 0.000559247
       20815     1.11025     1.11047  0.00055922
       20816     1.11091     1.11047 0.000559193
       20817     1.11153     1.11047 0.000559167
       20818     1.11211     1.11047  0.00055914
       20819     1.11266     1.11047 0.000559113
       20820     1.11317     1.11047 0.000559086
       20821     1.11365     1.11047 0.000559059
       20822     1.11409     1.11047 0.000559032
       20823      1.1145     1.11047 0.000559006
       20824     1.11489     1.11047 0.000558979
       20825     1.11524     1.11047 0.000558952
       20826     1.11557     1.11047 0.000558925
       20827     1.11587     1.11047 0.000558898
       20828     1.11614     1.11047 0.000558872
       20829     1.11639     1.11047 0.000558845
       20830     1.11662     1.11047 0.000558818
       20831     1.11682     1.11047 0.000558791
       20832     1.11701     1.11047 0.000558765
       20833     1.11717     1.11047 0.000558738
       20834     1.11732     1.11047 0.000558711
       20835     1.11744     1.11047 0.000558684
       20836     1.11756     1.11047 0.000558658
       20837     1.11765     1.11047 0.000558631
       20838     1.11774     1.11047 0.000558604
       20839     1.11781     1.11047 0.000558578
       20840     1.11787     1.11047 0.000558551
       20841     1.11791     1.11047 0.000558524
       20842     1.11795     1.11047 0.000558498
       20843     1.11799     1.11047 0.000558471
       20844     1.11801     1.11047 0.000558444
       20845     1.11803     1.11047 0.000558418
       20846     1.11804     1.11048 0.000558391
       20847     1.11804     1.11048 0.000558364
       20848     1.11805     1.11048 0.000558338
       20849     1.11804     1.11048 0.000558311
       20850     1.11804     1.11048 0.000558284
       20851     1.11804     1.11048 0.000558258
       20852     1.11803     1.11048 0.000558231
       20853     1.11803     1.11048 0.000558204
       20854     1.11802     1.11048 0.000558178
       20855     1.11802     1.11048 0.000558151
       20856     1.11801     1.11048 0.000558124
       20857     1.11801     1.11048 0.000558098
       20858     1.11801     1.11048 0.000558071
       20859     1.11802     1.11048 0.000558044
       20860     1.11802     1.11048 0.000558018
       20861     1.11803     1.11048 0.000557991
       20862     1.11805     1.11048 0.000557965
       20863     1.11807     1.11048 0.000557938
       20864     1.11809     1.11048 0.000557911
       20865     1.11812     1.11048 0.000557885
       20866     1.11815     1.11048 0.000557858
       20867     1.11819     1.11048 0.000557831
       20868     1.11823     1.11048 0.000557805
       20869     1.11827     1.11048 0.000557778
       20870     1.11832     1.11048 0.000557752
       20871     1.11838     1.11048 0.000557725
       20872     1.11843     1.11048 0.000557698
       20873      1.1185     1.11049 0.000557672
       20874     1.11856     1.11049 0.000557645
       20875     1.11863     1.11049 0.000557619
       20876     1.11869     1.11049 0.000557592
       20877     1.11877     1.11049 0.000557566
       20878     1.11884     1.11049 0.000557539
       20879     1.11892     1.11049 0.000557512
       20880     1.11899     1.11049 0.000557486
       20881     1.11907     1.11049 0.000557459
       20882     1.11914     1.11049 0.000557433
       20883     1.11922     1.11049 0.000557406
       20884     1.11929     1.11049  0.00055738
       20885     1.11937     1.11049 0.000557353
       20886     1.11943     1.11049 0.000557327
       20887      1.1195     1.11049   0.0005573
       20888     1.11956     1.11049 0.000557274
       20889     1.11962     1.11049 0.000557247
       20890     1.11967     1.11049 0.000557221
       20891     1.11971     1.11049 0.000557194
       20892     1.11975     1.11049 0.000557168
       20893     1.11977     1.11049 0.000557141
       20894     1.11979     1.11049 0.000557115
       20895      1.1198     1.11049 0.000557088
       20896      1.1198     1.11049 0.000557062
       20897     1.11979      1.1105 0.000557035
       20898     1.11976      1.1105 0.000557009
       20899     1.11973      1.1105 0.000556982
       20900     1.11968      1.1105 0.000556956
       20901     1.11961      1.1105 0.000556929
       20902     1.11953      1.1105 0.000556903
       20903     1.11943      1.1105 0.000556876
       20904     1.11932      1.1105  0.00055685
       20905     1.11919      1.1105 0.000556823
       20906     1.11904      1.1105 0.000556797
       20907     1.11887      1.1105  0.00055677
       20908     1.11868      1.1105 0.000556744
       20909     1.11847      1.1105 0.000556717
       20910     1.11825      1.1105 0.000556691
       20911       1.118      1.1105 0.000556664
       20912     1.11772      1.1105 0.000556638
       20913     1.11743      1.1105 0.000556611
       20914     1.11711      1.1105 0.000556585
       20915     1.11677      1.1105 0.000556558
       20916      1.1164      1.1105 0.000556532
       20917     1.11602      1.1105 0.000556505
       20918      1.1156      1.1105 0.000556479
       20919     1.11516      1.1105 0.000556452
       20920      1.1147      1.1105 0.000556426
       20921     1.11421      1.1105 0.000556399
       20922      1.1137      1.1105 0.000556372
       20923     1.11316      1.1105 0.000556346
       20924     1.11259      1.1105 0.000556319
       20925       1.112      1.1105 0.000556293
       20926     1.11138      1.1105 0.000556266
       20927     1.11074      1.1105  0.00055624
       20928     1.11007      1.1105 0.000556213
       20929     1.10937      1.1105 0.000556186
       20930     1.10865      1.1105  0.00055616
       20931      1.1079      1.1105 0.000556133
       20932     1.10713      1.1105 0.000556107
       20933     1.10633      1.1105  0.00055608
       20934     1.10551      1.1105 0.000556054
       20935     1.10466      1.1105 0.000556027
       20936     1.10379      1.1105 0.000556001
       20937     1.10289      1.1105 0.000555974
       20938     1.10196      1.1105 0.000555948
       20939     1.10102      1.1105 0.000555922
       20940     1.10005      1.1105 0.000555895
       20941     1.09905      1.1105 0.000555869
       20942     1.09804      1.1105 0.000555843
       20943       1.097      1.1105 0.000555817
       20944     1.09594      1.1105  0.00055579
       20945     1.09486      1.1105 0.000555764
       20946     1.09375      1.1105 0.000555738
       20947     1.09263      1.1105 0.000555713
       20948     1.09149      1.1105 0.000555687
       20949     1.09032     1.11049 0.000555661
       20950     1.08914     1.11049 0.000555636
       20951     1.08794     1.11049  0.00055561
       20952     1.08673     1.11049 0.000555585
       20953     1.08549     1.11049 0.000555559
       20954     1.08424     1.11049 0.000555534
       20955     1.08298     1.11049 0.000555509
       20956      1.0817     1.11049 0.000555485
       20957      1.0804     1.11048  0.00055546
       20958      1.0791     1.11048 0.000555435
       20959     1.07778     1.11048 0.000555411
       20960     1.07645     1.11048 0.000555387
       20961     1.07511     1.11048 0.000555363
       20962     1.07376     1.11048 0.000555339
       20963      1.0724     1.11047 0.000555316
       20964     1.07104     1.11047 0.000555293
       20965     1.06967     1.11047 0.000555269
       20966     1.06829     1.11047 0.000555247
       20967     1.06691     1.11047 0.000555224
       20968     1.06553     1.11046 0.000555202
       20969     1.06415     1.11046  0.00055518
       20970     1.06277     1.11046 0.000555158
       20971     1.06139     1.11046 0.000555136
       20972     1.06002     1.11046 0.000555115
       20973     1.05865     1.11045 0.000555094
       20974     1.05728     1.11045 0.000555073
       20975     1.05592     1.11045 0.000555053
       20976     1.05457     1.11044 0.000555033
       20977     1.05323     1.11044 0.000555013
       20978      1.0519     1.11044 0.000554994
       20979     1.05058     1.11044 0.000554975
       20980     1.04928     1.11043 0.000554956
       20981       1.048     1.11043 0.000554937
       20982     1.04673     1.11043 0.000554919
       20983     1.04548     1.11042 0.000554901
       20984     1.04426     1.11042 0.000554884
       20985     1.04305     1.11042 0.000554867
       20986     1.04187     1.11041  0.00055485
       20987     1.04071     1.11041 0.000554833
       20988     1.03958     1.11041 0.000554817
       20989     1.03848      1.1104 0.000554801
       20990      1.0374      1.1104 0.000554786
       20991     1.03636      1.1104 0.000554771
       20992     1.03534     1.11039 0.000554756
       20993     1.03436     1.11039 0.000554741
       20994     1.03341     1.11039 0.000554727
       20995      1.0325     1.11038 0.000554713
       20996     1.03162     1.11038 0.000554699
       20997     1.03077     1.11038 0.000554686
       20998     1.02996     1.11037 0.000554672
       20999     1.02919     1.11037 0.000554659
       21000     1.02845     1.11036 0.000554647
       21001     1.02775     1.11036 0.000554634
       21002     1.02708     1.11036 0.000554622
       21003     1.02646     1.11035  0.00055461
       21004     1.02587     1.11035 0.000554598
       21005     1.02531     1.11034 0.000554587
       21006      1.0248     1.11034 0.000554575
       21007     1.02432     1.11034 0.000554564
       21008     1.02387     1.11033 0.000554553
       21009     1.02346     1.11033 0.000554542
       21010     1.02308     1.11032 0.000554531
       21011     1.02274     1.11032  0.00055452
       21012     1.02243     1.11032  0.00055451
       21013     1.02215     1.11031 0.000554499
       21014      1.0219     1.11031 0.000554489
       21015     1.02168      1.1103 0.000554478
       21016     1.02149      1.1103 0.000554468
       21017     1.02132     1.11029 0.000554458
       21018     1.02118     1.11029 0.000554448
       21019     1.02107     1.11029 0.000554437
       21020     1.02097     1.11028 0.000554427
       21021      1.0209     1.11028 0.000554417
       21022     1.02085     1.11027 0.000554407
       21023     1.02082     1.11027 0.000554397
       21024      1.0208     1.11026 0.000554387
       21025      1.0208     1.11026 0.000554377
       21026     1.02081     1.11026 0.000554367
       21027     1.02083     1.11025 0.000554357
       21028     1.02087     1.11025 0.000554347
       21029     1.02091     1.11024 0.000554337
       21030     1.02096     1.11024 0.000554327
       21031     1.02102     1.11023 0.000554317
       21032     1.02108     1.11023 0.000554306
       21033     1.02115     1.11023 0.000554296
       21034     1.02121     1.11022 0.000554286
       21035     1.02128     1.11022 0.000554276
       21036     1.02135     1.11021 0.000554266
       21037     1.02142     1.11021 0.000554255
       21038     1.02148      1.1102 0.000554245
       21039     1.02154      1.1102 0.000554235
       21040     1.02159      1.1102 0.000554224
       21041     1.02163     1.11019 0.000554214
       21042     1.02167     1.11019 0.000554204
       21043      1.0217     1.11018 0.000554193
       21044     1.02172     1.11018 0.000554183
       21045     1.02174     1.11018 0.000554172
       21046     1.02174     1.11017 0.000554162
       21047     1.02173     1.11017 0.000554152
       21048     1.02171     1.11016 0.000554141
       21049     1.02167     1.11016 0.000554131
       21050     1.02163     1.11015 0.000554121
       21051     1.02157     1.11015  0.00055411
       21052      1.0215     1.11015   0.0005541
       21053     1.02141     1.11014  0.00055409
       21054     1.02131     1.11014 0.000554079
       21055      1.0212     1.11013 0.000554069
       21056     1.02108     1.11013 0.000554059
       21057     1.02094     1.11012 0.000554049
       21058     1.02079     1.11012 0.000554039
       21059     1.02063     1.11012 0.000554029
       21060     1.02045     1.11011 0.000554019
       21061     1.02027     1.11011 0.000554009
       21062     1.02007      1.1101 0.000553999
       21063     1.01986      1.1101 0.000553989
       21064     1.01964      1.1101  0.00055398
       21065     1.01941     1.11009  0.00055397
       21066     1.01917     1.11009 0.000553961
       21067     1.01892     1.11008 0.000553951
       21068     1.01866     1.11008 0.000553942
       21069      1.0184     1.11007 0.000553933
       21070     1.01813     1.11007 0.000553924
       21071     1.01786     1.11006 0.000553915
       21072     1.01758     1.11006 0.000553906
       21073     1.01731     1.11006 0.000553897
       21074     1.01702     1.11005 0.000553888
       21075     1.01674     1.11005  0.00055388
       21076     1.01646     1.11004 0.000553871
       21077     1.01618     1.11004 0.000553863
       21078      1.0159     1.11003 0.000553855
       21079     1.01563     1.11003 0.000553846
