#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5415     -3.316986e+00     -3.332728e+00      1.082600e-03
        5416     -3.316889e+00     -3.332725e+00      1.082405e-03
        5417     -3.316552e+00     -3.332722e+00      1.082209e-03
        5418     -3.316278e+00     -3.332719e+00      1.082013e-03
        5419     -3.315767e+00     -3.332716e+00      1.081818e-03
        5420     -3.315726e+00     -3.332713e+00      1.081623e-03
        5421     -3.315621e+00     -3.332709e+00      1.081428e-03
        5422     -3.315288e+00     -3.332706e+00      1.081234e-03
        5423     -3.315028e+00     -3.332703e+00      1.081039e-03
        5424     -3.314843e+00     -3.332700e+00      1.080845e-03
        5425     -3.314431e+00     -3.332696e+00      1.080651e-03
        5426     -3.313793e+00     -3.332693e+00      1.080457e-03
        5427     -3.313081e+00     -3.332689e+00      1.080264e-03
        5428     -3.312852e+00     -3.332686e+00      1.080071e-03
        5429     -3.312819e+00     -3.332682e+00      1.079879e-03
        5430     -3.312883e+00     -3.332678e+00      1.079686e-03
        5431     -3.312744e+00     -3.332675e+00      1.079493e-03
        5432     -3.312706e+00     -3.332671e+00      1.079301e-03
        5433     -3.312313e+00     -3.332667e+00      1.079109e-03
        5434     -3.311872e+00     -3.332663e+00      1.078917e-03
        5435     -3.311382e+00     -3.332659e+00      1.078725e-03
        5436     -3.310997e+00     -3.332655e+00      1.078534e-03
        5437     -3.310565e+00     -3.332651e+00      1.078344e-03
        5438     -3.310241e+00     -3.332647e+00      1.078153e-03
        5439     -3.309571e+00     -3.332643e+00      1.077963e-03
        5440     -3.308859e+00     -3.332639e+00      1.077774e-03
        5441     -3.308258e+00     -3.332634e+00      1.077585e-03
        5442     -3.307313e+00     -3.332629e+00      1.077397e-03
        5443     -3.306785e+00     -3.332625e+00      1.077210e-03
        5444     -3.305768e+00     -3.332620e+00      1.077023e-03
        5445     -3.305760e+00     -3.332615e+00      1.076837e-03
        5446     -3.305946e+00     -3.332610e+00      1.076650e-03
        5447     -3.306241e+00     -3.332605e+00      1.076463e-03
        5448     -3.306496e+00     -3.332600e+00      1.076277e-03
        5449     -3.306708e+00     -3.332596e+00      1.076089e-03
        5450     -3.306728e+00     -3.332591e+00      1.075903e-03
        5451     -3.307158e+00     -3.332586e+00      1.075715e-03
        5452     -3.307243e+00     -3.332582e+00      1.075528e-03
        5453     -3.307588e+00     -3.332577e+00      1.075341e-03
        5454     -3.308041e+00     -3.332572e+00      1.075153e-03
        5455     -3.307996e+00     -3.332568e+00      1.074965e-03
        5456     -3.307605e+00     -3.332563e+00      1.074778e-03
        5457     -3.307321e+00     -3.332559e+00      1.074591e-03
        5458     -3.306992e+00     -3.332554e+00      1.074404e-03
        5459     -3.306616e+00     -3.332549e+00      1.074218e-03
        5460     -3.306951e+00     -3.332545e+00      1.074031e-03
        5461     -3.306332e+00     -3.332540e+00      1.073845e-03
        5462     -3.305666e+00     -3.332535e+00      1.073660e-03
        5463     -3.304802e+00     -3.332530e+00      1.073476e-03
        5464     -3.304645e+00     -3.332525e+00      1.073291e-03
        5465     -3.304136e+00     -3.332520e+00      1.073107e-03
        5466     -3.303730e+00     -3.332514e+00      1.072924e-03
        5467     -3.302973e+00     -3.332509e+00      1.072741e-03
        5468     -3.301711e+00     -3.332503e+00      1.072560e-03
        5469     -3.302049e+00     -3.332498e+00      1.072378e-03
        5470     -3.301979e+00     -3.332492e+00      1.072197e-03
        5471     -3.302114e+00     -3.332487e+00      1.072015e-03
        5472     -3.302303e+00     -3.332481e+00      1.071833e-03
        5473     -3.302392e+00     -3.332476e+00      1.071652e-03
        5474     -3.301777e+00     -3.332470e+00      1.071471e-03
        5475     -3.301058e+00     -3.332464e+00      1.071290e-03
        5476     -3.300388e+00     -3.332458e+00      1.071111e-03
        5477     -3.300355e+00     -3.332452e+00      1.070931e-03
        5478     -3.300466e+00     -3.332447e+00      1.070751e-03
        5479     -3.300494e+00     -3.332441e+00      1.070572e-03
        5480     -3.300440e+00     -3.332435e+00      1.070393e-03
        5481     -3.299998e+00     -3.332429e+00      1.070214e-03
        5482     -3.299623e+00     -3.332423e+00      1.070035e-03
        5483     -3.299299e+00     -3.332417e+00      1.069857e-03
        5484     -3.299062e+00     -3.332411e+00      1.069679e-03
        5485     -3.299052e+00     -3.332405e+00      1.069501e-03
        5486     -3.298363e+00     -3.332399e+00      1.069325e-03
        5487     -3.297900e+00     -3.332392e+00      1.069148e-03
        5488     -3.297210e+00     -3.332386e+00      1.068973e-03
        5489     -3.296142e+00     -3.332379e+00      1.068798e-03
        5490     -3.295450e+00     -3.332373e+00      1.068625e-03
        5491     -3.294682e+00     -3.332366e+00      1.068452e-03
        5492     -3.293988e+00     -3.332359e+00      1.068280e-03
        5493     -3.293065e+00     -3.332352e+00      1.068110e-03
        5494     -3.291915e+00     -3.332344e+00      1.067941e-03
        5495     -3.290988e+00     -3.332337e+00      1.067773e-03
        5496     -3.290024e+00     -3.332329e+00      1.067606e-03
        5497     -3.289180e+00     -3.332321e+00      1.067441e-03
        5498     -3.288228e+00     -3.332313e+00      1.067277e-03
        5499     -3.287509e+00     -3.332305e+00      1.067114e-03
        5500     -3.286784e+00     -3.332297e+00      1.066952e-03
        5501     -3.285961e+00     -3.332288e+00      1.066791e-03
        5502     -3.285038e+00     -3.332280e+00      1.066632e-03
        5503     -3.283565e+00     -3.332271e+00      1.066475e-03
        5504     -3.282295e+00     -3.332262e+00      1.066320e-03
        5505     -3.281067e+00     -3.332252e+00      1.066167e-03
        5506     -3.280439e+00     -3.332243e+00      1.066015e-03
        5507     -3.280068e+00     -3.332234e+00      1.065863e-03
        5508     -3.279650e+00     -3.332224e+00      1.065712e-03
        5509     -3.279488e+00     -3.332214e+00      1.065562e-03
        5510     -3.278526e+00     -3.332205e+00      1.065413e-03
        5511     -3.278122e+00     -3.332195e+00      1.065265e-03
        5512     -3.277521e+00     -3.332185e+00      1.065118e-03
        5513     -3.276873e+00     -3.332175e+00      1.064972e-03
        5514     -3.275878e+00     -3.332165e+00      1.064828e-03
        5515     -3.274996e+00     -3.332154e+00      1.064685e-03
        5516     -3.274329e+00     -3.332144e+00      1.064544e-03
        5517     -3.273640e+00     -3.332133e+00      1.064404e-03
        5518     -3.272626e+00     -3.332123e+00      1.064265e-03
        5519     -3.271892e+00     -3.332112e+00      1.064128e-03
        5520     -3.270984e+00     -3.332101e+00      1.063993e-03
        5521     -3.270207e+00     -3.332089e+00      1.063860e-03
        5522     -3.269769e+00     -3.332078e+00      1.063727e-03
        5523     -3.269454e+00     -3.332067e+00      1.063595e-03
        5524     -3.269108e+00     -3.332055e+00      1.063463e-03
        5525     -3.268580e+00     -3.332044e+00      1.063333e-03
        5526     -3.267721e+00     -3.332032e+00      1.063204e-03
        5527     -3.267283e+00     -3.332020e+00      1.063076e-03
        5528     -3.266813e+00     -3.332009e+00      1.062949e-03
        5529     -3.266161e+00     -3.331997e+00      1.062824e-03
        5530     -3.265477e+00     -3.331985e+00      1.062700e-03
        5531     -3.264608e+00     -3.331973e+00      1.062577e-03
        5532     -3.264010e+00     -3.331960e+00      1.062456e-03
        5533     -3.263530e+00     -3.331948e+00      1.062336e-03
        5534     -3.262705e+00     -3.331935e+00      1.062218e-03
        5535     -3.262293e+00     -3.331923e+00      1.062101e-03
        5536     -3.261987e+00     -3.331910e+00      1.061984e-03
        5537     -3.261484e+00     -3.331897e+00      1.061868e-03
        5538     -3.260785e+00     -3.331885e+00      1.061754e-03
        5539     -3.260344e+00     -3.331872e+00      1.061641e-03
        5540     -3.259403e+00     -3.331859e+00      1.061530e-03
        5541     -3.258417e+00     -3.331845e+00      1.061421e-03
        5542     -3.257234e+00     -3.331832e+00      1.061315e-03
        5543     -3.256306e+00     -3.331818e+00      1.061211e-03
        5544     -3.256059e+00     -3.331805e+00      1.061108e-03
        5545     -3.255646e+00     -3.331791e+00      1.061005e-03
        5546     -3.255349e+00     -3.331777e+00      1.060903e-03
        5547     -3.255621e+00     -3.331763e+00      1.060801e-03
        5548     -3.255479e+00     -3.331750e+00      1.060699e-03
        5549     -3.255163e+00     -3.331736e+00      1.060597e-03
        5550     -3.255260e+00     -3.331722e+00      1.060496e-03
        5551     -3.255319e+00     -3.331708e+00      1.060394e-03
        5552     -3.255186e+00     -3.331694e+00      1.060293e-03
        5553     -3.255163e+00     -3.331681e+00      1.060191e-03
        5554     -3.254494e+00     -3.331667e+00      1.060091e-03
        5555     -3.253934e+00     -3.331653e+00      1.059993e-03
        5556     -3.253783e+00     -3.331639e+00      1.059895e-03
        5557     -3.252985e+00     -3.331625e+00      1.059799e-03
        5558     -3.252595e+00     -3.331610e+00      1.059703e-03
        5559     -3.252160e+00     -3.331596e+00      1.059609e-03
        5560     -3.251528e+00     -3.331582e+00      1.059516e-03
        5561     -3.250848e+00     -3.331567e+00      1.059425e-03
        5562     -3.250654e+00     -3.331553e+00      1.059335e-03
        5563     -3.250444e+00     -3.331538e+00      1.059245e-03
        5564     -3.249894e+00     -3.331523e+00      1.059156e-03
        5565     -3.249919e+00     -3.331509e+00      1.059067e-03
        5566     -3.250856e+00     -3.331494e+00      1.058976e-03
        5567     -3.252318e+00     -3.331480e+00      1.058881e-03
        5568     -3.253396e+00     -3.331466e+00      1.058784e-03
        5569     -3.254392e+00     -3.331452e+00      1.058684e-03
        5570     -3.255909e+00     -3.331439e+00      1.058581e-03
        5571     -3.256889e+00     -3.331425e+00      1.058476e-03
        5572     -3.257785e+00     -3.331412e+00      1.058368e-03
        5573     -3.258292e+00     -3.331399e+00      1.058259e-03
        5574     -3.258713e+00     -3.331386e+00      1.058150e-03
        5575     -3.259602e+00     -3.331373e+00      1.058038e-03
        5576     -3.260878e+00     -3.331360e+00      1.057924e-03
        5577     -3.261931e+00     -3.331348e+00      1.057808e-03
        5578     -3.263516e+00     -3.331336e+00      1.057688e-03
        5579     -3.264424e+00     -3.331324e+00      1.057566e-03
        5580     -3.265258e+00     -3.331312e+00      1.057443e-03
        5581     -3.265867e+00     -3.331300e+00      1.057319e-03
        5582     -3.266403e+00     -3.331289e+00      1.057193e-03
        5583     -3.267015e+00     -3.331277e+00      1.057067e-03
        5584     -3.267402e+00     -3.331266e+00      1.056939e-03
        5585     -3.268168e+00     -3.331254e+00      1.056810e-03
        5586     -3.268707e+00     -3.331243e+00      1.056680e-03
        5587     -3.269473e+00     -3.331232e+00      1.056549e-03
        5588     -3.270011e+00     -3.331221e+00      1.056417e-03
        5589     -3.270171e+00     -3.331210e+00      1.056284e-03
        5590     -3.270532e+00     -3.331199e+00      1.056151e-03
        5591     -3.271093e+00     -3.331189e+00      1.056017e-03
        5592     -3.271719e+00     -3.331178e+00      1.055882e-03
        5593     -3.272106e+00     -3.331167e+00      1.055746e-03
        5594     -3.272407e+00     -3.331157e+00      1.055609e-03
        5595     -3.272167e+00     -3.331146e+00      1.055473e-03
        5596     -3.271845e+00     -3.331136e+00      1.055338e-03
        5597     -3.272233e+00     -3.331125e+00      1.055202e-03
        5598     -3.272566e+00     -3.331115e+00      1.055065e-03
        5599     -3.272692e+00     -3.331104e+00      1.054928e-03
        5600     -3.272763e+00     -3.331094e+00      1.054791e-03
        5601     -3.272932e+00     -3.331083e+00      1.054654e-03
        5602     -3.273073e+00     -3.331073e+00      1.054517e-03
        5603     -3.273118e+00     -3.331063e+00      1.054379e-03
        5604     -3.273089e+00     -3.331052e+00      1.054242e-03
        5605     -3.272986e+00     -3.331042e+00      1.054105e-03
        5606     -3.273262e+00     -3.331032e+00      1.053967e-03
        5607     -3.272709e+00     -3.331021e+00      1.053830e-03
        5608     -3.272534e+00     -3.331011e+00      1.053694e-03
        5609     -3.272436e+00     -3.331000e+00      1.053558e-03
        5610     -3.272417e+00     -3.330990e+00      1.053422e-03
        5611     -3.271869e+00     -3.330980e+00      1.053287e-03
        5612     -3.271098e+00     -3.330969e+00      1.053153e-03
        5613     -3.270555e+00     -3.330958e+00      1.053020e-03
        5614     -3.270089e+00     -3.330947e+00      1.052889e-03
        5615     -3.269267e+00     -3.330936e+00      1.052759e-03
        5616     -3.268678e+00     -3.330925e+00      1.052629e-03
        5617     -3.268193e+00     -3.330914e+00      1.052501e-03
        5618     -3.267509e+00     -3.330903e+00      1.052374e-03
        5619     -3.266779e+00     -3.330891e+00      1.052249e-03
        5620     -3.265699e+00     -3.330880e+00      1.052126e-03
        5621     -3.265480e+00     -3.330868e+00      1.052003e-03
        5622     -3.264610e+00     -3.330856e+00      1.051882e-03
        5623     -3.263393e+00     -3.330844e+00      1.051763e-03
        5624     -3.262282e+00     -3.330832e+00      1.051647e-03
        5625     -3.261429e+00     -3.330820e+00      1.051532e-03
        5626     -3.260228e+00     -3.330807e+00      1.051420e-03
        5627     -3.259458e+00     -3.330795e+00      1.051310e-03
        5628     -3.259026e+00     -3.330782e+00      1.051200e-03
        5629     -3.258416e+00     -3.330769e+00      1.051092e-03
        5630     -3.257779e+00     -3.330756e+00      1.050985e-03
        5631     -3.257267e+00     -3.330743e+00      1.050880e-03
        5632     -3.256728e+00     -3.330730e+00      1.050775e-03
        5633     -3.256014e+00     -3.330716e+00      1.050673e-03
        5634     -3.254972e+00     -3.330703e+00      1.050572e-03
        5635     -3.254208e+00     -3.330689e+00      1.050473e-03
        5636     -3.253723e+00     -3.330676e+00      1.050376e-03
        5637     -3.252912e+00     -3.330662e+00      1.050280e-03
        5638     -3.251927e+00     -3.330648e+00      1.050187e-03
        5639     -3.251373e+00     -3.330634e+00      1.050094e-03
        5640     -3.250846e+00     -3.330620e+00      1.050003e-03
        5641     -3.250563e+00     -3.330606e+00      1.049913e-03
        5642     -3.250101e+00     -3.330591e+00      1.049824e-03
        5643     -3.249461e+00     -3.330577e+00      1.049736e-03
        5644     -3.248492e+00     -3.330562e+00      1.049651e-03
        5645     -3.248253e+00     -3.330548e+00      1.049567e-03
        5646     -3.247383e+00     -3.330533e+00      1.049484e-03
        5647     -3.246789e+00     -3.330518e+00      1.049403e-03
        5648     -3.246020e+00     -3.330503e+00      1.049324e-03
        5649     -3.245226e+00     -3.330488e+00      1.049247e-03
        5650     -3.244257e+00     -3.330473e+00      1.049172e-03
        5651     -3.243416e+00     -3.330458e+00      1.049099e-03
        5652     -3.242400e+00     -3.330442e+00      1.049029e-03
        5653     -3.241664e+00     -3.330426e+00      1.048961e-03
        5654     -3.240603e+00     -3.330410e+00      1.048896e-03
        5655     -3.239973e+00     -3.330394e+00      1.048833e-03
        5656     -3.239172e+00     -3.330378e+00      1.048771e-03
        5657     -3.238349e+00     -3.330362e+00      1.048712e-03
        5658     -3.237203e+00     -3.330346e+00      1.048656e-03
        5659     -3.236488e+00     -3.330329e+00      1.048602e-03
        5660     -3.235603e+00     -3.330312e+00      1.048550e-03
        5661     -3.234396e+00     -3.330295e+00      1.048502e-03
        5662     -3.233167e+00     -3.330278e+00      1.048457e-03
        5663     -3.231920e+00     -3.330261e+00      1.048415e-03
        5664     -3.230805e+00     -3.330243e+00      1.048377e-03
        5665     -3.230208e+00     -3.330226e+00      1.048341e-03
        5666     -3.229333e+00     -3.330208e+00      1.048307e-03
        5667     -3.229119e+00     -3.330190e+00      1.048274e-03
        5668     -3.229469e+00     -3.330172e+00      1.048240e-03
        5669     -3.229497e+00     -3.330154e+00      1.048205e-03
        5670     -3.229505e+00     -3.330137e+00      1.048171e-03
        5671     -3.229946e+00     -3.330119e+00      1.048135e-03
        5672     -3.230065e+00     -3.330101e+00      1.048098e-03
        5673     -3.230694e+00     -3.330084e+00      1.048060e-03
        5674     -3.231436e+00     -3.330066e+00      1.048019e-03
        5675     -3.232171e+00     -3.330049e+00      1.047977e-03
        5676     -3.233071e+00     -3.330032e+00      1.047931e-03
        5677     -3.233774e+00     -3.330015e+00      1.047884e-03
        5678     -3.234432e+00     -3.329998e+00      1.047835e-03
        5679     -3.234744e+00     -3.329982e+00      1.047784e-03
        5680     -3.235312e+00     -3.329965e+00      1.047732e-03
        5681     -3.236290e+00     -3.329948e+00      1.047678e-03
        5682     -3.236920e+00     -3.329932e+00      1.047621e-03
        5683     -3.237356e+00     -3.329916e+00      1.047564e-03
        5684     -3.238200e+00     -3.329900e+00      1.047504e-03
        5685     -3.238999e+00     -3.329884e+00      1.047441e-03
        5686     -3.239152e+00     -3.329868e+00      1.047379e-03
        5687     -3.240168e+00     -3.329852e+00      1.047313e-03
        5688     -3.240535e+00     -3.329836e+00      1.047247e-03
        5689     -3.240860e+00     -3.329821e+00      1.047180e-03
        5690     -3.240991e+00     -3.329805e+00      1.047112e-03
        5691     -3.241232e+00     -3.329789e+00      1.047044e-03
        5692     -3.241581e+00     -3.329774e+00      1.046974e-03
        5693     -3.241436e+00     -3.329758e+00      1.046905e-03
        5694     -3.241703e+00     -3.329743e+00      1.046836e-03
        5695     -3.241476e+00     -3.329727e+00      1.046767e-03
        5696     -3.241662e+00     -3.329712e+00      1.046697e-03
        5697     -3.241657e+00     -3.329696e+00      1.046627e-03
        5698     -3.241613e+00     -3.329681e+00      1.046558e-03
        5699     -3.241078e+00     -3.329665e+00      1.046490e-03
        5700     -3.240956e+00     -3.329650e+00      1.046422e-03
        5701     -3.240647e+00     -3.329634e+00      1.046355e-03
        5702     -3.240452e+00     -3.329619e+00      1.046288e-03
        5703     -3.240220e+00     -3.329603e+00      1.046222e-03
        5704     -3.239801e+00     -3.329587e+00      1.046157e-03
        5705     -3.239347e+00     -3.329571e+00      1.046093e-03
        5706     -3.239008e+00     -3.329556e+00      1.046030e-03
        5707     -3.238635e+00     -3.329540e+00      1.045968e-03
        5708     -3.238228e+00     -3.329524e+00      1.045907e-03
        5709     -3.237940e+00     -3.329508e+00      1.045847e-03
        5710     -3.237621e+00     -3.329491e+00      1.045788e-03
        5711     -3.237118e+00     -3.329475e+00      1.045730e-03
        5712     -3.236388e+00     -3.329459e+00      1.045674e-03
        5713     -3.236579e+00     -3.329443e+00      1.045617e-03
        5714     -3.236983e+00     -3.329427e+00      1.045559e-03
        5715     -3.237045e+00     -3.329410e+00      1.045501e-03
        5716     -3.236915e+00     -3.329394e+00      1.045444e-03
        5717     -3.236896e+00     -3.329378e+00      1.045386e-03
        5718     -3.237141e+00     -3.329362e+00      1.045328e-03
        5719     -3.237526e+00     -3.329346e+00      1.045268e-03
        5720     -3.237924e+00     -3.329330e+00      1.045208e-03
        5721     -3.238144e+00     -3.329314e+00      1.045146e-03
        5722     -3.238782e+00     -3.329298e+00      1.045083e-03
        5723     -3.240051e+00     -3.329282e+00      1.045017e-03
        5724     -3.240841e+00     -3.329267e+00      1.044949e-03
        5725     -3.242508e+00     -3.329252e+00      1.044876e-03
        5726     -3.243689e+00     -3.329237e+00      1.044801e-03
        5727     -3.244840e+00     -3.329222e+00      1.044722e-03
        5728     -3.246260e+00     -3.329208e+00      1.044640e-03
        5729     -3.247347e+00     -3.329193e+00      1.044555e-03
        5730     -3.248402e+00     -3.329179e+00      1.044468e-03
        5731     -3.249424e+00     -3.329165e+00      1.044379e-03
        5732     -3.250262e+00     -3.329152e+00      1.044287e-03
        5733     -3.251068e+00     -3.329138e+00      1.044194e-03
        5734     -3.252143e+00     -3.329125e+00      1.044098e-03
        5735     -3.252732e+00     -3.329111e+00      1.044001e-03
        5736     -3.253590e+00     -3.329098e+00      1.043902e-03
        5737     -3.254264e+00     -3.329085e+00      1.043802e-03
        5738     -3.254904e+00     -3.329072e+00      1.043700e-03
        5739     -3.255661e+00     -3.329059e+00      1.043596e-03
        5740     -3.256622e+00     -3.329047e+00      1.043491e-03
        5741     -3.257218e+00     -3.329034e+00      1.043384e-03
        5742     -3.258668e+00     -3.329022e+00      1.043274e-03
        5743     -3.259760e+00     -3.329010e+00      1.043162e-03
        5744     -3.260650e+00     -3.328998e+00      1.043049e-03
        5745     -3.261638e+00     -3.328986e+00      1.042933e-03
        5746     -3.262747e+00     -3.328975e+00      1.042815e-03
        5747     -3.264166e+00     -3.328963e+00      1.042695e-03
        5748     -3.265532e+00     -3.328952e+00      1.042572e-03
        5749     -3.266878e+00     -3.328942e+00      1.042446e-03
        5750     -3.268566e+00     -3.328931e+00      1.042318e-03
        5751     -3.270190e+00     -3.328921e+00      1.042187e-03
        5752     -3.271898e+00     -3.328911e+00      1.042053e-03
        5753     -3.273541e+00     -3.328901e+00      1.041916e-03
        5754     -3.275121e+00     -3.328892e+00      1.041777e-03
        5755     -3.276332e+00     -3.328883e+00      1.041636e-03
        5756     -3.277630e+00     -3.328874e+00      1.041493e-03
        5757     -3.278712e+00     -3.328865e+00      1.041348e-03
        5758     -3.279881e+00     -3.328857e+00      1.041202e-03
        5759     -3.281196e+00     -3.328849e+00      1.041054e-03
        5760     -3.282368e+00     -3.328840e+00      1.040905e-03
        5761     -3.283835e+00     -3.328833e+00      1.040754e-03
        5762     -3.285550e+00     -3.328825e+00      1.040600e-03
        5763     -3.287245e+00     -3.328818e+00      1.040444e-03
        5764     -3.289651e+00     -3.328811e+00      1.040286e-03
        5765     -3.291237e+00     -3.328805e+00      1.040126e-03
        5766     -3.293064e+00     -3.328798e+00      1.039964e-03
        5767     -3.294526e+00     -3.328792e+00      1.039801e-03
        5768     -3.296307e+00     -3.328787e+00      1.039636e-03
        5769     -3.297859e+00     -3.328781e+00      1.039469e-03
        5770     -3.299765e+00     -3.328776e+00      1.039301e-03
        5771     -3.302569e+00     -3.328772e+00      1.039131e-03
        5772     -3.304995e+00     -3.328768e+00      1.038959e-03
        5773     -3.307348e+00     -3.328764e+00      1.038786e-03
        5774     -3.309627e+00     -3.328761e+00      1.038611e-03
        5775     -3.311984e+00     -3.328758e+00      1.038436e-03
        5776     -3.314267e+00     -3.328755e+00      1.038259e-03
        5777     -3.316628e+00     -3.328753e+00      1.038081e-03
        5778     -3.319066e+00     -3.328752e+00      1.037903e-03
        5779     -3.321280e+00     -3.328750e+00      1.037724e-03
        5780     -3.323268e+00     -3.328749e+00      1.037545e-03
        5781     -3.325486e+00     -3.328749e+00      1.037366e-03
        5782     -3.327177e+00     -3.328748e+00      1.037186e-03
        5783     -3.329097e+00     -3.328749e+00      1.037007e-03
        5784     -3.330945e+00     -3.328749e+00      1.036828e-03
        5785     -3.332869e+00     -3.328750e+00      1.036649e-03
        5786     -3.334268e+00     -3.328751e+00      1.036470e-03
        5787     -3.335894e+00     -3.328752e+00      1.036292e-03
        5788     -3.337295e+00     -3.328753e+00      1.036114e-03
        5789     -3.338471e+00     -3.328755e+00      1.035936e-03
        5790     -3.339724e+00     -3.328757e+00      1.035759e-03
        5791     -3.340925e+00     -3.328759e+00      1.035582e-03
        5792     -3.342465e+00     -3.328761e+00      1.035406e-03
        5793     -3.343607e+00     -3.328764e+00      1.035231e-03
        5794     -3.345152e+00     -3.328767e+00      1.035056e-03
        5795     -3.346457e+00     -3.328770e+00      1.034882e-03
        5796     -3.348111e+00     -3.328773e+00      1.034709e-03
        5797     -3.349509e+00     -3.328777e+00      1.034536e-03
        5798     -3.350955e+00     -3.328781e+00      1.034365e-03
        5799     -3.352145e+00     -3.328785e+00      1.034194e-03
        5800     -3.353384e+00     -3.328789e+00      1.034025e-03
        5801     -3.354369e+00     -3.328793e+00      1.033856e-03
        5802     -3.355230e+00     -3.328798e+00      1.033688e-03
        5803     -3.356385e+00     -3.328802e+00      1.033521e-03
        5804     -3.357453e+00     -3.328807e+00      1.033354e-03
        5805     -3.358119e+00     -3.328812e+00      1.033189e-03
        5806     -3.358834e+00     -3.328818e+00      1.033024e-03
        5807     -3.359906e+00     -3.328823e+00      1.032860e-03
        5808     -3.360875e+00     -3.328829e+00      1.032696e-03
        5809     -3.361444e+00     -3.328834e+00      1.032534e-03
        5810     -3.361915e+00     -3.328840e+00      1.032372e-03
        5811     -3.361985e+00     -3.328846e+00      1.032210e-03
        5812     -3.362411e+00     -3.328851e+00      1.032049e-03
        5813     -3.362588e+00     -3.328857e+00      1.031887e-03
        5814     -3.362819e+00     -3.328863e+00      1.031726e-03
        5815     -3.362803e+00     -3.328869e+00      1.031565e-03
        5816     -3.362689e+00     -3.328875e+00      1.031404e-03
        5817     -3.362330e+00     -3.328880e+00      1.031243e-03
        5818     -3.362028e+00     -3.328886e+00      1.031082e-03
        5819     -3.361632e+00     -3.328892e+00      1.030920e-03
        5820     -3.361292e+00     -3.328897e+00      1.030758e-03
        5821     -3.360709e+00     -3.328903e+00      1.030595e-03
        5822     -3.360032e+00     -3.328908e+00      1.030432e-03
        5823     -3.359718e+00     -3.328913e+00      1.030269e-03
        5824     -3.358898e+00     -3.328919e+00      1.030105e-03
        5825     -3.358049e+00     -3.328924e+00      1.029940e-03
        5826     -3.357274e+00     -3.328928e+00      1.029775e-03
        5827     -3.356421e+00     -3.328933e+00      1.029609e-03
        5828     -3.355340e+00     -3.328938e+00      1.029442e-03
        5829     -3.354485e+00     -3.328942e+00      1.029275e-03
        5830     -3.353403e+00     -3.328946e+00      1.029107e-03
        5831     -3.352245e+00     -3.328950e+00      1.028938e-03
        5832     -3.350561e+00     -3.328954e+00      1.028768e-03
        5833     -3.349107e+00     -3.328957e+00      1.028598e-03
        5834     -3.347278e+00     -3.328960e+00      1.028426e-03
        5835     -3.346135e+00     -3.328963e+00      1.028254e-03
        5836     -3.344988e+00     -3.328966e+00      1.028082e-03
        5837     -3.344408e+00     -3.328969e+00      1.027909e-03
        5838     -3.344083e+00     -3.328971e+00      1.027736e-03
        5839     -3.343937e+00     -3.328974e+00      1.027563e-03
        5840     -3.343759e+00     -3.328977e+00      1.027390e-03
        5841     -3.343354e+00     -3.328979e+00      1.027217e-03
        5842     -3.342876e+00     -3.328981e+00      1.027044e-03
        5843     -3.342473e+00     -3.328984e+00      1.026871e-03
        5844     -3.341845e+00     -3.328986e+00      1.026698e-03
        5845     -3.341141e+00     -3.328988e+00      1.026524e-03
        5846     -3.341159e+00     -3.328990e+00      1.026351e-03
        5847     -3.341065e+00     -3.328992e+00      1.026177e-03
        5848     -3.340889e+00     -3.328994e+00      1.026004e-03
        5849     -3.340479e+00     -3.328996e+00      1.025830e-03
        5850     -3.340288e+00     -3.328998e+00      1.025657e-03
        5851     -3.340014e+00     -3.329000e+00      1.025483e-03
        5852     -3.339507e+00     -3.329002e+00      1.025310e-03
        5853     -3.338918e+00     -3.329003e+00      1.025136e-03
        5854     -3.338097e+00     -3.329005e+00      1.024962e-03
        5855     -3.337345e+00     -3.329006e+00      1.024788e-03
        5856     -3.336662e+00     -3.329008e+00      1.024614e-03
        5857     -3.335814e+00     -3.329009e+00      1.024439e-03
        5858     -3.335179e+00     -3.329010e+00      1.024265e-03
        5859     -3.333999e+00     -3.329011e+00      1.024091e-03
        5860     -3.332880e+00     -3.329011e+00      1.023916e-03
        5861     -3.331973e+00     -3.329012e+00      1.023741e-03
        5862     -3.330978e+00     -3.329012e+00      1.023567e-03
        5863     -3.330045e+00     -3.329012e+00      1.023392e-03
        5864     -3.328873e+00     -3.329012e+00      1.023218e-03
        5865     -3.327462e+00     -3.329012e+00      1.023043e-03
        5866     -3.326116e+00     -3.329012e+00      1.022869e-03
        5867     -3.325104e+00     -3.329011e+00      1.022695e-03
        5868     -3.323870e+00     -3.329010e+00      1.022521e-03
        5869     -3.322976e+00     -3.329009e+00      1.022347e-03
        5870     -3.322190e+00     -3.329008e+00      1.022174e-03
        5871     -3.321145e+00     -3.329007e+00      1.022001e-03
        5872     -3.320182e+00     -3.329005e+00      1.021828e-03
        5873     -3.319304e+00     -3.329003e+00      1.021655e-03
        5874     -3.318663e+00     -3.329002e+00      1.021483e-03
        5875     -3.317652e+00     -3.329000e+00      1.021311e-03
        5876     -3.316424e+00     -3.328998e+00      1.021139e-03
        5877     -3.315130e+00     -3.328995e+00      1.020968e-03
        5878     -3.313922e+00     -3.328993e+00      1.020797e-03
        5879     -3.312919e+00     -3.328990e+00      1.020627e-03
